C001	C002	C003	C004	C005	C006	C007	C008	C009	C010	C011	C012	C013	C014	C015	C017	C018	C019	C020	C021	C022	C023	C024	C025	PH001	PH002	PH003	PH004	PH005	PH006	PH007	PH008	PH010	PH011	PH013	PH014	PH016	PH017	PH018	PH019	PH020	PH021	PH022	PH023	PH024	PH025	PH026	PH027	PH028	PH029	PH030	PH031	PH032	PH033	PH034	PH035	PT001	PT002	PT003	PT004	PT005	PT006	PT007	PT008	PT010	PT011	PT012	PT013	PT015	PT016	PT017	PT019	PT020	PT021	PT022	PT023	PT024	PT025	PT027	PT028	PT029	PT030	PT031	PT032	PT033	PT034	PT035	VH001	VH003	VH004	VH005	VH006	VH007	VH009	VH010	VH011	VH012	VH013	VH014	VH015	VH016	VH017	VH018	VT001	VT003	VT004	VT005	VT006	VT007	VT009	VT010	VT011	VT012	VT013	VT014	VT015	VT016	VT018
DEFB1	5.49099940953678	8.04466596525364	8.40399902629784	8.60400039584566	7.93333214937435	7.74633372942763	8.04133383787559	4.72666558090349	5.18733306810462	3.84766725315321	4.97199962639079	5.11733224568294	4.16866610166773	3.72666558090349	4.68600011937098	4.8446663506061	5.11766637131406	3.91133302041117	5.22266624978167	4.84266713577627	4.75600008555736	5.68399983745172	4.87366655955563	5.0349996331395	3.64899984995524	4.43166637420654	3.97500006357829	4.19433275858561	4.58833344777425	5.02333291371663	5.08600012461344	5.76966635386149	5.00666650136312	5.12233289082845	4.57900015513102	4.5331662495931	4.64366626739502	3.04666614532471	4.8269993464152	4.96099948883057	3.80566565195719	4.20499960581462	3.23799928029378	4.44299920399984	3.99566555023193	4.19666703542073	4.03866608937581	3.95599905649821	4.575332959493	4.38466612497965	5.48916625976562	4.41233285268148	5.27633253733317	5.38216686248779	5.14633274078369	5.6509993871053	3.83199977874756	-2.19899972279867	4.17466640472412	4.71333281199137	4.26333332061767	4.42766666412353	5.38766574859619	5.96666622161865	5.18866634368896	4.86599890391032	4.77000013987223	5.49999968210856	4.86533323923747	4.67300001780192	4.3459997177124	4.67333253224691	4.29499912261963	4.99166584014892	4.19133345286051	4.83033275604248	4.5856663386027	5.24066575368246	4.04966640472412	5.3020003636678	4.4399995803833	5.31833362579346	4.17566585540772	4.46333217620849	5.3116668065389	4.78433322906494	5.26633167266846	5.00566586469373	6.17000034021617	4.51299923597783	5.64599959574807	5.13733260344606	4.81966562914745	5.31200000984772	5.13366585548281	4.10566634589367	5.22966597689067	5.30166738768514	5.24299989729125	4.13699931209979	4.89433322738018	4.98699927101061	5.55899981803703	4.93766641998266	5.1099104507334	4.73166605079457	4.69166648033931	4.96899894916706	4.84899943157597	5.31433254360912	5.27333274383129	4.13500040887738	5.90766679714552	5.31799934117619	4.53833267048503	4.48666611079256	4.80033254397546	5.48433279809546
EOMES	0.00566768646240067	NA	-0.60850016276042	-1.08933289845785	NA	NA	NA	1.28866672515869	1.96966711680094	NA	NA	1.08799997965495	1.3843339284261	NA	NA	-0.726166725158693	0.682667096455889	-1.83866596221924	NA	1.18350092569987	NA	-0.733498573303224	NA	NA	NA	-0.146999677022302	-0.827999750773115	0.870667457580565	0.492333412170408	-0.31399949391683	1.6476666132609	-2.11449972788493	0.210666974385576	3.03366724650065	1.01900068918864	2.06916745503743	1.1133337020874	0.682167371114092	0.198000907897944	2.93866697947184	NA	4.10433355967203	2.66799958546956	1.63083362579346	1.68166700998942	2.23033364613851	3.14266618092855	2.31066672007243	1.96866766611735	0.852000236511229	3.35683314005534	2.17566712697347	2.05366675059	2.47583357493083	1.5226666132609	1.56950028737386	0.392167727152506	-0.32600053151449	0.700000445048014	0.930999755859373	1.89583301544189	NA	0.957167307535807	-1.09516525268555	1.04833316802978	2.23700046539306	1.22399997711181	2.26166693369547	NA	-0.0151669184366891	NA	2.25800037384033	0.835500399271647	3.07499980926513	1.02366733551025	0.908000628153482	1.52333418528239	1.03366692860921	1.05533440907796	0.97600142161051	2.12600072224935	NA	3.77833334604899	1.03633340199788	2.21400038401286	2.11400000254313	0.718333244323729	0.773999868568325	1.65166761486962	3.17566712305855	NA	2.91666699119137	2.44616730948616	0.432000177152792	1.45266690879919	1.51666739027466	1.66033393351553	0.182501111867179	1.45216720119269	1.55933346292197	-0.826999247743167	NA	NA	NA	NA	2.34400018638527	0.358667670157169	1.10266652886573	2.75966739904331	NA	NA	1.77266788585234	1.52266725794284	1.16800025292859	3.04300022248424	0.17450114621509	0.482333156727276	NA
FOXP3	4.24966650703155	NA	2.92749904172979	1.04283271586949	1.86933291005925	1.93266708186419	2.39566717858429	3.36266611559558	4.26833310492378	4.13700037809891	NA	3.58750025225863	3.96699877646467	4.31149926459502	4.24816705686383	5.05733298887397	4.30999976732337	2.90833372278499	4.55766581408889	4.68200015043715	4.80433369430363	5.72866662487614	4.90850003375274	6.72199980563665	4.33333298993333	4.39533389648762	3.81166676753964	5.11566607326007	5.79133318816439	4.64700031784158	5.21566675527872	4.91166656216	6.07400036616661	6.3973331368836	6.82466665986022	5.55350049571893	4.72333302035653	4.76499968310293	5.40933322718188	6.46100012279381	5.34733296903183	4.48766673926464	7.27966657928212	7.13283253030436	7.28433259120998	6.09666727993439	6.52333228267982	6.94799899947524	5.52166717509366	6.27833335028375	7.52716636702388	5.98066616520322	7.0663328130866	6.93083349826032	6.2473338361972	6.93066628899537	4.57133326447314	3.93366658033105	4.06866676973769	3.59233252656579	4.9353335771926	2.63899895115752	3.5386664112837	4.41300041907786	3.73233313693935	4.25049974628312	3.72849904978043	4.9203328927846	4.4163338319104	4.06066671006285	3.63300043008273	3.49250030443059	4.10166579035954	3.22799962280005	3.65283361778241	3.61833287413304	4.63166716128851	3.41666628387961	4.8616666970366	3.41200036206927	5.17400010395636	3.67400013145913	5.20433329025244	3.20333257499305	NA	4.08200005809692	5.34033331381359	3.48733301626394	4.94399992738771	5.40466722794219	4.67449918166988	4.94233292546371	4.92416698175498	4.15466591441512	4.47633327286469	4.20966686869616	4.04999958354907	3.19566697187136	2.72499944461321	4.58766652109504	5.46166642481752	3.25083321039643	5.52066707730177	4.02733393473303	3.85357754425874	5.21383285549006	3.91733388559687	4.4809993393627	4.48199970822609	4.21933334621656	2.91416648375052	4.12500035367237	4.8540000869987	4.56083329951866	5.42999998461639	4.11866662318956	3.40266706527893	3.87999946987859
IFIH1	2.16882139863645	3.06754562011963	3.63077646574284	3.36895017586444	3.40861486301739	3.0008494972267	3.44361407709274	2.89449029498892	2.22789383819094	NA	2.52929598483404	2.9466595656666	2.47214278313335	2.67516510409556	3.42624435552102	2.45934190644731	2.12546364491695	1.07248452254456	2.91893649093821	3.60408698441819	3.13847062492301	3.2488790745648	3.2487550792702	2.60324652128436	1.65628897824618	3.49286080598929	3.59551876050451	2.91039235677309	NA	2.31229990012698	4.03746023173926	4.77623635137712	4.44861969464205	4.07746765640662	3.87790517704007	2.77245384618259	1.67948213532265	3.9454398855536	5.14865869752217	NA	3.72235321114478	4.01476694155479	4.9144837968034	5.39491647580408	5.24996393807244	3.87752063549862	3.88711404892771	5.03182068974105	4.80671978623192	5.35720657750107	5.44933175324077	4.73624440978189	5.11566995429003	6.35517133590838	5.57420529905659	5.24748495429718	1.79894268108436	3.72949182794464	5.66194264624502	2.20964075096672	3.38412387014893	1.58272322552177	3.53755605558255	4.76370990315601	3.23173642992203	3.0772382657226	3.84333127984924	2.68706706172238	3.34175326821327	2.51718052763802	2.4239990726626	3.15738207302333	2.73545547168778	3.71612545011078	3.14023119964216	NA	3.56617621152916	3.71892941944375	3.84670910935173	4.58100779003021	4.20253666887599	2.28555025397354	3.58770508120708	3.66100682194149	3.97669150362552	NA	5.1030266298996	4.55164533144759	3.5775245412563	3.34508037865	2.87523374035978	3.99143141545654	4.22524723886817	4.3769351728146	4.198370702066	3.16669247090924	2.73412798174844	NA	3.72684734374493	4.44319811734438	2.91564671280568	2.58930831919641	4.68751728282459	2.472385089513	2.61190180734452	2.71868865474947	2.0262784706398	2.88751064875829	3.97377555524466	4.07923985155295	3.8158847349313	3.18701406187816	3.92424433799122	3.66301060875832	4.501500354895	3.69525557888334	3.27213026711046	4.64503323717937
IFNAR1	0.334999989899296	-0.861667296084424	-1.07800010751154	-1.29733252841931	-1.84900056342622	-1.88699941768415	-1.91799890262982	0.14400001984597	0.260832737013319	-0.232999541360741	0.133333491575496	0.113333111832457	0.261999502164441	0.352333336201877	0.555333114865521	0.279999780903508	0.0140002891862868	-0.202666219063459	0.381665899035615	0.702334396700842	0.890000370735984	1.09700042100656	0.953667014148176	1.32699936224214	-1.75633335602006	-1.02999984914462	-1.47433239348475	-2.17766696900734	0.411000208133115	-1.51600049795259	0.205666511439012	-0.8729993998736	-0.340999975697034	-0.48399998624047	-0.116999558654582	-0.991832119735342	-0.393666179430736	-1.02199976986342	0.0313329416531982	0.524333629125203	-0.0553337264758468	-0.718000098700461	-0.462667151488962	-0.23866689294093	-0.248000777161358	0.0743334809808699	-0.386666943479649	0.122665695813965	0.286333410976752	0.1823332950732	0.370833736607685	0.198666512397382	0.164333064301795	1.0775003363656	-0.289333680484899	0.024333581204539	-1.27666617134601	0.164333064301795	0.148667335797573	-0.743666581191882	0.143333071110636	-1.20533344362759	0.286333410976752	-0.829999595667396	-0.366332769627443	-0.454000208153145	-0.499999757587441	0.364333177202717	0.327334406758736	-0.520000068631538	-0.318333053711599	-0.225332598139765	-0.32000122031252	0.164333707989576	-0.250999746306315	-0.285666549315983	-0.0453336151592557	0.064999531379281	-0.112332962192457	0.202000635439068	0.0736665660923526	-0.775999993346023	0.218333940490528	0.0106662802228234	-0.129666373912475	0.116333347122044	0.10733314365157	-0.150000580456791	0.0893342112331061	-0.587000231052392	-0.0133339350848999	-0.115667004412829	-0.104333493102596	0.316999750347839	0.325666751541295	-0.657666909557158	-0.0889996969507632	0.228000269494335	-0.136000038175727	0.574332902177079	0.15333400032692	-0.233667070070235	0.0776663096996234	-0.383334222164856	-0.120088977905562	-0.445000621867124	0.067666661938043	-0.112000511462663	0.146665908709818	0.568332971411601	0.48800056510214	-0.428332314588376	0.510333678647376	0.68100066697435	-0.13699944761304	0.0120000645343226	-0.3206670094034	0.433666581962937
IFNG	2.20133368664952	0.0253324728747601	0.851999636389256	1.05399955454344	0.992665916031909	0.0813334912123447	0.768500677082916	-0.421167337944447	3.05133278818059	1.22766622870229	1.53916645582021	-0.78433457250917	1.88266660177744	NA	NA	NA	1.16266662409451	NA	NA	2.28766664100583	-0.209833520769703	NA	1.48433336529836	2.97133286600639	3.58599948579477	3.83333301044648	4.98499965809351	3.17566618104829	4.50500011441907	4.071998915291	4.64266681505445	2.46166643136507	4.82166703556663	5.18533261765004	3.9921661974015	3.53483327023753	1.71666686052805	3.78599961090931	4.67566585711869	3.54266642945419	4.242332773717	6.12133312162903	4.39533265561856	3.67799981364364	3.73099930795719	2.83100063900309	5.36233234573425	5.34666601699179	4.49116706961226	4.28899923788281	4.98949940898396	4.77766577595795	4.24833265643644	4.26483249838712	3.91933282603959	4.3683328632026	1.64633337365217	2.62099870427222	5.09900061280237	0.0406656485094255	3.85599994957314	0.778999612529379	3.13966592853085	NA	2.28849984193041	2.87616633520893	NA	2.68966643065116	NA	2.4923327864122	2.43699996903955	1.7216663312322	3.48133246366555	5.65066623770768	2.22799937644025	NA	1.57599991599684	-0.444667179660664	4.68833383123882	1.27433365255288	4.06833362942648	1.27916685635731	2.72866663031746	3.89699903959696	4.25866667655415	1.96666556904771	1.42299968624032	2.45616530841918	5.71833387899596	4.55499998573348	6.20899931509898	1.16166592552477	7.01366583517246	5.56233247000805	5.62466589511448	1.35199958309505	1.06233312586228	NA	4.42133299374745	1.25450007735394	2.98599911220013	4.23449961146114	5.51350053301536	2.53466575390327	3.25357713192722	NA	1.06650035593333	-0.243666680324312	5.60999965773893	1.80383238661521	3.64866606032856	4.40033308923362	0.125667631070047	3.86733277396007	7.81766605363209	NA	-0.431333929928299	NA
IFNGR	0.0215344492879734	-1.34202384714369	-1.40211780672973	-1.36744997456904	-2.1081739605298	-1.88871810790202	-1.50970221036403	-0.556678308935728	0.104688768636997	0.0756364056405192	-0.224217020957532	0.31656238344053	-0.448086948272957	-0.0367721169919193	-0.215002946714305	0.0947123846523683	-0.50336217537711	-0.361190286357051	-0.0849074778695644	0.833769820189387	0.466063660774006	0.795030453484604	-0.408689584907956	0.659103358201849	-0.284725825607739	-0.701023622835874	-0.452629538541219	-1.33001647336516	1.13023735314931	-0.678184093440956	0.578026206688233	-0.116035167379692	0.963099048496309	0.0444516161677906	0.155022133212903	-0.587401634052477	NA	-0.206898848331812	0.704482030068359	0.840164290586575	0.19598085914195	0.0696676625056703	0.130835741044587	0.964069131459671	0.432470411094327	0.137546672801796	0.463611053343485	0.725849065621087	0.820587782134323	1.11958293958871	1.07569376589923	0.904224109982587	1.160200596868	1.62397433441717	0.316002508591314	1.18744028524259	-0.730975713275953	-0.135238338546726	-0.0257386939296599	-0.440136242130611	0.414830998773072	-0.50607317093583	0.513351674200453	-0.853700869054181	-0.409443967426172	-0.79530961093024	-0.518711392981146	0.145995236945854	0.251358320728328	-0.993096512396913	-0.183947249203716	-0.294808199840824	-0.27924944135447	-0.282554360802967	-0.607469568719214	-0.324583111595602	-0.00810615096242239	0.187987744431727	-0.471793576595901	-0.387513123352807	0.14804563832607	-0.696187695496744	0.419224754290647	-0.219042576428356	0.284601189801067	0.331222173845464	0.805916456513771	0.112968699206107	-0.564512215588564	-1.06290243151884	-0.248136818591984	-0.152273864622547	-0.246490790847724	-0.434986843912811	-0.40814157361794	-0.575324238741449	-0.145962688871347	-0.0961568226233897	-0.683028276076282	0.39122374777612	0.220798971235439	-0.934683577509866	-0.198796304373931	-0.0834423376123905	-0.486881017358419	-0.791450028656982	-0.205589124603533	-0.453961078903451	-0.262208035998996	0.0802734392084174	0.312823489617196	-0.656477562621518	0.235720688686655	0.210378888991445	-0.274965817307452	-0.606310992854199	-0.346616708635587	0.26378921874637
IL1b	-3.62499968255786	-5.28866678997981	-0.494333579214146	-2.46033315185257	-6.39000121838924	-4.78133219437922	-3.14966615412422	-4.54316677355605	NA	-1.73833305131473	-5.44933286404599	-3.30333365593681	NA	-2.05033299873259	-2.94166721053367	NA	-3.94716613264479	NA	-5.31950006367479	-3.07583332995913	-0.941665963560981	0.0633338264465776	-2.40933386966065	-0.0150003446398154	-0.963666596732072	-2.94333235386743	0.208167711948134	-0.643999736055547	2.0336669286203	NA	-2.57516543256995	1.24733320844238	-0.764332771283032	-0.998999912723484	0.674000740007709	-1.80783335288748	NA	1.67633342720689	-0.927333196646315	NA	-2.4563341112909	1.66066710138406	-0.602667173793973	NA	0.741999625779096	-1.46866639345805	0.686666171111732	-0.902834574092794	-0.993666649446314	0.121666908900389	0.461167017963599	0.00633366942902808	-0.0480006541939141	0.521166801320992	-1.12899939339809	-1.15883382152747	-3.52066644604932	-3.42649968533808	-2.36766592464824	-5.89233368223349	-3.15399995924525	NA	NA	1.11366748813782	-4.83549943722608	-4.28333377330314	-2.77783393631107	-3.11600016987871	-2.34333324543974	-4.76499876585151	-6.13783227407501	-3.79999956167364	-4.20933246707956	NA	NA	-4.09983444953149	-2.32433287051376	-4.20216654595432	NA	-4.86866536908993	-0.859666506228968	NA	-3.14066664328671	-4.33533381703395	-4.2466656409366	NA	NA	NA	NA	-4.85866640920997	NA	-2.19500002628623	-3.58016619243954	-2.1538330779287	-3.9935001457804	-3.06800053014126	-2.28933301051367	-3.45583276383972	-3.59666734966328	0.412332851925391	0.0953327768595514	NA	-5.0459999243763	-2.05000084973023	-1.61475606970656	-3.76699981392969	-2.77149960852647	-4.78233350057186	-4.00500014886429	-2.64266618678097	-4.12266697085001	-2.53033195484375	-2.28933301051367	-1.47733338476869	-3.02333358773409	-1.11699962123737	-2.91933349633778	NA
IL1F6	6.32100073910224	3.43333339084649	3.37133317121359	3.33266740873432	4.9980001663553	3.24666695860911	3.15000117401861	4.2163337171342	5.5393342817947	5.99000073299346	5.14299934226363	5.92199994007728	6.37533282482502	5.74099953141736	5.56833298965436	4.99633374039072	5.28000036014643	5.86600017412346	6.86299991038646	6.14100042038596	5.73733426384191	5.32333342471835	4.61833287413304	5.59900062185081	1.58496250072116	10.3363339106242	10.9103339513143	10.320333480835	11.2696663538615	10.9476664861043	10.17866675059	11.2206672032674	12.039667447408	11.4013338088989	11.3806676864624	10.2571671803792	9.64633337656657	11.17866675059	11.5819991429647	10.9163331985474	10.7833325068156	10.6486666997274	10.9890000025431	12.1496667861938	11.860333442688	10.2773338953654	11.276333173116	11.7059990564982	10.5730009078979	11.0820004145304	11.13450050354	11.1983334223429	11.563666343689	11.2048336664836	11.555666923523	11.6953325271606	9.33099969228109	7.16133340199788	6.19066715240479	6.92699972788493	7.27433363596598	8.64333375295003	7.24999968210856	10.9783341089884	6.87933317820231	6.09399954477946	6.6899995803833	6.30733394622803	7.4986670811971	5.99199962615967	8.39333311716715	5.19933350880941	6.01599979400635	7.57466665903727	6.09300009409587	6.7796672185262	6.94666703542074	5.76500034332276	7.39733346303304	6.52000077565511	9.18933391571045	5.2040007909139	7.33349927266439	6.19433307647705	5.62716738382975	7.95933373769124	6.62033303578694	6.05499929237558	6.38800023129699	5.30300038612415	5.32850008812195	5.35266637658939	6.84799928599793	5.39233253664764	6.17583274763975	5.99999977457888	6.48600040983329	5.73600001796397	4.90300017706047	5.3999998925525	5.53533323880872	5.46433369022994	7.01283356785864	3.45949981715455	4.79891058583681	5.71199948634276	5.22300041492752	5.74633319191855	5.69299984373039	5.62599983635073	4.76466727738547	6.0256669218346	NA	5.52266658008302	5.53433307853381	6.02599993834292	5.86833340595698	6.01199939387257
IL1RN	5.61266677857706	3.72566569383739	4.03366632292283	3.07366721725908	3.39499944022623	3.70400077391088	3.82966713159645	4.94149971104977	5.98766676199139	5.55833339887571	5.12466651649761	5.61733278053275	5.61433316321074	5.0033324706606	5.36499946985056	5.41499997744879	5.11633268997597	4.9849996353158	5.87699922949624	5.99999968441043	6.08700021359365	5.9980007758364	5.32433351369861	5.98699920277212	7.10966650644938	6.64999993642171	6.28866672515869	5.7333329518636	7.45766671498616	6.14366626739502	6.75866667429606	8.16166655222574	6.71399974822998	6.63016732533773	7.38033390045166	6.44550005594889	6.44966602325439	6.69733270009358	6.85866641998291	7.00966676076253	6.04299958546956	6.42933368682861	6.38399918874105	7.50799973805745	7.37066618601481	6.5736665725708	6.76033242543538	7.15766557057698	6.61233361562093	5.26833311716715	6.79883321126302	7.05366675059001	7.21800009409586	8.12383302052815	7.93533293406169	8.17933241526285	6.89800039927165	5.61099910736084	5.83333365122477	5.91599941253662	6.3579994837443	5.72166665395101	6.47699896494547	7.80933284759521	5.6349999109904	6.08633327484131	5.83166662851969	6.27666695912679	5.70733420054118	5.76699988047281	6.092666943868	5.48933315277099	4.97766526540121	6.11266676584879	6.07133388519287	6.07833321889242	6.2329994837443	5.30966663360596	5.79333273569742	5.69466749827067	6.15866629282633	5.33766714731852	6.07999960581462	5.18366591135661	5.85433292388916	6.46999963124593	6.4813330968221	5.94299977916883	4.83300036345983	5.13966635414318	5.46233277920402	5.63933289365605	5.14299946475309	5.61199915445159	5.54599986595629	5.21033314129958	4.80033254397546	5.49166649570395	4.79566669943239	5.34733293359402	6.18933336606929	5.27666638448543	6.230332917717	5.57783242405356	6.73557687303115	5.52833282942049	5.30466691162393	5.72066590489245	5.55699951375377	5.97833224899624	5.73199995814922	5.25166683656361	6.12766732461618	5.7736659333194	4.73300013177337	5.22666650859653	5.47966613708387	6.18899941760129
IL20RA	3.23066680277842	2.46233336821168	3.19366677760138	2.00866730420385	1.11033283886016	1.62266698819761	-3.19733262282273	2.66933346439053	2.81533400315776	3.5223341016675	2.41399986455039	3.09333324144969	3.59766610548748	-2.86366684536977	3.2506666243915	3.90166632477826	3.55633322439844	2.60333346225888	3.65366649814911	3.9649998362591	4.39633337487089	5.08066717896199	3.69299984373039	4.85000006485388	1.77366682993582	2.13566685357505	0.699333079651943	0.614665561530674	4.37699946927601	1.41233333974856	3.41833299574083	2.60300029462857	2.70216725403282	1.96066664694993	2.70333330213486	2.05016627757097	3.02133331841597	1.85566684820851	NA	3.17716691716422	1.9389993400666	1.51533348913779	NA	NA	2.16599938209089	3.15200067692883	2.31499953228992	NA	2.89966733937014	3.48100050223401	3.4764996389437	2.98149997168823	2.36733276102751	4.62183327488385	2.49033317014675	3.4593332497128	2.9890007273251	3.68299907673953	2.00866723250116	3.05533311334215	3.36233241587682	1.85200043566562	3.60099995684145	2.79900065885611	2.32466632670244	2.29266574010535	3.13233335705485	3.67033276593758	2.78933425562842	2.29899959572922	2.66733400872671	2.11483407600563	2.59099931362223	3.07766685653243	2.16833395390321	2.77066711688651	3.3199996545595	3.01333326012989	2.30483312986767	3.05333415479927	2.67033412573848	2.37133414710169	3.7650000014625	2.55233280087808	3.51733365184612	2.60233358591685	3.2059997122578	3.19033277232126	3.13033390537412	2.4870005671015	3.14100044082917	3.44166592966048	2.68133321534108	3.67166611491227	3.35633315152414	NA	3.06666666966885	3.42966684257285	3.22533324121524	4.09733293309707	4.1469996456218	2.44116579673098	2.96966643890427	3.93766623168329	3.84457737688427	2.27099949817079	2.95733350442889	3.3856668191818	3.44399922857415	4.19399995497132	3.30300038612415	2.34033438211824	4.23866688472505	3.96999965371477	3.19933343854059	3.05899975209414	3.00466695558599	3.41566619697294
IL22RA1	3.76299938075043	0.198716921242171	0.40091046840413	-0.553944120095965	-0.340603856933411	-0.442125890801177	0.133505132891383	2.87498294060946	4.24689791230732	3.35438912240008	3.6376447077481	3.56145437846055	3.83819098079253	2.95538283458184	3.47263768698233	3.58741536435891	3.32374539478427	3.59783674769484	4.404122627159	3.67104952055847	3.6900091496428	3.47856945050823	2.73278161803294	4.83626471919498	3.55380602331251	4.74246913602805	3.06975835434943	3.38182822619633	5.28473183880599	3.69247417865305	4.8194707189801	3.80707872256984	NA	4.4516849634487	4.15569265370532	4.07565430529779	4.22116050377659	3.79026690193452	4.60558304762488	4.31600631849058	4.61357054858343	3.70038888998967	3.72830247318029	4.37352446691631	4.59925809678964	4.64396265674016	4.75485971665808	5.0467130264234	4.40866580816456	4.44661255802815	4.90692074761979	4.53994609057196	4.12670662010863	5.87464634539459	5.68808446486658	6.05848095431743	4.04672782295785	4.65882682520651	3.7238529679054	3.76702440829315	4.56239251776388	3.35716685920011	4.20632072247016	3.30028058166478	3.22357005564492	4.0364580564931	3.66337490767331	3.67975752068077	3.59514640364351	3.73637757612023	3.53909402799234	2.77255269711003	3.40000611101539	3.93837848653269	4.07393040163996	3.72558586487071	3.83950252733781	3.06363650621444	3.79434495159695	3.54070033683991	3.82680268428583	2.82951877749384	4.03869305543255	3.46114910802108	3.84720080017785	4.20941764873663	4.47991145036642	2.74686630250566	3.47237547082943	3.99658705818802	NA	4.00878392390904	3.81199899728819	NA	4.34172684987499	NA	3.38195527376585	NA	2.55777350599902	4.27736246947052	4.0428889970406	NA	4.3475187575248	3.09595377980939	3.24962858660965	NA	4.09349730195312	3.91312532028681	4.37845550964863	4.42297595878795	4.48142527517702	3.83350978430123	4.42937172304083	4.02373457396727	NA	4.22549158010974	3.75850722110491	4.43281753528827
IL22RA2	3.03858174322556	1.02857410261244	NA	1.69416434936893	0.497911730499487	NA	NA	NA	4.6564095888643	3.95192399906532	NA	3.27751274521349	5.19387099424798	NA	NA	5.07249352627501	4.07151221780337	1.9626008442645	3.49528378241287	5.64860685817589	4.69864999957163	3.95496864354447	6.17379428587875	5.93891538663635	NA	4.05886515226343	3.29424843039797	0.861576681418991	5.40704351078737	2.71469941429633	5.32467190653435	3.30069058501741	NA	4.49535798278824	NA	NA	4.72599079856946	NA	4.39328171382723	4.19805978675869	5.26264553960315	4.86365459008627	NA	NA	5.87845911467325	4.97126629995203	4.39207571676321	NA	4.44590246151901	4.79868423830335	5.56071574917916	4.58263939512104	4.89694464277264	NA	NA	4.93970910391007	NA	NA	4.26315379893606	NA	3.72001485923562	2.19050645648759	NA	NA	3.48546907690636	NA	4.11723290734532	4.81958373432151	NA	NA	NA	NA	4.44651013510833	NA	2.1014514061323	NA	3.1732064436619	3.496705973947	3.53262155154872	NA	5.28840201220627	2.46463402872573	5.25886576298378	NA	NA	2.81057574754075	NA	4.9690366746693	3.86960514417916	NA	NA	5.05914554719544	5.24518736105925	NA	4.77259534504063	2.3882099304089	4.65582274587798	4.02141620834257	NA	5.07133080851437	6.00750699749121	NA	NA	5.42150537997213	NA	2.06294646552266	NA	4.31938693132989	4.29873572639229	4.54251684480578	4.07909790835101	3.29496342637092	NA	4.86029123732207	5.68926488214184	3.90299815183205	4.10875886522368	5.40182737665082
IL8b	NA	NA	-10.3006671620183	-10.8003320238157	-11.8593335796576	NA	NA	-9.99066641393554	NA	NA	-8.54216739135077	NA	NA	-9.52866629703535	NA	-8.54833355301108	NA	NA	NA	NA	-8.06566637542207	NA	NA	-7.74216743192761	-3.45266691843669	-6.76216729482015	-2.99716599782308	-4.50733375549316	0.0259993871053065	-4.65200010935465	-9.42699972788493	-3.46366659800212	-3.63300037384033	-3.70033391316732	-1.38966592152913	-3.62749989827474	-7.04166634877523	-1.08133284250895	-2.43900012969971	-4.94033336639404	-6.07366720835368	-1.08600012461344	-2.84933439890544	-0.880000750223795	-0.51233386993408	-6.2273333867391	-2.94266732533773	-3.36266676584879	-3.2876672744751	-1.69500001271565	-1.03183301289876	-2.29033311208089	-2.63133335113526	-1.75516668955485	-3.55566692352295	-3.89933363596598	-8.45800050099691	NA	NA	-14.9581677118937	-10.2133328119914	NA	NA	-3.55199972788493	NA	NA	-9.95966625213623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.87950038909912	-9.29316552480062	NA	-4.47500006357829	-9.40216732025146	-9.08716678619385	NA	-9.08266735076904	NA	NA	NA	NA	NA	-12.6986665725708	-9.47250016530355	NA	-10.4000005722046	NA	NA	-8.47400061289469	NA	NA	NA	-7.87866687774658	NA	NA	NA	-9.85709105503336	NA	NA	NA	NA	-8.8915007909139	NA	NA	-9.19716612497965	-8.88033326466878	-10.047500928243	NA	NA	NA
