variable	Difference	lwr	upr	p_adj	Groups
135	CXCL2	-1.67560861110687	-2.97155084149308	-0.379666380720664	0.00476613941729309	PSNL.(20,Inf]-PSL.(20,Inf]
166	FOXP3	-2.05304154515462	-3.30628928430377	-0.799793806005467	0.000152231519569779	PSNL.(0,10]-PSL.(0,10]
168	FOXP3	-2.15134287853934	-3.31601154031649	-0.986674216762198	1.68378483387244e-05	PSNL.(10,20]-PSL.(0,10]
170	FOXP3	-1.65802442495085	-2.82269308672799	-0.493355763173702	0.00129600102120697	PSNL.(20,Inf]-PSL.(0,10]
171	FOXP3	2.27342148286714	1.14710639152978	3.39973657420451	2.61658911826501e-06	PSL.(10,20]-PSNL.(0,10]
173	FOXP3	1.44422909744925	0.279560435672108	2.6088977592264	0.00707043441918009	PSL.(20,Inf]-PSNL.(0,10]
175	FOXP3	-2.37172281625186	-3.39856695292383	-1.3448786795799	1.03191291844773e-07	PSNL.(10,20]-PSL.(10,20]
177	FOXP3	-1.87840436266337	-2.90524849933534	-0.8515602259914	2.03960401610193e-05	PSNL.(20,Inf]-PSL.(10,20]
178	FOXP3	1.54253043083397	0.47375716780338	2.61130369386457	0.00107174407558797	PSL.(20,Inf]-PSNL.(10,20]
198	IFNG	-1.5893695646919	-3.14875702255321	-0.0299821068305919	0.0433489909807455	PSNL.(10,20]-PSL.(0,10]
201	IFNG	1.9621579358256	0.305823345537987	3.61849252611322	0.0115404531822695	PSL.(10,20]-PSNL.(0,10]
203	IFNG	2.18390385021522	0.480682606054253	3.88712509437619	0.00492999031197372	PSL.(20,Inf]-PSNL.(0,10]
205	IFNG	-2.19278428973241	-3.56763700145677	-0.817931578008049	0.000249321016935866	PSNL.(10,20]-PSL.(10,20]
208	IFNG	2.41453020412203	0.983538131986819	3.84552227625723	9.75603209790732e-05	PSL.(20,Inf]-PSNL.(10,20]
218	IFNGR	0.887137047519541	0.0879774877875842	1.6862966072515	0.0212785481640129	PSL.(20,Inf]-PSNL.(0,10]
226	IL1b	-2.64241573595489	-5.13297754393744	-0.15185392797235	0.0317724140734099	PSNL.(0,10]-PSL.(0,10]
228	IL1b	-3.04669393506962	-5.37640118158336	-0.716986688555884	0.00415355840157994	PSNL.(10,20]-PSL.(0,10]
230	IL1b	-2.39115677343176	-4.66471824525324	-0.117595301610274	0.0340836947820025	PSNL.(20,Inf]-PSL.(0,10]
231	IL1b	3.06573711737352	0.876411068838348	5.25506316590869	0.00181418268378897	PSL.(10,20]-PSNL.(0,10]
233	IL1b	3.47482796894225	1.28550192040708	5.66415401747742	0.000315410357864088	PSL.(20,Inf]-PSNL.(0,10]
235	IL1b	-3.47001531648825	-5.47445695491825	-1.46557367805824	7.77740051296494e-05	PSNL.(10,20]-PSL.(10,20]
237	IL1b	-2.81447815485038	-4.7533778927338	-0.875578416966958	0.00113295950270398	PSNL.(20,Inf]-PSL.(10,20]
238	IL1b	3.87910616805698	1.87466452962697	5.88354780648698	1.01822616367375e-05	PSL.(20,Inf]-PSNL.(10,20]
240	IL1b	-3.22356900641911	-5.16246874430254	-1.28466926853569	0.000152199990120505	PSNL.(20,Inf]-PSL.(20,Inf]
241	IL1F6	-3.97549978892008	-6.26264687828647	-1.68835269955369	5.24894585784974e-05	PSNL.(0,10]-PSL.(0,10]
243	IL1F6	-4.27420822779337	-6.3620783164238	-2.18633813916295	1.8305635937077e-06	PSNL.(10,20]-PSL.(0,10]
245	IL1F6	-3.39439398592168	-5.519886381917	-1.26890158992637	0.000228455876132516	PSNL.(20,Inf]-PSL.(0,10]
246	IL1F6	4.17067951422471	2.11518146512341	6.22617756332601	2.23733564064243e-06	PSL.(10,20]-PSNL.(0,10]
248	IL1F6	3.33460234634713	1.20910995035182	5.46009474234245	0.000304294774137626	PSL.(20,Inf]-PSNL.(0,10]
250	IL1F6	-4.469387953098	-6.30057115760259	-2.63820474859341	2.2130179355706e-08	PSNL.(10,20]-PSL.(10,20]
252	IL1F6	-3.58957371122631	-5.46353965192427	-1.71560777052835	7.79150864416156e-06	PSNL.(20,Inf]-PSL.(10,20]
253	IL1F6	3.63331078522042	1.72389264766271	5.54272892277814	8.94452927513445e-06	PSL.(20,Inf]-PSNL.(10,20]
255	IL1F6	-2.75349654334874	-4.70398213480299	-0.803010951894481	0.00144019172366872	PSNL.(20,Inf]-PSL.(20,Inf]
258	IL1RN	-0.917194260491264	-1.7681246288387	-0.0662638921438291	0.0275175947754605	PSNL.(10,20]-PSL.(0,10]
261	IL1RN	0.9703590014042	0.132622151020687	1.80809585178771	0.0142600459657272	PSL.(10,20]-PSNL.(0,10]
263	IL1RN	0.899666692271375	0.0334030117421065	1.76593037280064	0.0373898619010352	PSL.(20,Inf]-PSNL.(0,10]
265	IL1RN	-0.963970151721921	-1.71028545515292	-0.217654848290919	0.00443178397566457	PSNL.(10,20]-PSL.(10,20]
267	IL1RN	-0.861055909892618	-1.62480770502211	-0.0973041147631249	0.0184419959443958	PSNL.(20,Inf]-PSL.(10,20]
268	IL1RN	0.893277842589097	0.115077183472867	1.67147850170533	0.015563038563925	PSL.(20,Inf]-PSNL.(10,20]
276	IL22RA1	0.980357270096414	0.189079351910582	1.77163518828225	0.00713811427698552	PSL.(10,20]-PSNL.(0,10]
280	IL22RA1	-0.940392979565738	-1.64813346522895	-0.232652493902523	0.00317238087697769	PSNL.(10,20]-PSL.(10,20]
283	IL22RA1	0.736927955957774	0.0132812036715596	1.46057470824399	0.0436052216021664	PSL.(20,Inf]-PSNL.(10,20]
288	CXCL8	-6.70241681734721	-10.8433350991682	-2.56149853552619	0.000292706606091597	PSNL.(10,20]-PSL.(0,10]
293	CXCL8	4.66807030186509	0.263656913491706	9.07248369023847	0.0323766468802833	PSL.(20,Inf]-PSNL.(0,10]
295	CXCL8	-7.33721832128672	-11.2035919066708	-3.47084473590267	2.24738356898735e-05	PSNL.(10,20]-PSL.(10,20]
297	CXCL8	-4.54492620321421	-8.41129978859825	-0.678552617830163	0.0132975112993579	PSNL.(20,Inf]-PSL.(10,20]
298	CXCL8	8.27718224669948	4.32897157986	12.225392913539	3.55088386982949e-06	PSL.(20,Inf]-PSNL.(10,20]
300	CXCL8	-5.48489012862697	-9.43310079546645	-1.53667946178749	0.00224427573480379	PSNL.(20,Inf]-PSL.(20,Inf]
301	LCN2	-4.19998910789305	-7.24458513173826	-1.15539308404783	0.00248055494169797	PSNL.(0,10]-PSL.(0,10]
306	LCN2	5.43133171084837	2.45250145482364	8.4101619668731	4.72017031974969e-05	PSL.(10,20]-PSNL.(0,10]
308	LCN2	5.82115974571154	2.84232948968681	8.79999000173627	1.42282519418613e-05	PSL.(20,Inf]-PSNL.(0,10]
310	LCN2	-4.0043213907758	-6.98315164680053	-1.02549113475107	0.00334812367282744	PSNL.(10,20]-PSL.(10,20]
312	LCN2	-3.46252023120568	-6.2772502509615	-0.647790211449858	0.008631103666071	PSNL.(20,Inf]-PSL.(10,20]
313	LCN2	4.39414942563897	1.41531916961425	7.3729796816637	0.00108293658716396	PSL.(20,Inf]-PSNL.(10,20]
315	LCN2	-3.85234826606885	-6.66707828582467	-1.03761824631303	0.00272154062165053	PSNL.(20,Inf]-PSL.(20,Inf]
331	PI3	-7.7575000892024	-10.512063496322	-5.00293668208279	3.31415894727627e-10	PSNL.(0,10]-PSL.(0,10]
333	PI3	-8.48819446370988	-11.0027553206394	-5.97363360678038	1.19230181283569e-11	PSNL.(10,20]-PSL.(0,10]
335	PI3	-5.74329556679834	-8.30316747155705	-3.18342366203963	2.04165199302331e-07	PSNL.(20,Inf]-PSL.(0,10]
336	PI3	8.28905774388599	5.81348468792275	10.7646307998492	1.21526122498494e-11	PSL.(10,20]-PSNL.(0,10]
338	PI3	8.77074999571104	6.21087809095233	11.3306219004698	1.16436860153613e-11	PSL.(20,Inf]-PSNL.(0,10]
340	PI3	-9.01975211839347	-11.225167882999	-6.8143363537879	1.12202469537692e-11	PSNL.(10,20]-PSL.(10,20]
342	PI3	-6.27485322148193	-8.53179508168608	-4.01791136127778	4.90886220561038e-10	PSNL.(20,Inf]-PSL.(10,20]
343	PI3	9.50144437021852	7.20180507064726	11.8010836697898	1.12191367307446e-11	PSL.(20,Inf]-PSNL.(10,20]
344	PI3	2.74489889691154	0.44525959734028	5.0445381964828	0.0105594185415584	PSNL.(20,Inf]-PSNL.(10,20]
345	PI3	-6.75654547330698	-9.10564503988639	-4.40744590672757	1.74693925991676e-10	PSNL.(20,Inf]-PSL.(20,Inf]
346	PYCARD	-0.952416881172804	-1.82530035403837	-0.0795334083072413	0.024820512995214	PSNL.(0,10]-PSL.(0,10]
351	PYCARD	1.31465398234904	0.530178736349461	2.09912922834863	0.00010520739030484	PSL.(10,20]-PSNL.(0,10]
353	PYCARD	1.37218209921114	0.560993700882234	2.18337049754004	8.93853385056653e-05	PSL.(20,Inf]-PSNL.(0,10]
355	PYCARD	-0.915653700833178	-1.6499621209578	-0.181345280708554	0.00667897397900652	PSNL.(10,20]-PSL.(10,20]
358	PYCARD	0.973181817695271	0.210401336912478	1.73596229847806	0.00516478192620906	PSL.(20,Inf]-PSNL.(10,20]
360	PYCARD	-0.760908994762794	-1.50530652160244	-0.0165114679231492	0.0423766103100144	PSNL.(20,Inf]-PSL.(20,Inf]
361	S100A8	-7.6666457296725	-10.3540190470463	-4.97927241229866	2.4516411123443e-10	PSNL.(0,10]-PSL.(0,10]
363	S100A8	-6.60138263242288	-9.09881341762927	-4.1039518472165	2.46714670915082e-09	PSNL.(10,20]-PSL.(0,10]
365	S100A8	-4.67098865735288	-7.16841944255926	-2.17355787214649	1.31255225990223e-05	PSNL.(20,Inf]-PSL.(0,10]
366	S100A8	8.23695669212085	5.82176851434646	10.6521448698952	7.90090215474493e-12	PSL.(10,20]-PSNL.(0,10]
368	S100A8	8.47162678430898	5.97419599910259	10.9690575695154	8.01414490325669e-12	PSL.(20,Inf]-PSNL.(0,10]
369	S100A8	2.99565707231962	0.498226287113235	5.493087857526	0.0100691609255671	PSNL.(20,Inf]-PSNL.(0,10]
