variable	Difference	lwr	upr	p_adj	Groups
130	CXCL2	-1.69681703249613	-2.94542387651932	-0.448210188472943	0.00266452777547899	PSNL.II-PSL.II
132	CXCL2	-1.62451666196187	-2.87312350598506	-0.375909817938682	0.00444169917636872	PSNL.III-PSL.II
133	CXCL2	1.99963974157969	0.824115264951178	3.1751642182082	0.000107750717423305	PSL.III-PSNL.II
135	CXCL2	-1.92733937104543	-3.10286384767394	-0.751814894416917	0.00019539107797184	PSNL.III-PSL.III
136	DEFB1	-6.63066609700518	-9.12676794240863	-4.13456425160174	1.94578297918468e-09	PSNL.I-PSL.I
141	DEFB1	6.81774286123422	4.9861048604192	8.64938086204924	1.12573284027917e-11	PSL.II-PSNL.I
142	DEFB1	6.83112741127991	4.99948941046489	8.66276541209494	1.12546638675326e-11	PSNL.II-PSNL.I
143	DEFB1	6.70774933143897	4.89437338195581	8.52112528092214	1.12628795179148e-11	PSL.III-PSNL.I
144	DEFB1	7.06229352016074	5.24611265647293	8.87847438384855	1.12335696300647e-11	PSNL.III-PSNL.I
175	FOXP3	-1.75707591127351	-2.79048802980544	-0.723663792741589	7.99366057078199e-05	PSNL.II-PSL.II
177	FOXP3	-2.09723672362921	-3.0483458203867	-1.14612762687172	3.31927136887344e-07	PSNL.III-PSL.II
178	FOXP3	1.60503245678114	0.642978130959831	2.56708678260244	0.000111458873160775	PSL.III-PSNL.II
180	FOXP3	-1.94519326913684	-2.81824334389641	-1.07214319437726	2.56891130478998e-07	PSNL.III-PSL.III
207	IFNG	-1.99625031729959	-3.35624974063797	-0.636250893961218	0.000873139033169101	PSNL.III-PSL.II
210	IFNG	-1.75170551119983	-3.00644076999079	-0.496970252408861	0.00173180611777057	PSNL.III-PSL.III
222	IFNGR	-0.702261642781054	-1.33436761463627	-0.0701556709258414	0.0211238000024172	PSNL.III-PSL.II
235	IL1b	-2.86940743243757	-4.66042195073552	-1.07839291413962	0.000273236707073576	PSNL.II-PSL.II
237	IL1b	-2.54834058088356	-4.25939079107591	-0.837290370691197	0.000797196237880882	PSNL.III-PSL.II
238	IL1b	3.85589994633284	2.20351022722645	5.50828966543923	1.80421198647807e-07	PSL.III-PSNL.II
240	IL1b	-3.53483309477883	-5.10019298977223	-1.96947319978542	3.87434271553744e-07	PSNL.III-PSL.III
250	IL1F6	-3.79117664722219	-5.62512284115801	-1.95723045328637	1.46539552170477e-06	PSNL.II-PSL.II
252	IL1F6	-3.34879178640813	-5.07148426918678	-1.62609930362947	5.70984199088631e-06	PSNL.III-PSL.II
253	IL1F6	4.17335699086855	2.47152694721128	5.87518703452582	1.94205965753369e-08	PSL.III-PSNL.II
255	IL1F6	-3.73097213005448	-5.31228052675163	-2.14966373335734	5.53976869932526e-08	PSNL.III-PSL.III
265	IL1RN	-1.12998720315786	-1.84309505775544	-0.416879348560289	0.000259291055268673	PSNL.II-PSL.II
267	IL1RN	-1.07883920712708	-1.74868739819601	-0.408991016058155	0.000198768162539165	PSNL.III-PSL.II
268	IL1RN	0.76315602142247	0.101419938142044	1.4248921047029	0.0148772010986581	PSL.III-PSNL.II
270	IL1RN	-0.712008025391688	-1.3268807201057	-0.0971353306776711	0.0143001170744137	PSNL.III-PSL.III
280	IL22RA1	-0.872205317473538	-1.55542629679874	-0.188984338148339	0.00510335478412605	PSNL.II-PSL.II
282	IL22RA1	-0.972773217152952	-1.61625669979569	-0.329289734510214	0.000547374245647547	PSNL.III-PSL.II
285	IL22RA1	-0.616170470851092	-1.19337110202285	-0.0389698396793309	0.0298860566821737	PSNL.III-PSL.III
290	CXCL8	-5.77860747117263	-9.33948550528099	-2.21772943706426	0.000365738003556992	PSNL.II-PSL.II
292	CXCL8	-5.18250219230978	-8.52219886226651	-1.84280552235305	0.00067463422595837	PSNL.III-PSL.II
293	CXCL8	6.05173501615171	2.63099405797059	9.47247597433283	0.000101378552294085	PSL.III-PSNL.II
295	CXCL8	-5.45562973728886	-8.64548712853733	-2.26577234604039	0.000170309793043444	PSNL.III-PSL.III
305	LCN2	-4.48801590383802	-7.45667428692387	-1.51935752075218	0.000784253829797188	PSNL.II-PSL.II
307	LCN2	-4.20164691677364	-6.84303007175333	-1.56026376179395	0.000388789733679173	PSNL.III-PSL.II
308	LCN2	3.82778371944716	1.05085807747678	6.60470936141755	0.00250325818237329	PSL.III-PSNL.II
310	LCN2	-3.54141473238278	-5.9653141521148	-1.11751531265076	0.00122501677238052	PSNL.III-PSL.III
328	PI3	-8.61578230448275	-14.983699832521	-2.24786477644448	0.00251435077754558	PSNL.II-PSL.I
330	PI3	-8.85473558315451	-15.1689144497313	-2.54055671657767	0.00157518684596469	PSNL.III-PSL.I
331	PI3	7.90948766570181	1.54157013766354	14.2774051937401	0.00691566410578304	PSL.II-PSNL.I
333	PI3	7.55396335134858	1.24953611818425	13.8583905845129	0.0101509162074157	PSL.III-PSNL.I
335	PI3	-7.93860260112013	-10.3454491937713	-5.53175600846892	1.28022037415576e-11	PSNL.II-PSL.II
337	PI3	-8.17755587979188	-10.4383945816424	-5.91671717794132	1.12966302978634e-11	PSNL.III-PSL.II
338	PI3	7.5830782867669	5.34961917253986	9.81653740099394	1.17937881682906e-11	PSL.III-PSNL.II
340	PI3	-7.82203156543866	-9.89731967318478	-5.74674345769254	1.12468923063602e-11	PSNL.III-PSL.III
343	PYCARD	-2.01186148445317	-3.8133305328415	-0.21039243606483	0.0201827535337749	PSNL.II-PSL.I
345	PYCARD	-2.26720855626855	-4.05127169840829	-0.483145414128803	0.00540255680476165	PSNL.III-PSL.I
