variable	Difference	lwr	upr	p_adj	Groups
318	FOXP3	2.16236761324384	0.822136850600585	3.50259837588709	0.000121787533904016	PSL.early.yes-PSNL.early.no
331	FOXP3	-1.91677388037824	-2.89985253842916	-0.933695222327324	2.66906425083757e-06	PSNL.early.yes-PSL.early.yes
333	FOXP3	-2.01728417127186	-3.28478394423296	-0.749784398310766	0.000154943320960332	PSNL.late.yes-PSL.early.yes
361	IFIH1	-1.7079079151364	-3.19212315029984	-0.223692679972967	0.0138287051986409	PSNL.late.yes-PSL.early.yes
365	IFNG	-2.27999461530275	-4.09172735044301	-0.468261880162481	0.00506290956850886	PSNL.early.no-PSL.early.no
367	IFNG	-4.50319459738186	-7.73490034773132	-1.27148884703241	0.001328322325864	PSNL.late.no-PSL.early.no
371	IFNG	-2.38238870368271	-4.10980808835055	-0.654969319014871	0.00153582916841388	PSNL.late.yes-PSL.early.no
374	IFNG	2.80236869814233	1.28020873818323	4.32452865810144	1.05113249300182e-05	PSL.early.yes-PSNL.early.no
375	IFNG	1.63864471712577	0.0935938492185122	3.18369558503303	0.030397060366102	PSNL.early.yes-PSNL.early.no
376	IFNG	1.79006199416366	0.0381389829806174	3.54198500534671	0.0419433857292647	PSL.late.yes-PSNL.early.no
383	IFNG	5.02556868022145	1.946848573267	8.1042887871759	0.000106243933864714	PSL.early.yes-PSNL.late.no
384	IFNG	3.86184469920488	0.771742963390369	6.9519464350194	0.00550405060387638	PSNL.early.yes-PSNL.late.no
385	IFNG	4.01326197624278	0.814702802118344	7.21182115036721	0.00524855899079202	PSL.late.yes-PSNL.late.no
387	IFNG	-1.16372398101656	-2.22362013229376	-0.103827829739366	0.022068227474323	PSNL.early.yes-PSL.early.yes
389	IFNG	-2.90476278652229	-4.32552778139304	-1.48399779165154	1.04646370535644e-06	PSNL.late.yes-PSL.early.yes
391	IFNG	-1.74103880550573	-3.1863015537174	-0.29577605729406	0.00842854667012849	PSNL.late.yes-PSNL.early.yes
392	IFNG	-1.89245608254362	-3.55703905255745	-0.227873112529798	0.0156561404858867	PSNL.late.yes-PSL.late.yes
415	IFNGR	-0.66385560644893	-1.27605224836846	-0.051658964529397	0.0247032642542493	PSNL.early.yes-PSL.early.yes
417	IFNGR	-1.04351637657515	-1.84506993423058	-0.241962818919707	0.00324404277107293	PSNL.late.yes-PSL.early.yes
421	IL1b	-3.25013351714909	-6.11589747062525	-0.384369563672939	0.0164729952009476	PSNL.early.no-PSL.early.no
430	IL1b	4.08847508732556	1.76694095166017	6.41000922299095	3.51105076189517e-05	PSL.early.yes-PSNL.early.no
432	IL1b	4.53806661296661	1.67230265949045	7.40383056644276	0.00022111108470324	PSL.late.yes-PSNL.early.no
443	IL1b	-3.08387491446952	-4.77578683960953	-1.39196298932952	1.83884878790508e-05	PSNL.early.yes-PSL.early.yes
445	IL1b	-3.13033262088913	-5.66333402686783	-0.597331214910432	0.00663481052341763	PSNL.late.yes-PSL.early.yes
446	IL1b	3.53346644011057	1.14900669911795	5.91792618110318	0.000619092582118563	PSL.late.yes-PSNL.early.yes
448	IL1b	-3.57992414653017	-6.61952583370461	-0.540322459355737	0.0112211299921672	PSNL.late.yes-PSL.late.yes
