variable	Difference	lwr	upr	p_adj	Groups
201	CXCL10	-1.80150759585825	-3.33307028248745	-0.269944909229046	0.0109613049233047	PSNL.early.yes-PSL.early.no
203	CXCL10	-3.35686187734119	-5.30564983942655	-1.40807391525583	3.94548798865468e-05	PSNL.late.yes-PSL.early.no
214	CXCL10	-2.40127475901085	-4.68765288371775	-0.114896634303947	0.0331508056047533	PSNL.late.yes-PSL.late.no
215	CXCL10	2.69611657482542	0.452478258446039	4.93975489120481	0.00866602656871551	PSL.early.yes-PSNL.late.no
221	CXCL10	-2.99915820490492	-5.01555417858248	-0.982762231227359	0.000502073039791218	PSNL.late.yes-PSL.early.yes
225	CXCL2	-1.59257212190917	-3.07537001170907	-0.10977423210927	0.0275234529829828	PSNL.early.no-PSL.early.no
229	CXCL2	-2.1356134173846	-3.75518067372768	-0.516046161041521	0.00309426527720102	PSNL.early.yes-PSL.early.no
234	CXCL2	1.86844206651052	0.354749235898091	3.38213489712294	0.00677777494036091	PSL.early.yes-PSNL.early.no
247	CXCL2	-2.41148336198595	-4.05938338967909	-0.763583334292802	0.000760530992109598	PSNL.early.yes-PSL.early.yes
249	CXCL2	-2.1518443107605	-4.25251291017485	-0.0511757113461373	0.0412473882324402	PSNL.late.yes-PSL.early.yes
309	FOXP3	-1.81951270592788	-2.93320285062114	-0.705822561234628	9.72605495453971e-05	PSNL.early.no-PSL.early.no
311	FOXP3	-1.97264086112453	-3.59610927599195	-0.349172446257115	0.00753321288478837	PSNL.late.no-PSL.early.no
313	FOXP3	-2.01164099059935	-3.2428717714874	-0.780410209711301	9.71782929787279e-05	PSNL.early.yes-PSL.early.no
315	FOXP3	-2.04830754218878	-3.6717759570562	-0.424839127321361	0.00481469519804267	PSNL.late.yes-PSL.early.no
318	FOXP3	1.92030515701466	0.726005529975897	3.11460478405341	0.000129453065509155	PSL.early.yes-PSNL.early.no
327	FOXP3	2.07343331221131	0.393642981595558	3.75322364282705	0.00626963922384061	PSL.early.yes-PSNL.late.no
331	FOXP3	-2.11243344168612	-3.41703111781629	-0.807835765555956	0.000114243837304739	PSNL.early.yes-PSL.early.yes
333	FOXP3	-2.14909999327555	-3.8288903238913	-0.469309662659804	0.00405001491292645	PSNL.late.yes-PSL.early.yes
343	IFIH1	-1.84899034351215	-3.68035405497468	-0.0176266320496246	0.0462837217715028	PSNL.late.yes-PSL.early.no
361	IFIH1	-2.15316339911735	-4.05930718452117	-0.247019613713528	0.0167096792064383	PSNL.late.yes-PSL.early.yes
365	IFNG	-1.45338992987561	-2.81781441552645	-0.0889654442247834	0.029231114207067	PSNL.early.no-PSL.early.no
367	IFNG	-3.05382024726169	-5.23689942430302	-0.870741070220363	0.00125691032573627	PSNL.late.no-PSL.early.no
369	IFNG	-1.80150759585825	-3.33307028248745	-0.269944909229046	0.0109613049233047	PSNL.early.yes-PSL.early.no
371	IFNG	-3.35686187734119	-5.30564983942655	-1.40807391525583	3.94548798865468e-05	PSNL.late.yes-PSL.early.no
382	IFNG	-2.40127475901085	-4.68765288371775	-0.114896634303947	0.0331508056047533	PSNL.late.yes-PSL.late.no
383	IFNG	2.69611657482542	0.452478258446039	4.93975489120481	0.00866602656871551	PSL.early.yes-PSNL.late.no
389	IFNG	-2.99915820490492	-5.01555417858248	-0.982762231227359	0.000502073039791218	PSNL.late.yes-PSL.early.yes
417	IFNGR	-1.18279009239151	-2.2571668297011	-0.108413355081913	0.021387732910965	PSNL.late.yes-PSL.early.yes
421	IL1b	-3.01901141776369	-5.14443599320368	-0.893586842323707	0.00113986064631433	PSNL.early.no-PSL.early.no
425	IL1b	-3.25419848643893	-5.24370315219383	-1.26469382068404	0.000129410649963857	PSNL.early.yes-PSL.early.no
427	IL1b	-3.75222608970175	-6.78179201835923	-0.722660161044261	0.00647122444925385	PSNL.late.yes-PSL.early.no
428	IL1b	3.41864577932225	0.52218031908343	6.31511123956106	0.0109716901756607	PSL.late.no-PSNL.early.no
430	IL1b	3.05485443281234	0.689900287752094	5.41980857787259	0.00394437536564718	PSL.early.yes-PSNL.early.no
436	IL1b	-3.65383284799749	-6.4520843291072	-0.855581366887774	0.00345464109258764	PSNL.early.yes-PSL.late.no
438	IL1b	-4.1518604512603	-7.76438757953968	-0.539333322980915	0.0144310927902752	PSNL.late.yes-PSL.late.no
443	IL1b	-3.29004150148758	-5.53363399956157	-1.04644900341359	0.000722508014389223	PSNL.early.yes-PSL.early.yes
445	IL1b	-3.78806910475039	-6.9902321546958	-0.585906054804985	0.0107112577896509	PSNL.late.yes-PSL.early.yes
449	IL1F6	-3.81378208062588	-5.45618597803415	-2.17137818321761	3.15447447052364e-08	PSNL.early.no-PSL.early.no
453	IL1F6	-4.72484460732876	-6.48612656844547	-2.96356264621204	4.50657178241443e-10	PSNL.early.yes-PSL.early.no
454	IL1F6	-2.87967899562706	-5.27387352505057	-0.485484466203542	0.0084255137763587	PSL.late.yes-PSL.early.no
455	IL1F6	-4.467461451506	-6.86165598092951	-2.07326692208248	6.76572954405597e-06	PSNL.late.yes-PSL.early.no
456	IL1F6	3.83322054545084	1.62970448878156	6.03673660212013	2.88701484492115e-05	PSL.late.no-PSNL.early.no
458	IL1F6	4.11333738962809	2.35205542851137	5.87461935074481	2.69287820930941e-08	PSL.early.yes-PSNL.early.no
464	IL1F6	-4.74428307215372	-7.0377752993768	-2.45079084493065	6.32934020416975e-07	PSNL.early.yes-PSL.late.no
465	IL1F6	-2.89911746045203	-5.70806030331996	-0.0901746175840925	0.0384593674184562	PSL.late.yes-PSL.late.no
466	IL1F6	-4.48689991633097	-7.2958427591989	-1.67795707346303	0.000142361855032136	PSNL.late.yes-PSL.late.no
467	IL1F6	2.68118336995443	0.20392863354665	5.1584381063622	0.0251133516662825	PSL.early.yes-PSNL.late.no
471	IL1F6	-5.02439991633097	-6.89702847824293	-3.15177135441902	4.48271308961523e-10	PSNL.early.yes-PSL.early.yes
472	IL1F6	-3.17923430462927	-5.65648904103705	-0.701979568221495	0.00386844597823632	PSL.late.yes-PSL.early.yes
473	IL1F6	-4.76701676050821	-7.24427149691599	-2.28976202410044	3.43450905149201e-06	PSNL.late.yes-PSL.early.yes
481	IL1RN	-0.935484543824806	-1.74299402790636	-0.12797505974325	0.0127244546689981	PSNL.early.yes-PSL.early.no
484	IL1RN	1.12355119265043	0.113286991137648	2.1338153941632	0.0193334082141596	PSL.late.no-PSNL.early.no
486	IL1RN	0.988968164492875	0.181458680411319	1.79647764857443	0.00684045069003636	PSL.early.yes-PSNL.early.no
492	IL1RN	-1.33509972890218	-2.38661604828565	-0.283583409518702	0.00442552421323372	PSNL.early.yes-PSL.late.no
494	IL1RN	-1.29741608301798	-2.58525530236745	-0.00957686366851074	0.0470852905310832	PSNL.late.yes-PSL.late.no
499	IL1RN	-1.20051670074463	-2.05907618031094	-0.341957221178312	0.00120689614639358	PSNL.early.yes-PSL.early.yes
501	IL1RN	-1.16283305486043	-2.29860048920519	-0.0270656205156767	0.0411818510513547	PSNL.late.yes-PSL.early.yes
509	IL22RA1	-0.974681830557925	-1.75418287817889	-0.195180782936963	0.00537200522362036	PSNL.early.yes-PSL.early.no
511	IL22RA1	-1.09722703878695	-2.15683997135268	-0.0376141062212183	0.0374094741686782	PSNL.late.yes-PSL.early.no
527	IL22RA1	-0.904690247743137	-1.75618114018259	-0.0531993553036868	0.0298155891811005	PSNL.early.yes-PSL.early.yes
533	CXCL8	-6.16045601673615	-10.0678141460089	-2.25309788746342	0.000310056662127134	PSNL.early.no-PSL.early.no
537	CXCL8	-6.07625623849722	-11.7160419078869	-0.436470569107512	0.0272219430355184	PSNL.early.yes-PSL.early.no
539	CXCL8	-5.46831217382708	-10.2241970352801	-0.712427312374054	0.0149756847636356	PSNL.late.yes-PSL.early.no
540	CXCL8	6.26059996287028	1.56453993397231	10.9566599917682	0.00299874382560361	PSL.late.no-PSNL.early.no
542	CXCL8	6.81456642150879	2.74765913878647	10.8814737042311	0.000120396850301407	PSL.early.yes-PSNL.early.no
544	CXCL8	5.16699166297912	0.186067826039859	10.1479154999184	0.0374447803654355	PSL.late.yes-PSNL.early.no
550	CXCL8	-5.56845611996121	-10.990999163591	-0.14591307633145	0.0406329755644931	PSNL.late.yes-PSL.late.no
555	CXCL8	-6.73036664326986	-12.4818420794097	-0.978891207130045	0.012600025411706	PSNL.early.yes-PSL.early.yes
557	CXCL8	-6.12242257859972	-11.0102368254041	-1.2346083317953	0.00616683959672015	PSNL.late.yes-PSL.early.yes
561	LCN2	-4.08374859313278	-6.84737281637911	-1.32012436988646	0.000813873855571412	PSNL.early.no-PSL.early.no
565	LCN2	-4.98747285789755	-7.75109708114388	-2.22384863465123	3.71359834500096e-05	PSNL.early.yes-PSL.early.no
567	LCN2	-4.71199098804809	-8.25876522856902	-1.16521674752716	0.00318304967381455	PSNL.late.yes-PSL.early.no
570	LCN2	4.58713838675256	1.64630854377614	7.52796822972897	0.000377926397133854	PSL.early.yes-PSNL.early.no
583	LCN2	-5.49086265151733	-8.43169249449374	-2.55003280854091	2.05016366410238e-05	PSNL.early.yes-PSL.early.yes
585	LCN2	-5.21538078166786	-8.90190608759615	-1.52885547573958	0.00145533639747142	PSNL.late.yes-PSL.early.yes
617	PI3	-7.85132056912581	-10.361559956892	-5.34108118135962	6.30595575756843e-12	PSNL.early.no-PSL.early.no
619	PI3	-6.43059635778206	-10.0898676364347	-2.77132507912942	2.35856106286514e-05	PSNL.late.no-PSL.early.no
621	PI3	-8.72437911385641	-11.4163109576215	-6.03244727009129	4.40703029624956e-12	PSNL.early.yes-PSL.early.no
