variable	Difference	lwr	upr	p_adj	Groups
106	IL1RN	0.821175866656832	0.184355533782943	1.45799619953072	0.00631837379584888	PSL.yes-PSNL.no
109	IL22RA1	-0.791949255974811	-1.24780824866098	-0.336090263288644	0.00013722165579666	PSNL.no-PSL.no
115	CXCL8	-4.49953251990719	-7.00454202377119	-1.99452301604319	0.000125829667717903	PSNL.no-PSL.no
117	CXCL8	-7.74294951802867	-11.4892238017217	-3.9966752343356	1.28271646187006e-05	PSNL.yes-PSL.no
118	CXCL8	4.91854600553159	1.95306152907486	7.88403048198833	0.00039145354511505	PSL.yes-PSNL.no
120	CXCL8	-8.16196300365307	-12.2305741394483	-4.09335186785784	2.1502453204536e-05	PSNL.yes-PSL.yes
121	LCN2	-4.02129485564394	-5.86101672418359	-2.18157298710429	4.96880141032108e-06	PSNL.no-PSL.no
123	LCN2	-3.33356476811926	-6.48560694472454	-0.181522591513978	0.0347148531132058	PSNL.yes-PSL.no
124	LCN2	4.38141774627121	2.11012962122113	6.65270587132128	4.31418949160545e-05	PSL.yes-PSNL.no
126	LCN2	-3.69368765874652	-7.11560862167203	-0.271766695821021	0.0301167461800314	PSNL.yes-PSL.yes
133	PI3	-8.05737682602193	-9.60579521851537	-6.50895843352849	1.79446457693189e-11	PSNL.no-PSL.no
135	PI3	-6.71425780565539	-9.00489664695145	-4.42361896435932	8.86279938328016e-10	PSNL.yes-PSL.no
136	PI3	8.54018520780942	6.46604062961344	10.6143297860054	1.7973733612564e-11	PSL.yes-PSNL.no
138	PI3	-7.19706618744288	-9.87129551835337	-4.52283685653239	1.03174335741585e-08	PSNL.yes-PSL.yes
139	PYCARD	-0.948332796621673	-1.41799406387714	-0.478671529366206	9.74059248826098e-06	PSNL.no-PSL.no
142	PYCARD	0.957402560447665	0.328279724017197	1.58652539687813	0.00094640135644708	PSL.yes-PSNL.no
145	S100A8	-6.84968833418169	-8.40163805695995	-5.29773861140343	1.4915846335839e-11	PSNL.no-PSL.no
147	S100A8	-6.00078491439299	-8.27260668590063	-3.72896314288536	1.83994779412444e-08	PSNL.yes-PSL.no
148	S100A8	6.97211273936823	4.90284644233055	9.0413790364059	2.60195198720226e-11	PSL.yes-PSNL.no
