variable	Difference	lwr	upr	p_adj	Groups
43	CXCL10	-2.09823312893135	-3.98005166851479	-0.21641458934791	0.0251629598535615	PSNL.typeII-PSL.typeII
54	CXCL2	-2.41148336198595	-3.69547066581255	-1.12749605815934	0.000188568609657325	PSNL.typeI-PSL.typeI
51	CXCL2	-1.82085012859768	-3.32645869991806	-0.315241557277307	0.0141647398142642	PSNL.typeI-PSL.typeII
52	CXCL2	1.70406696001689	0.233074707229967	3.1750592128038	0.019416517151173	PSL.typeI-PSNL.typeII
72	FOXP3	-2.11243344168612	-3.27219864197692	-0.952668241395315	0.000215506965035694	PSNL.typeI-PSL.typeI
70	FOXP3	2.07343331221131	0.580128207597006	3.56673841682561	0.00419913182037002	PSL.typeI-PSNL.typeII
82	IFNG	2.69611657482542	0.999868265928708	4.39236488372214	0.00117053568201997	PSL.typeI-PSNL.typeII
84	IFNG	-1.44380392342198	-2.66608091886582	-0.221526927978132	0.0166985683069991	PSNL.typeI-PSL.typeI
79	IFNG	-2.09823312893135	-3.98005166851479	-0.21641458934791	0.0251629598535615	PSNL.typeII-PSL.typeII
90	IFNGR	-0.806477813676655	-1.47222190074389	-0.140733726609421	0.0133773553101065	PSNL.typeI-PSL.typeI
96	IL1b	-3.29004150148758	-5.4341303772326	-1.14595262574256	0.00184681660470265	PSNL.typeI-PSL.typeI
93	IL1b	-3.65383284799749	-6.32798150794122	-0.979684188053754	0.00538271117938394	PSNL.typeI-PSL.typeII
102	IL1F6	-5.02439991633097	-6.02079772537285	-4.0280021072891	1.80644388336759e-12	PSNL.typeI-PSL.typeI
99	IL1F6	-4.74428307215373	-5.96461617864358	-3.52394996566387	4.76984118868984e-10	PSNL.typeI-PSL.typeII
100	IL1F6	2.68118336995443	1.36307296514721	3.99929377476164	4.53626029761622e-05	PSL.typeI-PSNL.typeII
101	IL1F6	-2.34321654637654	-3.66132695118376	-1.02510614156933	0.000273477492063412	PSNL.typeI-PSNL.typeII
97	IL1F6	-2.40106652577718	-3.89566323934	-0.90646981221437	0.000909146647825043	PSNL.typeII-PSL.typeII
108	IL1RN	-1.20051670074463	-2.01875834578873	-0.382275055700525	0.00239339635481817	PSNL.typeI-PSL.typeI
105	IL1RN	-1.33509972890218	-2.33723698722896	-0.332962470575397	0.00600627954141653	PSNL.typeI-PSL.typeII
114	IL22RA1	-0.904690247743137	-1.72435112549164	-0.0850293699946316	0.0267039340214105	PSNL.typeI-PSL.typeI
120	CXCL8	-6.73036664326986	-10.3415025085676	-3.11923077797212	0.000467009735597435	PSNL.typeI-PSL.typeI
117	CXCL8	-6.17640018463135	-10.0768727129172	-2.27592765634546	0.00205308889187084	PSNL.typeI-PSL.typeII
119	CXCL8	-5.96916707356771	-11.6788742108996	-0.25945993623579	0.0391936118333095	PSNL.typeI-PSNL.typeII
126	LCN2	-5.49086265151733	-7.8857969543296	-3.09592834870506	4.44746678398555e-05	PSNL.typeI-PSL.typeI
123	LCN2	-3.13378472714024	-5.99627872333778	-0.271290730942696	0.0297335444750851	PSNL.typeI-PSL.typeII
138	PI3	-8.80584982587994	-11.141478411106	-6.47022124065385	8.9569607286677e-10	PSNL.typeI-PSL.typeI
135	PI3	-8.81200003972193	-11.6725491709532	-5.95145090849069	4.71200692908624e-08	PSNL.typeI-PSL.typeII
136	PI3	6.51206706980558	3.42232087404465	9.6018132655665	2.7219671587142e-05	PSL.typeI-PSNL.typeII
133	PI3	-6.51821728364757	-10.0216601614867	-3.01477440580845	0.000152837785106663	PSNL.typeII-PSL.typeII
144	PYCARD	-1.00371281701426	-1.61579883348795	-0.39162680054057	0.000793788381190152	PSNL.typeI-PSL.typeI
141	PYCARD	-1.0769294727311	-1.819973714658	-0.3338852308042	0.00286780038173451	PSNL.typeI-PSL.typeII
150	S100A8	-7.56676653366329	-9.78536906486393	-5.34816400246266	6.67946131738262e-09	PSNL.typeI-PSL.typeI
147	S100A8	-7.5891498102441	-10.3063718819885	-4.87192773849973	2.82038880139446e-07	PSNL.typeI-PSL.typeII
148	S100A8	4.76306667325812	1.82813139543047	7.69800195108576	0.000810680501913019	PSL.typeI-PSNL.typeII
145	S100A8	-4.78544994983892	-8.11335374663988	-1.45754615303797	0.00292621782062652	PSNL.typeII-PSL.typeII
156	S100A9	-8.33174083851002	-10.9350696937949	-5.72841198322516	4.14805712001254e-08	PSNL.typeI-PSL.typeI
