,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,,
,V2_72h,Undetermined,#DIV/0!,#DIV/0!,,16.670999526977539,0.033645,16.66,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,,
,V3_PMA,,,,,18.197999954223633,,,,,,,,,,,
,V3_PMA,34.438999176025391,,,,18.245000839233398,,,,,,,,,,,
,V3_PMA,33.805000305175781,0.45,34.12,,18.23900032043457,0.02558,18.23,,15.89,5.72,0.45,,0.018906,0.24,,
,V3_SEB,27.245000839233398,,,,14.526000022888184,,,,,,,,,,,
,V3_SEB,,,,,14.602999687194824,,,,,,,,,,,
,V3_SEB,27.534000396728516,0.20,27.39,,14.58899974822998,0.041016,14.57,,12.82,2.65,0.21,,0.160,0.11,,
,V3_72h,Undetermined,,,,16.952999114990234,,,,,,,,,,,
,V3_72h,Undetermined,,,,16.940000534057617,,,,,,,,,,,
,V3_72h,25.917999267578125,#DIV/0!,25.92,,16.961000442504883,0.010599,16.95,,8.97,-1.20,#DIV/0!,,2.302,#DIV/0!,,
,V4_PMA,35.229999542236328,,,,17.145000457763672,,,,,,,,,,,
,V4_PMA,38.618999481201172,,,,17.46299934387207,,,,,,,,,,,
,V4_PMA,Undetermined,2.40,36.92,,17.156999588012695,0.18,17.25,,19.67,9.50,2.40,,0.001381,1.28,,
,V4_SEB,27.892999649047852,,,,14.753999710083008,,,,,,,,,,,
,V4_SEB,,,,,14.25100040435791,,,,,,,,,,,
,V4_SEB,28.013999938964844,0.08556,27.95,,14.230999946594238,0.30,14.41,,13.54,3.37,0.31,,0.0966,0.16,,
,V4_72h,Undetermined,,,,15.118000030517578,,,,,,,,,,,
,V4_72h,Undetermined,,,,15.220000267028809,,,,,,,,,,,
,V4_72h,Undetermined,#DIV/0!,#DIV/0!,,15.281000137329102,0.082355,15.21,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,,
,V5_PMA,29.023000717163086,,,,19.333999633789063,,,,,,,,,,,
,V5_PMA,28.740999221801758,,,,18.739999771118164,,,,,,,,,,,
,V5_PMA,,0.20,28.88,,19.406999588012695,0.37,19.16,,9.72,-0.45,0.42,,1.364,0.22,,
,V5_SEB,26.900999069213867,,,,14.637999534606934,,,,,,,,,,,
,V5_SEB,26.541000366210937,,,,14.60200023651123,,,,,,,,,,,
,V5_SEB,26.719999313354492,0.18,26.72,,14.607000350952148,0.019502,14.62,,12.10,1.94,0.18,,0.261,0.085349,,
,V5_72h,Undetermined,,,,17.23699951171875,,,,,,,,,,,
,V5_72h,Undetermined,,,,17.299999237060547,,,,,,,,,,,
,V5_72h,Undetermined,#DIV/0!,#DIV/0!,,17.277000427246094,0.03188,17.27,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,,
,V6_PMA,29.892000198364258,,,,19.724000930786133,,,,,,,,,,,
,V6_PMA,30.045000076293945,,,,19.843999862670898,,,,,,,,,,,
,V6_PMA,,0.11,29.97,,19.870000839233398,0.07788,19.81,,10.16,-0.013834,0.13,,1.010,0.071254,,
,V6_SEB,23.284999847412109,,,,12.51200008392334,,,,,,,,,,,
,V6_SEB,Undetermined,,,,13.010000228881836,,,,,,,,,,,
,V6_SEB,39.993000030517578,11.81,31.64,,12.732999801635742,0.25,12.75,,18.89,8.72,11.82,,0.002375,6.32,,
,V6_72h,38.655998229980469,,,,17.481000900268555,,,,,,,,,,,
,V6_72h,20.559000015258789,,,,17.933000564575195,,,,,,,,,,,
,V6_72h,Undetermined,12.80,29.61,,17.746000289916992,0.23,17.72,,11.89,1.72,12.80,,0.304,6.84,,
,V7_PMA,29.551000595092773,,,,19.440000534057617,,,,,,,,,,,
,V7_PMA,,,,,19.465999603271484,,,,,,,,,,,
,V7_PMA,27.669000625610352,1.33,28.61,,19.413000106811523,0.026501,19.44,,9.17,-1.00,1.33,,1.999,0.71,,
,V7_SEB,25.256000518798828,,,,13.425999641418457,,,,,,,,,,,
,V7_SEB,25.681999206542969,,,,13.420000076293945,,,,,,,,,,,
,V7_SEB,25.614999771118164,0.23,25.52,,13.46399974822998,0.023861,13.44,,12.08,1.91,0.23,,0.266,0.11,,
,V7_72h,36.508998870849609,,,,18.22599983215332,,,,,,,,,,,
,V7_72h,36.898998260498047,,,,18.333999633789063,,,,,,,,,,,
,V7_72h,Undetermined,0.28,36.70,,18.312000274658203,0.057073,18.29,,18.41,8.24,0.28,,0.003299,0.15,,
,V8_PMA,31.044000625610352,,,,18.60099983215332,,,,,,,,,,,
,V8_PMA,31.775999069213867,,,,18.618999481201172,,,,,,,,,,,
,V8_PMA,31.507999420166016,0.37,31.44,,18.552000045776367,0.034674,18.59,,12.85,2.68,0.37,,0.156,0.18,,
,V8_SEB,28.499000549316406,,,,14.305999755859375,,,,,,,,,,,
,V8_SEB,28.427999496459961,,,,14.413999557495117,,,,,,,,,,,
,V8_SEB,28.46299934387207,0.035502,28.46,,14.394000053405762,0.057457,14.37,,14.09,3.92,0.06754,,0.065957,0.031839,,
,V8_72h,Undetermined,,,,15.234999656677246,,,,,,,,,,,
,V8_72h,33.46099853515625,,,,15.159999847412109,,,,,,,,,,,
,V8_72h,39.687000274658203,4.40,36.57,,15.28600025177002,0.06338,15.23,,21.35,11.18,4.40,,0.000432,2.35,,
,V9_PMA,29.23900032043457,,,,19.415000915527344,,,,,,,,,,,
,V9_PMA,35.391998291015625,,,,19.202999114990234,,,,,,,,,,,
,V9_PMA,Undetermined,4.35,32.32,,19.208000183105469,0.12,19.28,,13.04,2.87,4.35,,0.137,2.33,,
,V9_SEB,29.184999465942383,,,,15.899999618530273,,,,,,,,,,,
,V9_SEB,Undetermined,,,,15.98799991607666,,,,,,,,,,,
,V9_SEB,29.047000885009766,0.09758,29.12,,15.815999984741211,0.086008,15.90,,13.21,3.05,0.13,,0.121,0.069527,,
,V9_72h,35.242000579833984,,,,18.64900016784668,,,,,,,,,,,
,V9_72h,Undetermined,,,,18.708000183105469,,,,,,,,,,,
,V9_72h,Undetermined,#DIV/0!,35.24,,18.700000762939453,0.032005,18.69,,16.56,6.39,#DIV/0!,,0.011951,#DIV/0!,,
,V10_PMA,33.479999542236328,,,,22.187000274658203,,,,,,,,,,,
,V10_PMA,33.875,,,,22.187000274658203,,,,,,,,,,,
,V10_PMA,33.076999664306641,0.40,33.48,,22.124000549316406,0.036373,22.17,,11.31,1.14,0.40,,0.453,0.19,,
,V10_SEB,,,,,15.586999893188477,,,,,,,,,,,
,V10_SEB,29.041999816894531,,,,15.562999725341797,,,,,,,,,,,
,V10_SEB,28.982999801635742,0.041719,29.01,,15.668999671936035,0.055582,15.61,,13.41,3.24,0.069497,,0.106,0.037148,,
,V10_72h,Undetermined,,,,16.215000152587891,,,,,,,,,,,
,V10_72h,Undetermined,,,,16.225000381469727,,,,,,,,,,,
,V10_72h,Undetermined,#DIV/0!,#DIV/0!,,16.170999526977539,0.028729,16.20,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,,
,V11_PMA,28.702999114990234,,,,18.406999588012695,,,,,,,,,,,
,V11_PMA,29.103000640869141,,,,18.496000289916992,,,,,,,,,,,
,V11_PMA,28.989999771118164,0.21,28.93,,18.517000198364258,0.058398,18.47,,10.46,0.29,0.21,,0.818,0.10,,
,V11_SEB,25.895999908447266,,,,13.796999931335449,,,,,,,,,,,
,V11_SEB,26.107999801635742,,,,13.76200008392334,,,,,,,,,,,
,V11_SEB,26.485000610351563,0.30,26.16,,13.88599967956543,0.063929,13.81,,12.35,2.18,0.31,,0.221,0.14,,
,V11_72h,Undetermined,,,,15.402000427246094,,,,,,,,,,,
,V11_72h,Undetermined,,,,15.616999626159668,,,,,,,,,,,
,V11_72h,34.125999450683594,#DIV/0!,34.13,,15.406999588012695,0.12,15.48,,18.65,8.48,#DIV/0!,,0.002799,#DIV/0!,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
