,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,,
,,TIGIT2,,,,Bact,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,V8_PMA,25.298000335693359,,,,18.60099983215332,,,,,,,,,,,
,V8_PMA,25.420000076293945,,,,18.618999481201172,,,,,,,,,,,
,V8_PMA,25.36199951171875,0.061024,25.36,,18.552000045776367,0.034674,18.59,,6.77,-0.25,0.070188,,1.187,0.033087,,
,V8_SEB,23.823999404907227,,,,14.305999755859375,,,,,,,,,,,
,V8_SEB,23.711000442504883,,,,14.413999557495117,,,,,,,,,,,
,V8_SEB,23.659999847412109,0.08393,23.73,,14.394000053405762,0.057457,14.37,,9.36,2.34,0.10,,0.197,0.047948,,
,V8_72h,25.016000747680664,,,,15.234999656677246,,,,,,,,,,,
,V8_72h,25.143999099731445,,,,15.159999847412109,,,,,,,,,,,
,V8_72h,25.040000915527344,0.068038,25.07,,15.28600025177002,0.06338,15.23,,9.84,2.82,0.092985,,0.141,0.043834,,
,V9_PMA,,,,,19.415000915527344,,,,,,,,,,,
,V9_PMA,28.433000564575195,,,,19.202999114990234,,,,,,,,,,,
,V9_PMA,26.030000686645508,1.70,27.23,,19.208000183105469,0.12,19.28,,7.96,0.94,1.70,,0.522,0.91,,
,V9_SEB,24.308000564575195,,,,15.899999618530273,,,,,,,,,,,
,V9_SEB,,,,,15.98799991607666,,,,,,,,,,,
,V9_SEB,24.406999588012695,0.070003,24.36,,15.815999984741211,0.086008,15.90,,8.46,1.44,0.11,,0.369,0.059276,,
,V9_72h,26.961999893188477,,,,18.64900016784668,,,,,,,,,,,
,V9_72h,26.945999145507813,,,,18.708000183105469,,,,,,,,,,,
,V9_72h,26.927999496459961,0.01701,26.95,,18.700000762939453,0.032005,18.69,,8.26,1.24,0.036245,,0.423,0.017086,,
,V10_PMA,29.034000396728516,,,,22.187000274658203,,,,,,,,,,,
,V10_PMA,28.940999984741211,,,,22.187000274658203,,,,,,,,,,,
,V10_PMA,,0.065761,28.99,,22.124000549316406,0.036373,22.17,,6.82,-0.20,0.07515,,1.145,0.040169,,
,V10_SEB,24.12299919128418,,,,15.586999893188477,,,,,,,,,,,
,V10_SEB,24.315999984741211,,,,15.562999725341797,,,,,,,,,,,
,V10_SEB,24.034000396728516,0.14,24.16,,15.668999671936035,0.055582,15.61,,8.55,1.53,0.15,,0.345,0.072834,,
,V10_72h,26.781000137329102,,,,16.215000152587891,,,,,,,,,,,
,V10_72h,26.976999282836914,,,,16.225000381469727,,,,,,,,,,,
,V10_72h,26.879999160766602,0.098001,26.88,,16.170999526977539,0.028729,16.20,,10.68,3.66,0.10,,0.079183,0.048142,,
,V11_PMA,25.381000518798828,,,,18.406999588012695,,,,,,,,,,,
,V11_PMA,25.415000915527344,,,,18.496000289916992,,,,,,,,,,,
,V11_PMA,25.334999084472656,0.040151,25.38,,18.517000198364258,0.058398,18.47,,6.90,-0.11,0.070869,,1.082,0.033408,,
,V11_SEB,23.393999099731445,,,,13.796999931335449,,,,,,,,,,,
,V11_SEB,23.590000152587891,,,,13.76200008392334,,,,,,,,,,,
,V11_SEB,23.726999282836914,0.17,23.57,,13.88599967956543,0.063929,13.81,,9.76,2.74,0.18,,0.150,0.084458,,
,V11_72h,25.75200080871582,,,,15.402000427246094,,,,,,,,,,,
,V11_72h,,,,,15.616999626159668,,,,,,,,,,,
,V11_72h,26.163999557495117,0.29,25.96,,15.406999588012695,0.12,15.48,,10.48,3.47,0.32,,0.090517,0.17,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
