,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,IL10,,,,Bact,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,27.708000183105469,,,,18.396999359130859,,,,,,,,,,
,Kalibraator,27.618999481201172,,,,18.118000030517578,,,,,,,,,,
,,27.481000900268555,0.11,27.60,,18.090999603271484,0.17,18.20,,9.40,0.00,0.20,,1.000,0.096359,
,,,,,,,,,,,,,,,,
,P1_PMA,26.163999557495117,,,,18.51099967956543,,,,,,,,,,
,P1_PMA,26.198999404907227,,,,18.461000442504883,,,,,,,,,,
,P1_PMA,26.364999771118164,0.11,26.24,,18.475000381469727,0.025794,18.48,,7.76,-1.64,0.11,,3.117,0.052059,
,P1_SEB,25.444999694824219,,,,14.451999664306641,,,,,,,,,,
,P1_SEB,25.496000289916992,,,,14.39900016784668,,,,,,,,,,
,P1_SEB,25.422000885009766,0.037872,25.45,,14.472999572753906,0.038135,14.44,,11.01,1.61,0.053746,,0.327,0.025336,
,P1_72h,23.034000396728516,,,,15.548000335693359,,,,,,,,,,
,P1_72h,23.011999130249023,,,,15.51099967956543,,,,,,,,,,
,P1_72h,23.26099967956543,0.14,23.10,,15.553999900817871,0.023288,15.54,,7.56,-1.84,0.14,,3.570,0.065903,
,P2_PMA,28.381999969482422,,,,18.812999725341797,,,,,,,,,,
,P2_PMA,28.400999069213867,,,,18.915000915527344,,,,,,,,,,
,P2_PMA,28.215000152587891,0.10,28.33,,18.903999328613281,0.055985,18.88,,9.46,0.054666,0.12,,0.963,0.054992,
,P2_SEB,21.968000411987305,,,,13.121999740600586,,,,,,,,,,
,P2_SEB,22.186000823974609,,,,13.060000419616699,,,,,,,,,,
,P2_SEB,21.979000091552734,0.12,22.04,,13.081999778747559,0.031432,13.09,,8.96,-0.44,0.13,,1.361,0.05976,
,P2_72h,27.277999877929687,,,,16.941999435424805,,,,,,,,,,
,P2_72h,27.722999572753906,,,,16.958000183105469,,,,,,,,,,
,P2_72h,27.89900016784668,0.32,27.63,,16.857000350952148,0.054286,16.92,,10.71,1.31,0.32,,0.402,0.15,
,P3_PMA,30.756000518798828,,,,20.951000213623047,,,,,,,,,,
,P3_PMA,31.26099967956543,,,,20.91200065612793,,,,,,,,,,
,P3_PMA,31.583000183105469,0.42,31.20,,21.020000457763672,0.05469,20.96,,10.24,0.84,0.42,,0.559,0.20,
,P3_SEB,26.086000442504883,,,,14.52299976348877,,,,,,,,,,
,P3_SEB,26.038000106811523,,,,14.588000297546387,,,,,,,,,,
,P3_SEB,25.969999313354492,0.058287,26.03,,14.607999801635742,0.044441,14.57,,11.46,2.06,0.073297,,0.240,0.034552,
,P3_72h,28.785999298095703,,,,15.939000129699707,,,,,,,,,,
,P3_72h,29.068000793457031,,,,15.756999969482422,,,,,,,,,,
,P3_72h,29.253999710083008,0.24,29.04,,15.77400016784668,0.10,15.82,,13.21,3.81,0.26,,0.071199,0.12,
,P4_PMA,26.566999435424805,,,,18.517000198364258,,,,,,,,,,
,P4_PMA,26.516000747680664,,,,18.523000717163086,,,,,,,,,,
,P4_PMA,26.525999069213867,0.027024,26.54,,18.492000579833984,0.016442,18.51,,8.03,-1.38,0.031633,,2.594,0.014912,
,P4_SEB,22.569000244140625,,,,13.401000022888184,,,,,,,,,,
,P4_SEB,22.509000778198242,,,,13.458000183105469,,,,,,,,,,
,P4_SEB,22.589000701904297,0.041633,22.56,,13.473999977111816,0.038371,13.44,,9.11,-0.29,0.056619,,1.222,0.02669,
,P4_72h,25.180000305175781,,,,16.97599983215332,,,,,,,,,,
,P4_72h,25.163000106811523,,,,17.063999176025391,,,,,,,,,,
,P4_72h,25.229999542236328,0.034828,25.19,,17.069999694824219,0.052624,17.04,,8.15,-1.25,0.063105,,2.372,0.029748,
,P5_PMA,29.597999572753906,,,,20.281000137329102,,,,,,,,,,
,P5_PMA,29.634000778198242,,,,20.562999725341797,,,,,,,,,,
