,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,TIGIT2,,,,Bact,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,25.834999084472656,,,,17.930999755859375,,,,,,,,,,
,Kalibraator,25.684000015258789,,,,18.006000518798828,,,,,,,,,,
,,25.771999359130859,0.075844,25.76,,17.895999908447266,0.056199,17.94,,7.82,0.00,0.094396,,1.000,0.044499,
,,,,,,,,,,,,,,,,
,P018_PMA,26.174999237060547,,,,19.851999282836914,,,,,,,,,,
,P018_PMA,26.13599967956543,,,,19.89900016784668,,,,,,,,,,
,P018_PMA,26.298999786376953,0.085114,26.20,,19.915000915527344,0.032747,19.89,,6.31,-1.50,0.091196,,2.838,0.04299,
,P018_SEB,24.759000778198242,,,,16.551000595092773,,,,,,,,,,
,P018_SEB,24.673999786376953,,,,16.024999618530273,,,,,,,,,,
,P018_SEB,24.827999114990234,0.077138,24.75,,15.939999580383301,0.33,16.17,,8.58,0.76,0.34,,0.590,0.16,
,P018_72h,26.731000900268555,,,,18.068000793457031,,,,,,,,,,
,P018_72h,26.632999420166016,,,,18.084999084472656,,,,,,,,,,
,P018_72h,26.645999908447266,0.053227,26.67,,18.082000732421875,0.009073,18.08,,8.59,0.77,0.053994,,0.585,0.025453,
,P019_PMA,25.271999359130859,,,,19.801000595092773,,,,,,,,,,
,P019_PMA,25.166000366210937,,,,19.805999755859375,,,,,,,,,,
,P019_PMA,25.253000259399414,0.056518,25.23,,19.798000335693359,0.004041,19.80,,5.43,-2.39,0.056662,,5.244,0.026711,
,P019_SEB,23.167999267578125,,,,14.541000366210938,,,,,,,,,,
,P019_SEB,23.13599967956543,,,,14.520999908447266,,,,,,,,,,
,P019_SEB,23.156000137329102,0.016166,23.15,,14.545999526977539,0.013229,14.54,,8.62,0.80,0.020888,,0.575,0.009847,
,P019_72h,27.743000030517578,,,,20.204999923706055,,,,,,,,,,
,P019_72h,28.03700065612793,,,,20.261999130249023,,,,,,,,,,
