,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,EOMES,,,,Bact,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,24.638999938964844,,,,17.930999755859375,,,,,,,,,,
,Kalibraator,24.628000259399414,,,,18.006000518798828,,,,,,,,,,
,,24.634000778198242,0.005507,24.63,,17.895999908447266,0.056199,17.94,,6.69,0.00,0.056469,,1.000,0.02662,
,,,,,,,,,,,,,,,,
,P018_PMA,27.149999618530273,,,,19.851999282836914,,,,,,,,,,
,P018_PMA,27.129999160766602,,,,19.89900016784668,,,,,,,,,,
,P018_PMA,26.958000183105469,0.11,27.08,,19.915000915527344,0.032747,19.89,,7.19,0.50,0.11,,0.706,0.052097,
,P018_SEB,23.677999496459961,,,,16.551000595092773,,,,,,,,,,
,P018_SEB,23.674999237060547,,,,16.024999618530273,,,,,,,,,,
,P018_SEB,23.520000457763672,0.090367,23.62,,15.939999580383301,0.33,16.17,,7.45,0.76,0.34,,0.589,0.16,
,P018_72h,25.044000625610352,,,,18.068000793457031,,,,,,,,,,
,P018_72h,25.058000564575195,,,,18.084999084472656,,,,,,,,,,
,P018_72h,25.01099967956543,0.024132,25.04,,18.082000732421875,0.009073,18.08,,6.96,0.27,0.025781,,0.829,0.012153,
,P019_PMA,25.042999267578125,,,,19.801000595092773,,,,,,,,,,
,P019_PMA,25.077999114990234,,,,19.805999755859375,,,,,,,,,,
,P019_PMA,25.072000503540039,0.018717,25.06,,19.798000335693359,0.004041,19.80,,5.26,-1.43,0.019149,,2.688,0.009027,
,P019_SEB,23.388999938964844,,,,14.541000366210938,,,,,,,,,,
,P019_SEB,23.479999542236328,,,,14.520999908447266,,,,,,,,,,
,P019_SEB,23.562000274658203,0.086539,23.48,,14.545999526977539,0.013229,14.54,,8.94,2.25,0.087544,,0.210,0.041269,
,P019_72h,27.915000915527344,,,,20.204999923706055,,,,,,,,,,
,P019_72h,27.931999206542969,,,,20.261999130249023,,,,,,,,,,
,P019_72h,27.874000549316406,0.029816,27.91,,20.284999847412109,0.041186,20.25,,7.66,0.97,0.050846,,0.512,0.023969,
,P020_PMA,23.625999450683594,,,,18.385000228881836,,,,,,,,,,
,P020_PMA,23.704999923706055,,,,18.403999328613281,,,,,,,,,,
,P020_PMA,23.724000930786133,0.051972,23.69,,18.391000747680664,0.009712,18.39,,5.29,-1.40,0.052871,,2.635,0.024924,
,P020_SEB,21.653999328613281,,,,14.010000228881836,,,,,,,,,,
,P020_SEB,21.673000335693359,,,,14.02299976348877,,,,,,,,,,
,P020_SEB,21.709999084472656,0.028478,21.68,,13.961000442504883,0.032695,14.00,,7.68,0.99,0.043359,,0.503,0.020439,
,P020_72h,23.371000289916992,,,,16.783000946044922,,,,,,,,,,
,P020_72h,23.333000183105469,,,,16.729999542236328,,,,,,,,,,
,P020_72h,23.389999389648438,0.029023,23.36,,16.88599967956543,0.079324,16.80,,6.56,-0.12,0.084467,,1.090,0.039818,
,P021_PMA,23.028999328613281,,,,19.350000381469727,,,,,,,,,,
,P021_PMA,23.027999877929688,,,,19.472000122070313,,,,,,,,,,
