,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,,
,,IL4,,,,Bact,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,29.356000900268555,,,,17.930999755859375,,,,,,,,,,,
,C18_72h,Undetermined,#DIV/0!,#DIV/0!,,19.618000030517578,0.17,19.42,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,C19_PMA,30.534999847412109,,,,18.110000610351563,,,,,,,,,,
,C19_PMA,29.770000457763672,,,,18.139999389648438,,,,,,,,,,
,C19_PMA,30.194999694824219,0.38,30.17,,18.208000183105469,0.050213,18.15,,12.01,0.64,0.39,,0.641,0.18,
,C19_SEB,31.166999816894531,,,,14.866999626159668,,,,,,,,,,
,C19_SEB,31.246000289916992,,,,14.866999626159668,,,,,,,,,,
,C19_SEB,31.489999771118164,0.17,31.30,,14.892999649047852,0.015011,14.88,,16.43,5.05,0.17,,0.03013,0.079689,
,C19_72h,Undetermined,,,,17.625,,,,,,,,,,
,C19_72h,Undetermined,,,,17.663999557495117,,,,,,,,,,
,C19_72h,Undetermined,#DIV/0!,#DIV/0!,,17.722999572753906,0.049339,17.67,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,C20_PMA,24.909999847412109,,,,16.856000900268555,,,,,,,,,,
,C20_PMA,24.846000671386719,,,,16.878000259399414,,,,,,,,,,
,C20_PMA,24.648000717163086,0.14,24.80,,16.858999252319336,0.01193,16.86,,7.94,-3.44,0.14,,10.820,0.064635,
,C20_SEB,26.284000396728516,,,,14.038000106811523,,,,,,,,,,
,C20_SEB,26.350000381469727,,,,13.925999641418457,,,,,,,,,,
,C20_SEB,26.316999435424805,0.033,26.32,,14.038999557495117,0.064954,14.00,,12.32,0.94,0.072856,,0.520,0.034345,
,C20_72h,Undetermined,,,,16.520000457763672,,,,,,,,,,
,C20_72h,33.858001708984375,,,,16.527000427246094,,,,,,,,,,
,C20_72h,Undetermined,#DIV/0!,33.86,,16.563999176025391,0.023642,16.54,,17.32,5.95,#DIV/0!,,0.016195,#DIV/0!,
,C21_PMA,25.284999847412109,,,,18.260000228881836,,,,,,,,,,
,C21_PMA,24.971000671386719,,,,18.267999649047852,,,,,,,,,,
,C21_PMA,25.200000762939453,0.16,25.15,,18.225000381469727,0.022869,18.25,,6.90,-4.47,0.16,,22.187,0.077316,
,C21_SEB,27.10099983215332,,,,15.685999870300293,,,,,,,,,,
,C21_SEB,26.716999053955078,,,,15.741000175476074,,,,,,,,,,
,C21_SEB,27.027999877929687,0.20,26.95,,15.710000038146973,0.027574,15.71,,11.24,-0.14,0.21,,1.099,0.097005,
,C21_72h,Undetermined,,,,17.327999114990234,,,,,,,,,,
,C21_72h,Undetermined,,,,17.356000900268555,,,,,,,,,,
,C21_72h,33.970001220703125,#DIV/0!,33.97,,17.311000823974609,0.022723,17.33,,16.64,5.27,#DIV/0!,,0.025994,#DIV/0!,
,C22_PMA,25.541999816894531,,,,17.971000671386719,,,,,,,,,,
,C22_PMA,25.788999557495117,,,,17.955999374389648,,,,,,,,,,
,C22_PMA,25.580999374389648,0.13,25.64,,18.024999618530273,0.03629,17.98,,7.65,-3.72,0.14,,13.171,0.064892,
,C22_SEB,24.992000579833984,,,,13.909999847412109,,,,,,,,,,
,C22_SEB,25.013999938964844,,,,14.072999954223633,,,,,,,,,,
,C22_SEB,25.024999618530273,0.016802,25.01,,14.031999588012695,0.084788,14.00,,11.01,-0.37,0.086437,,1.290,0.040747,
,C22_72h,Undetermined,,,,18.409000396728516,,,,,,,,,,
