,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,FOXP3,,,,Bact,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,27.635000228881836,,,,17.930999755859375,,,,,,,,,,
,Kalibraator,27.375999450683594,,,,18.006000518798828,,,,,,,,,,
,,27.517000198364258,0.13,27.51,,17.895999908447266,0.056199,17.94,,9.56,0.00,0.14,,1.000,0.066621,
,,,,,,,,,,,,,,,,
,P018_PMA,29.548999786376953,,,,19.851999282836914,,,,,,,,,,
,P018_PMA,29.538999557495117,,,,19.89900016784668,,,,,,,,,,
,P018_PMA,29.583999633789063,0.023629,29.56,,19.915000915527344,0.032747,19.89,,9.67,0.10,0.040382,,0.931,0.019036,
,P018_SEB,24.281000137329102,,,,16.551000595092773,,,,,,,,,,
,P018_SEB,24.205999374389648,,,,16.024999618530273,,,,,,,,,,
,P018_SEB,24.239999771118164,0.037555,24.24,,15.939999580383301,0.33,16.17,,8.07,-1.49,0.33,,2.818,0.16,
,P018_72h,28.464000701904297,,,,18.068000793457031,,,,,,,,,,
,P018_72h,28.374000549316406,,,,18.084999084472656,,,,,,,,,,
,P018_72h,28.374000549316406,0.051962,28.40,,18.082000732421875,0.009073,18.08,,10.33,0.76,0.052748,,0.590,0.024866,
,P019_PMA,Undetermined,,,,19.801000595092773,,,,,,,,,,
,P019_PMA,37.412998199462891,,,,19.805999755859375,,,,,,,,,,
,P019_PMA,37.275001525878906,0.097578,37.34,,19.798000335693359,0.004041,19.80,,17.54,7.98,0.097662,,0.003968,0.052203,
,P019_SEB,24.909999847412109,,,,14.541000366210938,,,,,,,,,,
,P019_SEB,24.923000335693359,,,,14.520999908447266,,,,,,,,,,
,P019_SEB,24.919000625610352,0.006659,24.92,,14.545999526977539,0.013229,14.54,,10.38,0.82,0.01481,,0.568,0.006981,
,P019_72h,32.181999206542969,,,,20.204999923706055,,,,,,,,,,
,P019_72h,32.490001678466797,,,,20.261999130249023,,,,,,,,,,
,P019_72h,31.833999633789063,0.33,32.17,,20.284999847412109,0.041186,20.25,,11.92,2.35,0.33,,0.196,0.16,
,P020_PMA,26.836000442504883,,,,18.385000228881836,,,,,,,,,,
