,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,IL4,,,,Bact,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,18.396999359130859,,,,,,,,,,
,Kalibraator,29.384000778198242,,,,18.118000030517578,,,,,,,,,,
,,29.268999099731445,0.081318,29.33,,18.090999603271484,0.17,18.20,,11.12,0.00,0.19,,1.000,0.10,
,,,,,,,,,,,,,,,,
,P1_PMA,28.702999114990234,,,,18.51099967956543,,,,,,,,,,
,P1_PMA,28.256999969482422,,,,18.461000442504883,,,,,,,,,,
,P1_PMA,28.5,0.22,28.49,,18.475000381469727,0.025794,18.48,,10.00,-1.12,0.22,,2.174,0.11,
,P1_SEB,29.200000762939453,,,,14.451999664306641,,,,,,,,,,
,P1_SEB,29.523000717163086,,,,14.39900016784668,,,,,,,,,,
,P1_SEB,29.298000335693359,0.17,29.34,,14.472999572753906,0.038135,14.44,,14.90,3.77,0.17,,0.073074,0.080112,
,P1_72h,Undetermined,,,,15.548000335693359,,,,,,,,,,
,P1_72h,Undetermined,,,,15.51099967956543,,,,,,,,,,
,P1_72h,Undetermined,#DIV/0!,#DIV/0!,,15.553999900817871,0.023288,15.54,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,P2_PMA,26.363000869750977,,,,18.812999725341797,,,,,,,,,,
,P2_PMA,26.267999649047852,,,,18.915000915527344,,,,,,,,,,
,P2_PMA,26.447000503540039,0.089557,26.36,,18.903999328613281,0.055985,18.88,,7.48,-3.64,0.11,,12.488,0.049788,
,P2_SEB,25.219999313354492,,,,13.121999740600586,,,,,,,,,,
,P2_SEB,25.416000366210937,,,,13.060000419616699,,,,,,,,,,
,P2_SEB,25.14900016784668,0.14,25.26,,13.081999778747559,0.031432,13.09,,12.17,1.05,0.14,,0.483,0.066854,
,P2_72h,Undetermined,,,,16.941999435424805,,,,,,,,,,
,P2_72h,Undetermined,,,,16.958000183105469,,,,,,,,,,
,P2_72h,38.986000061035156,#DIV/0!,38.99,,16.857000350952148,0.054286,16.92,,22.07,10.94,#DIV/0!,,0.000508,#DIV/0!,
,P3_PMA,28.391000747680664,,,,20.951000213623047,,,,,,,,,,
,P3_PMA,28.802000045776367,,,,20.91200065612793,,,,,,,,,,
,P3_PMA,28.413999557495117,0.23,28.54,,21.020000457763672,0.05469,20.96,,7.57,-3.55,0.24,,11.711,0.11,
,P3_SEB,27.208999633789062,,,,14.52299976348877,,,,,,,,,,
,P3_SEB,27.239999771118164,,,,14.588000297546387,,,,,,,,,,
,P3_SEB,27.454999923706055,0.13,27.30,,14.607999801635742,0.044441,14.57,,12.73,1.60,0.14,,0.329,0.066542,
,P3_72h,Undetermined,,,,15.939000129699707,,,,,,,,,,
,P3_72h,Undetermined,,,,15.756999969482422,,,,,,,,,,
,P3_72h,Undetermined,#DIV/0!,#DIV/0!,,15.77400016784668,0.10,15.82,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,P4_PMA,27.045999526977539,,,,18.517000198364258,,,,,,,,,,
,P4_PMA,27.443000793457031,,,,18.523000717163086,,,,,,,,,,
,P4_PMA,27.143999099731445,0.21,27.21,,18.492000579833984,0.016442,18.51,,8.70,-2.42,0.21,,5.367,0.097798,
,P4_SEB,25.25,,,,13.401000022888184,,,,,,,,,,
,P4_SEB,25.311000823974609,,,,13.458000183105469,,,,,,,,,,
,P4_SEB,25.243000030517578,0.037404,25.27,,13.473999977111816,0.038371,13.44,,11.82,0.70,0.053585,,0.616,0.02526,
,P4_72h,Undetermined,,,,16.97599983215332,,,,,,,,,,
,P4_72h,Undetermined,,,,17.063999176025391,,,,,,,,,,
,P4_72h,Undetermined,#DIV/0!,#DIV/0!,,17.069999694824219,0.052624,17.04,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,P5_PMA,31.215999603271484,,,,20.281000137329102,,,,,,,,,,
,P5_PMA,30.978000640869141,,,,20.562999725341797,,,,,,,,,,
,P5_PMA,31.215000152587891,0.14,31.14,,20.568000793457031,0.16,20.47,,10.67,-0.46,0.21,,1.374,0.10,
,P5_SEB,25.679000854492188,,,,13.128000259399414,,,,,,,,,,
,P5_SEB,25.642000198364258,,,,13.10200023651123,,,,,,,,,,
,P5_SEB,25.833999633789063,0.10,25.72,,13.166999816894531,0.032716,13.13,,12.59,1.46,0.11,,0.363,0.050435,
,P5_72h,32.242000579833984,,,,15.298000335693359,,,,,,,,,,
,P5_72h,34.305000305175781,,,,15.33899974822998,,,,,,,,,,
