,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,IL17A,,,,Bact,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,24.079999923706055,,,,18.396999359130859,,,,,,,,,,
,Kalibraator,24.225000381469727,,,,18.118000030517578,,,,,,,,,,
,,24.173999786376953,0.073555,24.16,,18.090999603271484,0.17,18.20,,5.96,0.00,0.18,,1.000,0.087065,
,,,,,,,,,,,,,,,,
,V1_PMA,21.406999588012695,,,,18.259000778198242,,,,,,,,,,
,V1_PMA,21.934999465942383,,,,18.482000350952148,,,,,,,,,,
,V1_PMA,21.429000854492188,0.30,21.59,,18.288000106811523,0.12,18.34,,3.25,-2.71,0.32,,6.545,0.15,
,V1_SEB,21.365999221801758,,,,13.21399974822998,,,,,,,,,,
,V1_SEB,21.419000625610352,,,,13.519000053405762,,,,,,,,,,
,V1_SEB,21.333000183105469,0.043386,21.37,,13.529999732971191,0.18,13.42,,7.95,1.99,0.18,,0.251,0.086986,
,V1_72h,Undetermined,,,,17.13800048828125,,,,,,,,,,
,V1_72h,Undetermined,,,,16.940999984741211,,,,,,,,,,
,V1_72h,Undetermined,#DIV/0!,#DIV/0!,,17.072999954223633,0.10,17.05,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,V2_PMA,26.98900032043457,,,,17.75,,,,,,,,,,
,V2_PMA,27.347000122070312,,,,17.818000793457031,,,,,,,,,,
,V2_PMA,27.534999847412109,0.28,27.29,,17.830999374389648,0.043501,17.80,,9.49,3.53,0.28,,0.08639,0.13,
,V2_SEB,25.899999618530273,,,,15.706000328063965,,,,,,,,,,
,V2_SEB,25.98699951171875,,,,15.732999801635742,,,,,,,,,,
,V2_SEB,25.929000854492188,0.044298,25.94,,15.708999633789063,0.014799,15.72,,10.22,4.26,0.046705,,0.052012,0.022017,
,V2_72h,31.100000381469727,,,,16.684999465942383,,,,,,,,,,
,V2_72h,Undetermined,,,,16.621000289916992,,,,,,,,,,
,V2_72h,35.341999053955078,3.00,33.22,,16.670999526977539,0.033645,16.66,,16.56,10.60,3.00,,0.000642,1.60,
,V3_PMA,27.658000946044922,,,,18.197999954223633,,,,,,,,,,
,V3_PMA,27.496000289916992,,,,18.245000839233398,,,,,,,,,,
,V3_PMA,27.309999465942383,0.17,27.49,,18.23900032043457,0.02558,18.23,,9.26,3.30,0.18,,0.101,0.082971,
,V3_SEB,22.927000045776367,,,,14.526000022888184,,,,,,,,,,
,V3_SEB,22.959999084472656,,,,14.602999687194824,,,,,,,,,,
,V3_SEB,22.906000137329102,0.027221,22.93,,14.58899974822998,0.041016,14.57,,8.36,2.40,0.049227,,0.189,0.023206,
,V3_72h,35.060001373291016,,,,16.952999114990234,,,,,,,,,,
,V3_72h,35.152999877929688,,,,16.940000534057617,,,,,,,,,,
,V3_72h,32.314998626708984,1.61,34.18,,16.961000442504883,0.010599,16.95,,17.22,11.27,1.61,,0.000406,0.76,
,V4_PMA,21.815000534057617,,,,17.145000457763672,,,,,,,,,,
,V4_PMA,21.906999588012695,,,,17.46299934387207,,,,,,,,,,
,V4_PMA,21.527999877929688,0.20,21.75,,17.156999588012695,0.18,17.25,,4.50,-1.46,0.27,,2.756,0.13,
,V4_SEB,,,,,14.753999710083008,,,,,,,,,,
,V4_SEB,23.957000732421875,,,,14.25100040435791,,,,,,,,,,
,V4_SEB,23.716999053955078,0.17,23.84,,14.230999946594238,0.30,14.41,,9.42,3.47,0.34,,0.090413,0.18,
,V4_72h,Undetermined,,,,15.118000030517578,,,,,,,,,,
,V4_72h,Undetermined,,,,15.220000267028809,,,,,,,,,,
,V4_72h,36.687999725341797,#DIV/0!,36.69,,15.281000137329102,0.082355,15.21,,21.48,15.52,#DIV/0!,,0.000021,#DIV/0!,
,V5_PMA,22.21299934387207,,,,19.333999633789063,,,,,,,,,,
,V5_PMA,22.242000579833984,,,,18.739999771118164,,,,,,,,,,
,V5_PMA,22.249000549316406,0.019088,22.23,,19.406999588012695,0.37,19.16,,3.07,-2.88,0.37,,7.379,0.17,
,V5_SEB,24.548999786376953,,,,14.637999534606934,,,,,,,,,,
,V5_SEB,24.572000503540039,,,,14.60200023651123,,,,,,,,,,
,V5_SEB,24.228000640869141,0.19,24.45,,14.607000350952148,0.019502,14.62,,9.83,3.88,0.19,,0.068094,0.091122,
,V5_72h,Undetermined,,,,17.23699951171875,,,,,,,,,,
,V5_72h,37.424999237060547,,,,17.299999237060547,,,,,,,,,,
,V5_72h,Undetermined,#DIV/0!,37.42,,17.277000427246094,0.03188,17.27,,20.15,14.20,#DIV/0!,,0.000053,#DIV/0!,
,V6_PMA,24.318000793457031,,,,19.724000930786133,,,,,,,,,,
,V6_PMA,24.160999298095703,,,,19.843999862670898,,,,,,,,,,
,V6_PMA,24.285999298095703,0.082964,24.25,,19.870000839233398,0.07788,19.81,,4.44,-1.52,0.11,,2.859,0.053642,
,V6_SEB,23.405000686645508,,,,12.51200008392334,,,,,,,,,,
,V6_SEB,23.159999847412109,,,,13.010000228881836,,,,,,,,,,
,V6_SEB,22.895999908447266,0.25,23.15,,12.732999801635742,0.25,12.75,,10.40,4.44,0.36,,0.045933,0.17,
,V6_72h,33.578998565673828,,,,17.481000900268555,,,,,,,,,,
,V6_72h,31.103000640869141,,,,17.933000564575195,,,,,,,,,,
,V6_72h,Undetermined,1.75,32.34,,17.746000289916992,0.23,17.72,,14.62,8.66,1.77,,0.002466,0.94,
,V7_PMA,24.033000946044922,,,,19.440000534057617,,,,,,,,,,
,V7_PMA,23.98699951171875,,,,19.465999603271484,,,,,,,,,,
,V7_PMA,23.951000213623047,0.041102,23.99,,19.413000106811523,0.026501,19.44,,4.55,-1.41,0.048905,,2.652,0.023054,
,V7_SEB,23.628999710083008,,,,13.425999641418457,,,,,,,,,,
,V7_SEB,23.628000259399414,,,,13.420000076293945,,,,,,,,,,
,V7_SEB,23.589000701904297,0.02281,23.62,,13.46399974822998,0.023861,13.44,,10.18,4.22,0.03301,,0.053623,0.015561,
,V7_72h,36.081001281738281,,,,18.22599983215332,,,,,,,,,,
,V7_72h,Undetermined,,,,18.333999633789063,,,,,,,,,,
,V7_72h,27.635000228881836,5.97,31.86,,18.312000274658203,0.057073,18.29,,13.57,7.61,5.97,,0.00512,3.19,
,V8_PMA,25.490999221801758,,,,18.60099983215332,,,,,,,,,,
,V8_PMA,25.670000076293945,,,,18.618999481201172,,,,,,,,,,
,V8_PMA,25.694000244140625,0.11,25.62,,18.552000045776367,0.034674,18.59,,7.03,1.07,0.12,,0.476,0.054786,
,V8_SEB,22.011999130249023,,,,14.305999755859375,,,,,,,,,,
,V8_SEB,22.125,,,,14.413999557495117,,,,,,,,,,
,V8_SEB,22.118000030517578,0.063317,22.08,,14.394000053405762,0.057457,14.37,,7.71,1.76,0.085501,,0.296,0.040305,
,V8_72h,36.983001708984375,,,,15.234999656677246,,,,,,,,,,
,V8_72h,Undetermined,,,,15.159999847412109,,,,,,,,,,
,V8_72h,Undetermined,#DIV/0!,36.98,,15.28600025177002,0.06338,15.23,,21.76,15.80,#DIV/0!,,0.000018,#DIV/0!,
,V9_PMA,24.868999481201172,,,,19.415000915527344,,,,,,,,,,
,V9_PMA,24.771999359130859,,,,19.202999114990234,,,,,,,,,,
,V9_PMA,24.565999984741211,0.15,24.74,,19.208000183105469,0.12,19.28,,5.46,-0.50,0.20,,1.412,0.092591,
,V9_SEB,26.170000076293945,,,,15.899999618530273,,,,,,,,,,
,V9_SEB,25.993000030517578,,,,15.98799991607666,,,,,,,,,,
,V9_SEB,25.989999771118164,0.10,26.05,,15.815999984741211,0.086008,15.90,,10.15,4.19,0.13,,0.054712,0.063281,
,V9_72h,Undetermined,,,,18.64900016784668,,,,,,,,,,
