,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,AIM2,,,,Bact,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,22.385000228881836,,,,18.396999359130859,,,,,,,,,,
,Kalibraator,22.398000717163086,,,,18.118000030517578,,,,,,,,,,
,,22.455999374389648,0.037802,22.41,,18.090999603271484,0.17,18.20,,4.21,0.00,0.17,,1.000,0.081826,
,,,,,,,,,,,,,,,,
,P1_PMA,22.566999435424805,,,,18.51099967956543,,,,,,,,,,
,P1_PMA,22.504999160766602,,,,18.461000442504883,,,,,,,,,,
,P1_PMA,22.468999862670898,0.049571,22.51,,18.475000381469727,0.025794,18.48,,4.03,-0.18,0.05588,,1.133,0.026342,
,P1_SEB,22.454000473022461,,,,14.451999664306641,,,,,,,,,,
,P1_SEB,22.398000717163086,,,,14.39900016784668,,,,,,,,,,
,P1_SEB,22.385000228881836,0.036665,22.41,,14.472999572753906,0.038135,14.44,,7.97,3.76,0.052902,,0.073812,0.024938,
,P1_72h,26.106000900268555,,,,15.548000335693359,,,,,,,,,,
,P1_72h,26.290000915527344,,,,15.51099967956543,,,,,,,,,,
,P1_72h,26.721000671386719,0.32,26.37,,15.553999900817871,0.023288,15.54,,10.83,6.62,0.32,,0.010141,0.15,
,P2_PMA,23.159000396728516,,,,18.812999725341797,,,,,,,,,,
,P2_PMA,23.200000762939453,,,,18.915000915527344,,,,,,,,,,
,P2_PMA,23.235000610351563,0.03804,23.20,,18.903999328613281,0.055985,18.88,,4.32,0.11,0.067686,,0.927,0.031907,
,P2_SEB,21.349000930786133,,,,13.121999740600586,,,,,,,,,,
,P2_SEB,21.344999313354492,,,,13.060000419616699,,,,,,,,,,
,P2_SEB,21.39900016784668,0.030089,21.36,,13.081999778747559,0.031432,13.09,,8.28,4.07,0.043512,,0.059733,0.020512,
,P2_72h,25.197000503540039,,,,16.941999435424805,,,,,,,,,,
,P2_72h,25.294000625610352,,,,16.958000183105469,,,,,,,,,,
,P2_72h,25.278999328613281,0.052214,25.26,,16.857000350952148,0.054286,16.92,,8.34,4.13,0.075321,,0.057247,0.035507,
,P3_PMA,27.03700065612793,,,,20.951000213623047,,,,,,,,,,
,P3_PMA,27.142999649047852,,,,20.91200065612793,,,,,,,,,,
,P3_PMA,26.97599983215332,0.084504,27.05,,21.020000457763672,0.05469,20.96,,6.09,1.88,0.10,,0.272,0.04745,
,P3_SEB,24.277000427246094,,,,14.52299976348877,,,,,,,,,,
,P3_SEB,24.423000335693359,,,,14.588000297546387,,,,,,,,,,
,P3_SEB,24.375,0.074413,24.36,,14.607999801635742,0.044441,14.57,,9.79,5.57,0.086674,,0.020987,0.040858,
,P3_72h,29.815999984741211,,,,15.939000129699707,,,,,,,,,,
,P3_72h,29.434000015258789,,,,15.756999969482422,,,,,,,,,,
,P3_72h,29.27400016784668,0.28,29.51,,15.77400016784668,0.10,15.82,,13.68,9.47,0.30,,0.001407,0.14,
,P4_PMA,22.784999847412109,,,,18.517000198364258,,,,,,,,,,
,P4_PMA,22.808000564575195,,,,18.523000717163086,,,,,,,,,,
,P4_PMA,22.820999145507812,0.01823,22.80,,18.492000579833984,0.016442,18.51,,4.29,0.082999,0.024549,,0.944,0.011573,
,P4_SEB,21.180999755859375,,,,13.401000022888184,,,,,,,,,,
,P4_SEB,21.158000946044922,,,,13.458000183105469,,,,,,,,,,
,P4_SEB,21.24799919128418,0.046757,21.20,,13.473999977111816,0.038371,13.44,,7.75,3.54,0.060486,,0.085952,0.028514,
,P4_72h,25.205999374389648,,,,16.97599983215332,,,,,,,,,,
,P4_72h,25.514999389648437,,,,17.063999176025391,,,,,,,,,,
,P4_72h,25.285999298095703,0.16,25.34,,17.069999694824219,0.052624,17.04,,8.30,4.09,0.17,,0.058802,0.079568,
,P5_PMA,26.646999359130859,,,,20.281000137329102,,,,,,,,,,
,P5_PMA,26.445999145507813,,,,20.562999725341797,,,,,,,,,,
,P5_PMA,26.645999908447266,0.12,26.58,,20.568000793457031,0.16,20.47,,6.11,1.90,0.20,,0.268,0.094736,
,P5_SEB,21.375999450683594,,,,13.128000259399414,,,,,,,,,,
,P5_SEB,21.503000259399414,,,,13.10200023651123,,,,,,,,,,
,P5_SEB,21.361000061035156,0.078015,21.41,,13.166999816894531,0.032716,13.13,,8.28,4.07,0.084597,,0.05954,0.03988,
,P5_72h,25.780000686645508,,,,15.298000335693359,,,,,,,,,,
