,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,IL17F,,,,Bact,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,17.777000427246094,,,,,,,,,,
,Kalibraator,26.562999725341797,,,,17.715000152587891,,,,,,,,,,
,,26.604999542236328,0.029698,26.58,,17.694000244140625,0.043155,17.73,,8.86,0.00,0.052386,,1.000,0.028002,
,,,,,,,,,,,,,,,,
,C1_PMA,27.188999176025391,,,,17.101999282836914,,,,,,,,,,
,C1_PMA,26.521999359130859,,,,17.339000701904297,,,,,,,,,,
,C1_PMA,26.593000411987305,0.37,26.77,,17.093000411987305,0.14,17.18,,9.59,0.73,0.39,,0.601,0.18,
,C1_SEB,,,,,13.373000144958496,,,,,,,,,,
,C1_SEB,20.079999923706055,,,,13.406000137329102,,,,,,,,,,
,C1_SEB,20.027000427246094,0.037476,20.05,,13.387999534606934,0.016523,13.39,,6.66,-2.19,0.040957,,4.566,0.021892,
,C1_72h,35.863998413085938,,,,17.433000564575195,,,,,,,,,,
,C1_72h,37.307998657226563,,,,17.545000076293945,,,,,,,,,,
,C1_72h,Undetermined,1.02,36.59,,17.465000152587891,0.057689,17.48,,19.10,10.25,1.02,,0.000821,0.55,
,C2_PMA,25.936000823974609,,,,19.768999099731445,,,,,,,,,,
,C2_PMA,25.882999420166016,,,,19.754999160766602,,,,,,,,,,
,C2_PMA,25.847000122070313,0.04477,25.89,,19.863000869750977,0.058732,19.80,,6.09,-2.76,0.07385,,6.785,0.034813,
,C2_SEB,20.511999130249023,,,,13.180000305175781,,,,,,,,,,
,C2_SEB,20.440000534057617,,,,13.170999526977539,,,,,,,,,,
,C2_SEB,20.221000671386719,0.15,20.39,,13.211999893188477,0.021548,13.19,,7.20,-1.65,0.15,,3.143,0.072165,
,C2_72h,Undetermined,,,,18.559999465942383,,,,,,,,,,
,C2_72h,37.193000793457031,,,,18.466999053955078,,,,,,,,,,
,C2_72h,Undetermined,#DIV/0!,37.19,,18.492000579833984,0.048128,18.51,,18.69,9.83,#DIV/0!,,0.001098,#DIV/0!,
,C3_PMA,26.430999755859375,,,,18.902999877929688,,,,,,,,,,
,C3_PMA,26.48699951171875,,,,18.857999801635742,,,,,,,,,,
,C3_PMA,25.951000213623047,0.29,26.29,,18.882999420166016,0.022546,18.88,,7.41,-1.45,0.30,,2.726,0.14,
,C3_SEB,21.399999618530273,,,,14.218999862670898,,,,,,,,,,
,C3_SEB,,,,,14.288000106811523,,,,,,,,,,
,C3_SEB,21.246999740600586,0.11,21.32,,14.173000335693359,0.057882,14.23,,7.10,-1.76,0.12,,3.383,0.065585,
,C3_72h,32.466999053955078,,,,18.017999649047852,,,,,,,,,,
,C3_72h,32.915000915527344,,,,17.898000717163086,,,,,,,,,,
,C3_72h,,0.32,32.69,,17.607000350952148,0.21,17.84,,14.85,5.99,0.38,,0.015683,0.20,
,C4_PMA,,,,,17.777000427246094,,,,,,,,,,
,C4_PMA,26.562999725341797,,,,17.715000152587891,,,,,,,,,,
,C4_PMA,26.604999542236328,0.029698,26.58,,17.694000244140625,0.043155,17.73,,8.86,0.00,0.052386,,1.000,0.028002,
,C4_SEB,21.729999542236328,,,,12.704999923706055,,,,,,,,,,
,C4_SEB,21.371000289916992,,,,12.753999710083008,,,,,,,,,,
,C4_SEB,,0.25,21.55,,12.843000411987305,0.06996,12.77,,8.78,-0.072166,0.26,,1.051,0.14,
,C4_72h,36.139999389648438,,,,16.101999282836914,,,,,,,,,,
,C4_72h,35.854999542236328,,,,16.184000015258789,,,,,,,,,,
,C4_72h,Undetermined,0.20,36.00,,16.149999618530273,0.041199,16.15,,19.85,11.00,0.21,,0.000489,0.11,
,C5_PMA,28.284999847412109,,,,18.701000213623047,,,,,,,,,,
,C5_PMA,28.517999649047852,,,,18.485000610351562,,,,,,,,,,
,C5_PMA,28.549999237060547,0.14,28.45,,18.677000045776367,0.12,18.62,,9.83,0.97,0.19,,0.509,0.088115,
,C5_SEB,20.576999664306641,,,,13.284000396728516,,,,,,,,,,
,C5_SEB,21.28700065612793,,,,13.295999526977539,,,,,,,,,,
,C5_SEB,20.506999969482422,0.43,20.79,,13.277000427246094,0.009609,13.29,,7.50,-1.35,0.43,,2.550,0.20,
,C5_72h,Undetermined,,,,16.684000015258789,,,,,,,,,,
,C5_72h,Undetermined,,,,16.733999252319336,,,,,,,,,,
,C5_72h,Undetermined,#DIV/0!,#DIV/0!,,16.743999481201172,0.032145,16.72,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,C6_PMA,25.631999969482422,,,,17.139999389648438,,,,,,,,,,
,C6_PMA,25.129999160766602,,,,17.215999603271484,,,,,,,,,,
,C6_PMA,,0.35,25.38,,17.200000762939453,0.040067,17.19,,8.20,-0.66,0.36,,1.580,0.19,
,C6_SEB,,,,,14.118000030517578,,,,,,,,,,
,C6_SEB,23.726999282836914,,,,14.168000221252441,,,,,,,,,,
,C6_SEB,22.104000091552734,1.15,22.92,,14.119999885559082,0.028308,14.14,,8.78,-0.075166,1.15,,1.053,0.61,
,C6_72h,34.044998168945313,,,,16.222999572753906,,,,,,,,,,
,C6_72h,35.131000518798828,,,,16.297000885009766,,,,,,,,,,
,C6_72h,,0.77,34.59,,16.35099983215332,0.06426,16.29,,18.30,9.44,0.77,,0.001437,0.41,
,C7_PMA,37.833000183105469,,,,18.898000717163086,,,,,,,,,,
,C7_PMA,34.5989990234375,,,,18.820999145507813,,,,,,,,,,
