C001	C002	C003	C004	C005	C006	C007	C008	C009	C010	C011	C012	C013	C014	C015	C017	C018	C019	C020	C021	C022	C023	C024	C025	PH001	PH002	PH003	PH004	PH005	PH006	PH007	PH008	PH010	PH011	PH013	PH014	PH016	PH017	PH018	PH019	PH020	PH021	PH022	PH023	PH024	PH025	PH026	PH027	PH028	PH029	PH030	PH031	PH032	PH033	PH034	PH035	PT001	PT002	PT003	PT004	PT005	PT006	PT007	PT008	PT010	PT011	PT012	PT013	PT015	PT016	PT017	PT019	PT020	PT021	PT022	PT023	PT024	PT025	PT027	PT028	PT029	PT030	PT031	PT032	PT033	PT034	PT035	VH001	VH003	VH004	VH005	VH006	VH007	VH009	VH010	VH011	VH012	VH013	VH014	VH015	VH016	VH017	VH018	VT001	VT003	VT004	VT005	VT006	VT007	VT009	VT010	VT011	VT012	VT013	VT014	VT015	VT016	VT018	km$cluster
TNF	0.511208421663538	-1.66820790453623	-1.49602980474226	-1.58554530921119	-1.60258410275969	-1.63065837749102	-1.61367193235682	-0.597516983192649	-0.0953158311068158	0.0251939104579426	-0.493915116809337	-0.255500274944783	-0.700109367677012	0.460813559307031	-0.472131360752888	-0.331465018454357	-0.267683445413326	-1.01603308927916	-0.823245712228466	-0.379756951292378	0.163262332535662	-1.02379191944453	-0.964643133737948	0.700212418832835	-1.00987301565837	-0.623525711302935	-0.8419871071868	-0.73571244247108	-0.339212489108485	-0.429830244818172	-0.282690306388594	-1.10229731230575	-0.137598203847984	1.32038228448141	2.26618020752272	0.391378452183958	-0.180032131401627	-0.268418405790617	-0.343070463113702	1.94656606470615	0.347859596644209	-0.52587358708433	0.68311834232963	1.25494335875032	1.01765538040087	0.649274193188634	0.584621818948388	0.885828157786729	1.83053679836262	1.16348850172477	2.9374872795874	0.452784372774126	0.409914239988831	1.97171043750065	0.48397882125557	1.49470647993659	-0.543016888136246	-0.888606257331993	0.0492969000594247	-0.103449903793512	-0.143951957135438	-0.723442182416356	-0.369809521961247	-1.13330726339212	-0.0356351362863712	-0.334639907183617	-0.860158727993806	0.167004250201034	-0.222553811179605	-0.988708731614928	-0.624485504167261	-0.167959810830277	-0.964023472399752	-0.12922435081151	0.22638306601025	-0.334991957369493	0.0444512165518047	-0.00632570403277388	0.238950377283925	0.461886370481148	2.65415560499971	1.21277666369862	1.77049790028771	-0.363946972872372	0.25354602395227	-0.805133444867695	4.46940152547908	-0.512870449229376	-1.33561712939094	0.146971468139788	-0.096131160026137	-0.122414986460699	0.728159088387889	-0.130024060402875	-0.140381473427212	-0.639093267647597	1.47384719876997	0.197192435311714	-0.456659990430457	-0.678208703317375	-0.552411961233284	-0.56891666842827	0.405725798869094	-0.576942352445208	-0.276217088907923	0.506283505565012	-0.811689681443019	-1.06557352706516	0.568300851847725	-0.328991768869415	-0.290322099353252	-0.367053799196779	1.7130869304758	0.124382701386728	1.27298301990175	-0.502563870017843	0.263331958898592	-0.491863399754029	1
TRGC1	-0.722383802980057	-0.372242319904829	-0.5891956009781	-0.376365526752317	-0.845797084659246	-0.182923652645354	-0.595715524811909	-0.394779355502388	0.15719759683715	-0.630822368150896	-0.5411593924911	-0.260722611569816	-0.633049271528617	0.205081014515274	0.532285178612543	-0.333402531225339	-0.963481107669293	-0.825089361417776	-0.0348664238388161	1.35023420771452	-0.106503603625918	-1.06428415473046	-1.14715714713015	-0.963202621114769	-1.30284041963065	-0.869382833387072	-1.21691882960954	-0.765598614939539	-0.318751761491637	-1.23476877050865	-0.296383980247337	-1.17197753016851	-0.721119070724656	2.18090193408662	-0.315360031697021	0.125686815043094	-0.645695108897888	-0.766220767163476	-0.398066676298621	1.76997243056311	-0.119096104030994	-0.234243509367848	1.70757120769438	2.9108005959966	0.942533952009124	-0.125271955998254	1.35525610798703	1.15434903455602	1.65407918083397	-0.262635496421421	1.33615109685009	0.225168411749449	1.49845983095188	0.982608886209842	-0.102343289782754	0.48660503243666	-1.12319330209735	-1.1442099578549	-1.04332791931973	-0.46637671168697	-0.267569235509522	-0.828547685427918	-0.607542376803761	-1.25000931818446	-0.737655820300232	-0.0751035752355573	-0.987626001913507	0.696422118741475	-0.453634815270936	-0.593542233629734	-0.317678568664544	-0.349258600145983	-0.685210603402663	0.506587981883553	0.0941517160535208	-0.987232764622306	-0.270127517712671	-0.318752222833115	-0.595893650308823	0.0948273420493444	-0.144325017823767	-0.630822681297019	2.18499835846218	0.21472750081487	1.22878853624572	-0.186335990916614	0.953599903703515	-0.440738917812042	-0.421146629568415	2.40657537636138	-0.27706603240233	0.823078514604062	1.41252741254402	0.362344928522362	1.66316454134669	1.28942882374114	-0.275807983126428	-0.346083874995337	-0.171200524143528	-0.399183590941678	-1.14287589176765	-0.545589614226484	0.174417430943839	-0.537784574252104	0.0587460285443004	0.76347455289853	-0.743935133676983	-0.37579422785541	0.867518080495477	-0.835058702279331	-0.385038186551278	0.308506758357958	0.769139366651792	-0.0167575926418393	3.36294781661868	-0.851054775579991	-1.19024998331552	-0.67701316652528	1
CCL27	0.14274901908218	0.261358115351436	3.00001213731355	4.09508895840082	1.95061617949214	1.07330630783545	0.419486181076585	0.267735359499334	0.268084471648666	-0.32373279626738	-0.428902365160935	0.524371955682113	-1.01996335506896	-0.347409819661957	-0.76976398763953	-0.243804108056014	-0.0330998336652977	-0.50718354441071	0.382481617977683	2.02328644320762	0.162659143878161	-0.837801285441159	-0.328298616825183	0.220693776688189	-1.12021641469743	-0.904225482540341	-1.16438136216303	-1.16719433351872	-1.01570640102519	-1.24465102477061	-0.568989819102642	-0.334471780618755	-1.14934685825303	-0.756825367646858	-1.03973272929289	-0.767239225836092	-0.38973975821756	-1.1219756368216	-1.0295401188307	-0.804697234133096	-0.88106217227904	-1.02586534080547	-1.03400134620474	-1.10466713319132	-0.760294209676101	-0.996046097951914	-1.05316449805244	-1.23876972053428	-0.881503470762204	-1.16635029195954	-1.19784801356228	-1.10694882884824	-1.17458367320969	-0.786076119246444	-1.18319798768956	-0.49449321875378	-0.886552128514554	0.468220593713735	0.0489942180062124	0.0699688114357211	0.12515633939618	0.0996591264432893	1.33732351678542	-0.328060113988754	2.16203313799022	1.31498806992696	0.777113400834051	1.73397874267959	0.00733108689421126	0.343491940014355	-0.467101592147048	-0.373480388959024	-0.221160160212789	0.749652414436147	-0.315357655649383	0.250909747321304	-0.493293768010992	-0.111560836213271	-0.541506864738675	0.15704387389118	0.350982765245903	0.61983815333938	-0.227190648219289	-0.366625124774118	-0.136386902496403	0.927789166983693	1.77715390127413	-0.118172676386644	-0.551083472677846	1.11239568464095	2.42260992584333	0.881761513970038	0.428549338309677	0.612534944094517	1.22987603900414	0.0986483405167718	0.213775055014827	0.729288607701425	0.505753015654474	-0.556479586450603	-0.743603246932154	0.886166631888278	3.04557259448424	0.0779150190087492	-0.456585306537425	0.727840563688989	0.612535833677869	0.405975963058616	-0.433511985442344	0.739444881992606	0.596203379856514	-0.300299250650263	0.504461637154646	-0.429225083267371	-0.0361599114390453	-0.348578026450818	-0.502842553591063	0.448066698217633	2
DEFB1	0.04852898368358	3.78580033553754	5.05981524981029	5.91907453710137	3.45126055908638	2.94432664678462	3.77540854286407	-0.26700546020856	-0.0970946345875831	-0.473085067279983	-0.183279505172673	-0.126534578454929	-0.411883590693541	-0.492843564272871	-0.279559167461952	-0.228509119180387	-0.126397422349645	-0.462004252828855	-0.0816833378819416	-0.229187905427805	-0.257727463817927	0.158346499459313	-0.218556260162264	-0.159381418564343	-0.504679829766286	-0.350532685450861	-0.450423257531932	-0.406376574610066	-0.308302701818157	-0.16388610322778	-0.139256052528421	0.21200122865934	-0.170258377122833	-0.124478526962053	-0.310949015940996	-0.323698933966212	-0.292257381422876	-0.577721310984948	-0.234475087236819	-0.187346270059029	-0.480132113608607	-0.404058928548438	-0.557730547699022	-0.347629369436347	-0.446553011054205	-0.405870856763495	-0.438319938505214	-0.453933188949429	-0.311984118022191	-0.362333016457975	0.0475547522305299	-0.355433331053807	-0.0575416334296229	-0.00721794175705718	-0.114511026232054	0.138512912029686	-0.475737783245915	-0.714966365505911	-0.410604931723909	-0.271160429243683	-0.391076830444844	-0.35155192367286	-0.00450099657302463	0.348171379747163	-0.0965199255493632	-0.221207282543772	-0.253232544667894	0.0533301983875551	-0.221436766065568	-0.283498318713285	-0.371756848263824	-0.283398005464103	-0.383806717542353	-0.17593115640656	-0.407025170067882	-0.233355013384191	-0.309060668244447	-0.0736861683549849	-0.43617405524551	-0.0456736445565449	-0.348400052724775	-0.0380109880961254	-0.410391432560952	-0.342362828473962	-0.0411491700168757	-0.248585288500759	-0.0621088547479134	-0.170638625320028	0.509646103725902	-0.329181871050844	0.13554736761496	-0.118268364229021	-0.236930231097337	-0.0409926697613992	-0.11979243468251	-0.424992575462727	-0.0785852134689335	-0.0458289578021887	-0.0726417822399703	-0.418544362000512	-0.211340381931669	-0.177683911379871	0.085556696713758	-0.19587057211146	-0.129572995608174	-0.265437206382846	-0.277831068772245	-0.18439193671814	-0.227034691048586	-0.039896103287812	-0.0589149126283239	-0.418959924528461	0.305422198287908	-0.0381686869667879	-0.32228192952048	-0.336226815926346	-0.243342961388036	0.0449919256152296	2
CASP1	0.467106137703232	-1.42182688664181	-1.74293184283695	2.78643527146897	0.2917271009014	0.794188251663091	-0.927440879963837	-0.167357262545525	-0.46359398241056	0.0567145118680888	-0.0901182399065456	1.00603228877135	2.28402275823472	1.28060953458992	0.348409538291931	-0.100488549474586	-0.828425390306965	-0.849724683744784	0.0494556895287915	2.04501794836758	-0.741730969427029	1.34567865914538	-0.651146860879222	1.24743085370548	-1.02593134722985	0.579720154222756	0.238284448649847	-0.67523216447023	2.67753177248243	-0.883587444880105	0.557759653317232	-1.12809447362911	0.453170565920661	-0.847137693095792	0.743402260032277	-0.745791808610397	-0.72104674353223	-0.903355707825606	1.40963753354731	0.0709098343377746	0.908842809638119	-0.372951377377042	-0.18551772657701	3.27885248204459	0.719579073278368	0.249059106959569	0.579718576789433	0.568720185853461	0.577180749478994	-0.0671788101715981	1.17838265359388	0.954585746960219	1.56070056713471	3.36335495573308	0.301107176701206	2.50072166561336	-0.82215482994425	0.61291250619599	1.20458250655377	-0.866721133437	-0.438009722804793	-0.753343601777954	0.153329016555252	-0.972381166606811	-0.172075891424399	-0.800595128555431	0.00270030294266283	0.385922611588424	-0.403508495532168	-0.668535171299316	-1.50583191515956	-1.8510881642397	1.1503815032324	0.0917748078007834	-0.406507176578265	-0.372954739566734	-1.67184835938091	0.0285090838913405	-0.293413640028767	-0.729777574067026	-0.623409667693719	-0.644814316842818	-0.265519886586001	-0.982131939237416	-0.00585319779612307	-1.19352206990711	0.375503927398492	-0.266172681075985	-0.127278756855447	-0.393568167997302	-0.541231569869039	0.0480076057386844	0.30816264159467	0.808558011967696	1.06989244213785	-0.651147123784776	-0.00870099075444476	0.189470774483336	-0.172750375622568	-0.170730472253035	-0.681354051742294	0.219892890636607	0.313733542159522	-0.576924531523858	-1.43686915935293	-0.779364453467144	-1.26056522081297	-0.24260714176476	0.0668998673790593	0.520888858288573	-0.180820787406321	0.682817121148965	1.86790281474149	0.787017765589857	0.486044013457184	-0.0921936163479225	-0.0970338390454102	-0.389833200247818	3
IFIH1	-0.867525808825415	-0.550617768366507	-0.224184631112042	-0.391805576580868	-0.368325568059033	-0.581497896386186	-0.347064380554732	-0.62788164287235	-0.852202866017592	-0.387476359948259	-0.763462825893175	-0.605557518291339	-0.781744495676277	-0.713384115429147	-0.357680543083244	-0.785740803171477	-0.878379882713123	-1.06267402802186	-0.617521165752488	-0.242696792811678	-0.516175084884158	-0.459072526657272	-0.459139138576553	-0.738707488556898	-0.977147026461498	-0.31626107474889	-0.248567567868691	-0.621162205873344	1.77783638438981	-0.829190663954782	0.10469259203837	1.00005023139194	0.546178355636679	0.142339405046312	-0.0354817208913325	-0.677055522136819	-0.972982136999174	0.0219633538677226	1.65807437280287	1.10001607695179	-0.157998078262303	0.0837977904732002	1.22473691834558	2.19639201066279	1.86846439953268	-0.0358011735560274	-0.0278060848745243	1.43307930119927	1.04775985103419	2.10788475922084	2.32825531096584	0.938968299120915	1.59269120046583	5.44048760099919	2.65033920843689	1.86313776884645	-0.950436681475007	-0.152660007773873	2.89390458815686	-0.857004732569538	-0.382899475733342	-0.989923117569924	-0.287379739690332	0.980735456398894	-0.46822767862719	-0.546010106133893	-0.0638658758358358	-0.709070202792007	-0.407536087311212	-0.767398932356747	-0.796592149802514	-0.506701736662858	-0.691160514512322	-0.16263351040888	-0.515298389678754	-0.384276537534309	-0.268410378073385	-0.160548942983325	-0.0611226624714712	0.717278751472454	0.266993311186029	-0.836629843149285	-0.253891032654281	-0.20279864369023	0.0494698922914147	0.114359391784319	1.56802597348367	0.677963909964512	-0.260783926438837	-0.40562759059793	-0.635919997503775	0.0626516744479648	0.290810787757729	0.459879747530641	0.262664846657392	-0.501992045679118	-0.691659905783353	-0.483971532254938	-0.154640564397191	0.539500558832796	-0.618925641788646	-0.743470933810383	0.866797042003138	-0.781668507538247	-0.735726258656623	-0.697434433547253	-0.902016596386559	-0.630807593848179	0.0468781024138651	0.144031301322628	-0.0859193220267573	-0.49160613047013	0.00364403163609763	-0.201365197584109	0.612645012014657	-0.178022244920674	-0.446479938748955	0.805831318587278	3
IL1b	-0.546687409837218	-0.622259264952377	0.310043757032876	-0.409558399403088	-0.640868609920324	-0.607570814655279	-0.503594666765658	-0.598678256277669	-0.60866638225939	-0.248779292700169	-0.625932515135429	-0.519105887501362	-0.599589432377107	-0.328190420759468	-0.479786163583758	-0.596990046346084	-0.568787279132995	-0.601781245144348	-0.622996271950884	-0.495533502854864	0.0521973163447027	0.766433310873507	-0.400650800066325	0.691199781970893	0.0414626096827769	-0.479990715178619	0.916764645820867	0.214739122642353	4.92117771513899	1.08159334001264	-0.428498945201663	2.57726715202489	0.144969317520538	0.024561453094283	1.51659268537472	-0.267984074363404	-0.228640378183708	3.69733415517495	0.0592792416071207	0.469145123742253	-0.408871242829891	3.65030471216378	0.240078563857075	1.98657426774671	1.62149938089468	-0.164854609857593	1.53575968207771	0.0715482964033876	0.027086090349798	0.825171670555464	1.2184488134646	0.711286269019386	0.66070842123576	1.29809571264584	-0.0341772894236824	-0.0469271126753745	-0.538405713312463	-0.530399006120719	-0.393135627060009	-0.634176750952495	-0.504055140825473	-0.47940480236921	-0.576500683860109	2.29106473355632	-0.60939646148151	-0.587146583141482	-0.45846078924229	-0.499970098063808	-0.388645579225031	-0.607006728278023	-0.63776584124698	-0.559301680531759	-0.583464061787504	-0.557135085515426	-0.604607586722474	-0.577656575795335	-0.385086452319555	-0.583097330778093	-0.558310564127226	-0.610480915998861	0.0936806645252192	-0.586479805815923	-0.50263402359296	-0.589623551183246	-0.585345475967088	-0.547769642958357	-0.584993297541973	-0.601293547679168	-0.600002653910495	-0.610156592592309	-0.583264166788676	-0.35957361364158	-0.543201899162438	-0.35096108413574	-0.571578930198434	-0.494653851977432	-0.378406352275499	-0.532949373770669	-0.544497369889792	1.15602486156617	0.798360321622972	-0.611105823903967	-0.615874691145162	-0.328114684625471	-0.212260865680505	-0.557038573403143	-0.457586661557648	-0.607605188151605	-0.572258034953824	-0.438948992174775	-0.578904190659355	-0.421282922431404	-0.378406352275499	-0.167802992077106	-0.489545293743884	-0.0289743396346084	-0.477019676151975	-0.605679099806693	3
IL8b	-0.548605499118684	-0.589831802067865	-0.551075642638243	-0.552260776266491	-0.553749865991117	-0.590459016121065	-0.506216563816737	-0.550105166609495	-0.679833205006076	-0.415137611954751	-0.541426033595098	-0.57599841390586	-0.652433537264111	-0.548210726855991	-0.501753367789368	-0.541484455463198	-0.637940672408333	-0.75553725545594	-0.612374011546383	-0.459560997986495	-0.5360650446472	-0.204078711119006	-0.50617132727009	-0.531274298272185	-0.0887278586581787	-0.508081076977895	0.0844259104853899	-0.330597099102659	4.64409405241791	-0.352019555716423	-0.547705957580875	-0.0922703278079685	-0.143529897833332	-0.162298459038902	1.39373437848921	-0.141957641924991	-0.516366453206553	1.85810088510192	0.386546917042388	-0.388812466945749	-0.479309160090737	1.85030644292473	0.153435299208329	2.21950421934849	3.0248804445992	-0.486969277120263	0.109047419189825	-0.0587057877464749	-0.0322165706745878	1.02199894150018	1.94233708518877	0.488760379600953	0.269016154774937	0.957578665828646	-0.12086498499744	-0.212912344868319	-0.540603109930223	-0.454366520181667	0.421177039475529	-0.554963794294644	-0.55082299010539	-0.771409030032099	-0.484569260989088	-0.119759734596836	-0.553742985454228	-0.583634742966459	-0.549996151937361	-0.59734313882909	-0.478523171909186	-0.640669063686563	-0.586744861727783	-0.510555233022864	-0.596068567863551	-0.415911708564628	-0.565264616997072	-0.579146883127286	-0.458551603132562	-0.544282060757881	-0.546984859874883	-0.263775575650696	-0.325508182364329	-0.547577165527362	-0.545735594584937	-0.4857534128331	-0.545706267927322	-0.597553871046607	0.490438581927668	0.0404974452823804	-0.471224159668635	-0.538083658990778	-0.554356087717126	-0.547936267318608	-0.281275138553081	-0.551345017511904	-0.379860411218705	-0.517386609897415	-0.54076326550117	-0.553281982894925	-0.418609993685358	0.367100844379111	-0.533427377139063	-0.638016505944982	-0.115048772813434	-0.569631521102855	-0.549618273975011	-0.618008246025979	-0.642559618277161	-0.604556627715085	-0.372153038927891	-0.544371872216801	-0.451452706839846	-0.483295963482268	-0.5464248272525	-0.544288318183858	-0.550299046353307	-0.260799103066446	-0.520693023174568	0.103251226907305	3
AIM2	-0.0984300432715811	-0.630927107492626	-0.604897350677399	-0.620337518680766	-0.513199081800553	-0.41373564175434	-0.526430552656073	-0.387341378697871	-0.447718062374797	-0.456775343563861	-0.498851293495856	-0.499003284998878	-0.242432872432441	-0.209560070434014	-0.468746824906168	-0.173567616859289	-0.528580242508307	-0.401362257700264	-0.519283243348453	0.399456842617604	-0.39362289228249	-0.648346017154015	0.766988574034903	0.519610681856955	-0.488981785158877	-0.181869404811363	-0.38008040779631	-0.259776512272827	0.502571667187974	-0.380626716787139	-0.371700991265094	-0.28147756218674	0.291666565629008	-0.129886510700605	0.039258933172436	-0.314133613391121	-0.177286380911662	0.62048438406504	0.00656473548683729	0.192588915699035	0.464618011275506	0.0743417828177935	0.59897418823769	1.35096830077487	4.41901337553424	0.245179320553099	0.536017930193382	6.84137777460011	0.625715776501308	1.9459834817951	0.853420393298178	0.997035380643761	-0.0574017857361271	1.90779099493428	-0.0796847169262949	1.77658706234012	-0.139200813780094	-0.37980699622401	-0.311558858759559	-0.555514952431401	-0.440068363775687	-0.626458452532267	-0.385425663663534	0.403187169408022	-0.659412068079388	-0.511941580048515	-0.354734100553868	-0.135027871705108	-0.324406164647056	-0.588539474846663	-0.349151270699645	-0.63331208059269	-0.483119159628118	-0.420789208008407	-0.36151110159684	-0.508580343005599	-0.206850416535913	-0.396830047764623	-0.218468587813201	-0.616762759602517	-0.268892355530985	-0.214993902465116	0.286663291710414	-0.585892301136519	-0.383228204127333	-0.618276788097022	-0.0842790034617489	-0.396310298879454	-0.220599464795256	-0.0604473484419035	0.497505349294644	-0.554422284680548	-0.252838338762758	-0.370739733180041	-0.305710291776557	-0.48576385919239	-0.451347260446273	0.919775378078376	-0.596473096879961	-0.383189550371248	-0.0915923027488635	-0.39381054893796	0.113544742398884	0.172509426835172	-0.374829197606983	-0.423946993240741	-0.429418021157097	-0.549140671072527	-0.265115039184416	-0.357327029770347	-0.59904378835982	-0.336142166133564	-0.252945589361713	-0.321622512616726	0.206902333860195	-0.101714134976513	-0.600923587346489	0.0107489152625596	4
CCL2	-0.157620967697152	-1.05988074628083	-0.681875983649798	-0.816308966325436	-1.19841405277584	-1.12176177508624	-0.884565269588752	-0.936326415721625	-0.809709038908002	-0.224966258858263	-0.6086199301131	-0.294649407107089	-0.888557430520679	-0.400465748228312	-0.887395697750505	-0.242096273304639	-0.16530035168	-0.496977818207345	-1.1132893172793	0.348636467887645	-0.884231458100135	-0.647719954052171	0.228699303412932	2.04781722987031	-0.0140254420235018	-0.421731647563619	2.04444172913516	0.426019691742111	2.6272442496877	0.413379905991584	-0.360240259017704	-0.151582850773173	3.11616699315763	0.120502739741545	0.468728632268914	0.300233488641031	1.10658787163118	-0.38842366131083	0.140568046910433	0.97689674867056	0.154347395575156	1.54404767139145	2.68436426934632	0.674926347864837	1.00510286984212	0.7537446965131	1.09782491664359	0.236772184957157	1.67556079623791	1.42059912342296	3.6853376367699	0.791673195992247	2.01085456692707	1.5465950574855	0.148660842338439	1.09220679493908	-0.879039588991909	-0.576052100794541	2.62724798123357	-0.551479359456547	0.590603425423386	-0.982648452590136	-0.323426460127057	-0.419539870113687	-0.680593582504904	-0.416795231913131	-0.80323956410116	-0.428827790264023	-0.154604737444826	-0.820860363349241	-0.817585905132182	0.262936323830944	-0.75586909170546	0.687082775102609	-0.554157246124548	-0.839867660462693	-0.880215501414857	0.0108180611127374	-0.102708983046759	-0.418441937773073	0.906254331737412	0.27072794296597	0.261640868433934	-0.130591707560539	-0.206651679689108	-0.767385716833706	0.670711575049794	-0.16296756331337	-0.472092841526224	-0.571518339974782	-0.753309831956333	-0.749160450157886	-0.702681001908764	-0.672428430624072	-0.224008180060266	0.460115204051276	2.2794554301334	-0.824301524861054	-0.600982634617835	-0.623721732022347	-0.0377622778863843	-0.817404081618488	-0.814847092856711	-0.06862653519062	-0.339120736677669	-0.0739469725855233	-1.12522153927846	-1.18490075184957	-0.642389017163591	-0.531051933651719	-0.556100467100717	-0.608158042904203	1.0135653293522	-0.575099391421541	-0.663972898725038	-0.430187823543703	-0.581986968760565	-1.15443239786725	4
CCL20	-0.370996557527085	-0.388203922121836	-0.38658046823032	-0.377218554285474	-0.382484864627322	-0.738222234391078	-0.3800798057995	-0.651453947289016	-0.457604544266103	-0.377457855168007	-0.36663649218085	-0.382003336518702	-0.535469119931503	-0.344988133032655	-0.564919245571191	-0.59102197752455	-0.392430006484179	-0.39129273692893	-0.504237994377582	-0.379343464790098	-0.305951886738491	-0.249303368882032	-0.309298321936645	-0.185354688192534	0.00461646219316213	-0.272824260507738	0.370125390005083	-0.290760567841898	0.208786669778686	-0.266151245731584	-0.260774450562149	7.04886190126502	0.443029398945559	0.925857191850062	0.838917728578139	-0.147763981712138	0.237673122441315	-0.062988455513967	0.244358644227015	0.934248095193183	0.411984493707839	0.0301908760751042	0.00152786764848658	0.0814393366219315	0.734612465019605	0.309732992146949	1.60411875840398	-0.208901856974871	0.134038151134454	0.66254695015302	0.765892535600582	0.270251890206617	0.877937288602114	0.0897194414401643	0.207376781278814	1.41480935873313	-0.198644749364099	-0.377161234362548	0.126536122558687	-0.356487531918943	-0.143529126560245	-0.416341851017079	-0.377951822858903	5.42225690113401	-0.539522669450595	-0.347329519539447	-0.385266263522897	-0.296004666142354	-0.21893759186523	-0.31693320471169	-0.339871169600528	-0.571028406089747	-0.369616474128493	-0.324924999510187	-0.282155135432249	-0.377189913428404	-0.33293624407955	-0.371060993274659	-0.466978337586837	-0.53979592971128	0.635232869979916	-0.388756734341171	-0.281836292845902	-0.323921321359044	-0.307852036945175	-0.396960861361449	-0.134290581296055	-0.351780017592118	-0.662558044744673	-0.628134305240009	-0.57806293778503	-0.203335465310186	-0.365843357930426	-0.375805569375488	-0.392659390313558	-0.38648218249441	-0.304554471053574	-0.255218615760499	-0.393355086164109	-0.381343538947137	-0.310890858176913	-0.354047882151997	-0.364732236670802	-0.391239404954477	-0.386382438081874	-0.561632798684717	-0.57103185816697	-0.542848461269541	-0.390621914249394	-0.36982528439916	-0.539480903827047	-0.309576255648593	-0.388636859142335	-0.363185531495704	-0.379090795327336	-0.387628014563862	-0.373385218791835	-0.359554997004518	4
CTLA4	-0.281147714883428	-0.972615537588952	-0.767669516223436	-0.821384165522309	-0.801864597340082	-0.784337928682425	-0.816522495230676	-0.671060599142548	-0.65633761284699	-0.678394592643739	-0.752238955977148	-0.517979264969786	-0.686603284869025	-0.634208727677854	-0.765810447403331	-0.552644066933277	-0.660676067254904	-0.744099268065715	-0.570766444586843	-0.666132776999034	-0.643696746545647	-0.670812270653231	-0.582428878042144	0.68003486549138	-0.414790908969551	-0.630840286639818	-0.530555712392654	-0.174002641212566	-0.0250935166804138	0.17847050574811	-0.504439384230997	-0.56891818679913	-0.101565589172895	-0.188758207117805	0.859702338131428	0.570328100297879	-0.735877254028552	0.590116024733313	1.25885138336852	-0.067430451234072	-0.184158110487405	-0.164643926390423	1.66363668797851	2.64904866507233	1.8860892417843	1.27790238271356	3.74312000068521	1.71171571320536	0.593988761305536	2.46450694617609	3.77346845605957	1.83349797721952	2.2034820090047	0.526705491161586	-0.0577871111404461	1.90193970032673	-0.0463549901669493	-0.727790751337186	-0.570699187155977	-0.772494633578461	-0.479114879706679	-0.599693693014836	-0.732529778478671	0.0966082652507483	-0.722005425519147	-0.452841022426882	-0.741476387568315	-0.286666299414911	-0.506787441181705	-0.672912923873869	-0.612672965874399	-0.478194657338552	-0.719162104167465	-0.474370309480859	-0.49912777105616	-0.573141735883924	-0.613303008895573	-0.562578182181004	-0.23290489651843	-0.257213049574629	1.31810201025441	-0.505316805166384	1.11440307120913	-0.527514203556562	-0.236743092266613	-0.513270103109275	0.15254877926503	-0.58454148442556	0.779286004646962	0.484576941335305	-0.376705063761495	0.0119306853605751	1.16357555528612	-0.243368289487288	-0.528630426610783	-0.0495060610288661	-0.638652190651966	-0.624414981455034	-0.388798145828524	-0.372529916625187	-0.146673778563425	-0.581151152235035	1.56402592698989	-0.575961735281853	-0.533442142165133	0.0655154032603486	-0.490757509765338	-0.531587872490095	0.131801167649884	-0.407795261627384	-0.555975852489006	-0.258731116345253	-0.4145896239873	-0.0561376342066991	1.36417330204166	-0.00346535376267878	-0.74060708265815	-0.567873310783226	4
