SAMPLE	AIM2	CASP1	CCL2	CCL20	CCL27	CCL5	CTLA4	CXCL1	CXCL10	CXCL2	DEFB1	EOMES	FOXP3	IFIH1	IFNAR1	IFNG	IFNGR	IL10	IL17A	IL17F	IL1b	IL1F6	IL1RN	IL20RA	IL22	IL22RA1	IL22RA2	IL26	IL8b	KLRK1	LCN2	MICB	NLRP1	NLRP3	PI3	PYCARD	REG3A	S100A8	S100A9	TNF	TRGC1	WIPI1
21	PH007.2	28.9769992828369	23.6539993286133	24.4340000152588	26.0860004425049	23.7530002593994	25.1270008087158	29.4109992980957	28.8610000610352	25.5450000762939	28.9099998474121	23.9990005493164	28.9850006103516	27.818000793457	24.468035	23.7240009307861	25.5450000762939	21.513342	33.0849990844727	30.954378	32.497177	27.6989994049072	22.1669998168945	21.1700000762939	23.9440002441406	NA	21.486057	NA	31.33104	31.6030006408691	26.3929996490479	24.65413	26.5990009307861	22.7360000610352	28.749462	19.0750007629395	21.8509998321533	32.8520011901855	17.2059993743896	17.3369998931885	26.3250007629395	NA	23.8150005340576
22	PH008	29.9990005493164	25.5429992675781	25.298999786377	21.5540008544922	24.4099998474121	27.6879997253418	30.8439998626709	28.4790000915527	28.6189994812012	29.2810001373291	24.2980003356934	33.7449989318848	29.2849998474121	25.145256	25.9950008392334	28.6189994812012	NA	32.9329986572266	28.87978	32.42881	24.9519996643066	22.2259998321533	20.7450008392334	25.9899997711182	31.304804	23.936361	28.56718	29.484926	26.8899993896484	28.4200000762939	NA	NA	25.2770004272461	28.342848	17.2029991149902	24.1509990692139	NA	18.5300006866455	18.5970001220703	28.5450000762939	31.8339996337891	26.8560009002686
23	PH008.1	NA	25.5170001983643	25.2950000762939	21.5699996948242	24.4479999542236	28.2290000915527	NA	27.9309997558594	28.8150005340576	29.0939998626709	24.3880004882812	NA	29.3500003814697	24.867249	26.0709991455078	28.8150005340576	23.21985	NA	NA	NA	25.0820007324219	22.2339992523193	20.8229999542236	25.8549995422363	NA	23.71163	28.606535	29.905478	26.4290008544922	NA	25.331137	29.443000793457	25.1609992980957	NA	17.3339996337891	24.1280002593994	35.3720016479492	18.576000213623	18.6679992675781	28.3729991912842	31.6720008850098	26.9570007324219
24	PH008.2	29.5470008850098	25.7759990692139	25.318000793457	21.5949993133545	24.6539993286133	28.0909996032715	31.1949996948242	27.7520008087158	28.7740001678467	28.6609992980957	24.507999420166	33.6780014038086	29.1940002441406	25.030167	25.9979991912842	28.7740001678467	23.150045	33.4220008850098	28.811638	NA	25.1860008239746	22.3509998321533	20.7859992980957	26.0030002593994	31.552507	23.54667	NA	NA	26.3969993591309	28.9270000457764	25.80599	29.8339996337891	25.1889991760254	29.267883	17.3969993591309	24.367000579834	33.0900001525879	18.5960006713867	18.9120006561279	29.0659999847412	NA	27.1009998321533
25	PH010	26.9750003814697	23.2830009460449	21.9400005340576	22.9020004272461	24.9839992523193	24.9479999542236	27.7169990539551	23.5030002593994	24.6469993591309	26.1539993286133	23.4979991912842	29.9160003662109	26.4370002746582	23.579077	23.7900009155273	24.6469993591309	20.284061	32.0830001831055	23.902071	28.113728	25.2019996643066	19.8659992218018	20.5429992675781	24.2080001831055	NA	21.431257	27.016348	NA	25.1240005493164	26.4330005645752	NA	26.2140007019043	23.2430000305176	25.897007	14.8450002670288	22.2900009155273	33.7700004577637	16.3169994354248	15.6829996109009	25.9190006256104	NA	24.5179996490479
26	PH010.1	26.6669998168945	23.0939998626709	21.878999710083	22.8600006103516	25.1509990692139	24.9150009155273	27.82200050354	23.4270000457764	24.556999206543	25.6749992370605	23.4200000762939	29.5890007019043	26.3589992523193	23.683271	23.8050003051758	24.556999206543	20.388401	31.7110004425049	NA	28.594275	25.4519996643066	19.8719997406006	20.5090007781982	24.0709991455078	29.140558	22.115381	NA	27.730497	25.2089996337891	26.7700004577637	19.523829	26.3239994049072	22.4750003814697	28.077463	14.6949996948242	22.2350006103516	NA	16.1070003509521	15.2469997406006	25.6189994812012	28.0450000762939	24.6480007171631
27	PH010.2	26.9160003662109	22.7660007476807	21.8649997711182	23.246000289917	25.1110000610352	24.9190006256104	28.1499996185303	23.3299999237061	24.7919998168945	25.4699993133545	23.4330005645752	29.5219993591309	26.4139995574951	NA	23.7409992218018	24.7919998168945	20.512978	31.628999710083	23.815163	NA	25.4689998626709	19.4839992523193	20.5130004882812	NA	29.006056	NA	27.54358	27.366692	24.7590007781982	26.7070007324219	18.527367	26.1380004882812	22.9360008239746	NA	14.5030002593994	22.003999710083	33.8380012512207	16.0090007781982	15.7659997940063	25.757999420166	28.5699996948242	24.4669990539551
28	PH011	27.0459995269775	NA	22.9349994659424	25.7810001373291	23.132999420166	23.0450000762939	27.5860004425049	23.8309993743896	23.8330001831055	26.0909996032715	23.1040000915527	26.2649993896484	25.7840003967285	23.848026	23.443000793457	23.8330001831055	20.768116	30.7129993438721	24.267963	30.481377	25.2880001068115	20.1040000915527	NA	24.2849998474121	NA	21.1175	25.279072	27.90118	24.69700050354	25.1229991912842	18.002596	25.2140007019043	23.17799949646	27.492502	15.4449996948242	21.2159996032715	NA	16.4790000915527	16.181999206543	24.4179992675781	25.4599990844727	23.8379993438721
29	PH011.1	27.4829998016357	23.2840003967285	22.9860000610352	NA	23.0949993133545	22.628999710083	27.6180000305176	23.4950008392334	23.8700008392334	NA	22.4759998321533	26.5599994659424	25.4950008392334	23.430832	23.5310001373291	23.8700008392334	20.87696	31.0139999389648	24.577589	29.861702	25.0100002288818	19.7339992523193	20.1469993591309	24.4750003814697	31.159004	20.99794	24.81744	27.520853	24.5820007324219	NA	17.266819	24.5090007781982	NA	26.653059	15.0389995574951	NA	39.3009986877441	15.9160003662109	15.7690000534058	24.3889999389648	24.9850006103516	24.1110000610352
30	PH011.2	26.988000869751	23.2119998931885	22.7369995117188	24.4290008544922	23.07200050354	NA	27.6410007476807	23.75	23.82200050354	26.2290000915527	23.0440006256104	26.3530006408691	25.5809993743896	23.34812	23.4109992980957	23.82200050354	20.916306	31.4209995269775	24.298166	NA	NA	NA	20.1439990997314	24.5030002593994	26.91661	20.633402	25.568058	27.39441	24.6350002288818	25.0429992675781	17.934343	24.761999130249	21.5599994659424	NA	14.9610004425049	21.1319999694824	35.7879981994629	16.3239994049072	15.9079999923706	24.4540004730225	25.7169990539551	NA
31	PH012	31.5259990692139	30.1809997558594	30.2250003814697	NA	28.3840007781982	NA	35.3639984130859	32.9889984130859	31.628999710083	37.3680000305176	29.8379993438721	33.681999206543	33.3250007629395	32.840347	30.6140003204346	31.628999710083	NA	NA	NA	NA	36.5270004272461	29.6009998321533	28.0189990997314	32.2029991149902	NA	27.65908	NA	NA	38.1559982299805	32.8870010375977	26.413568	37.7719993591309	23.9950008392334	31.00862	25.7199993133545	26.1959991455078	NA	22.6490001678467	24.1550006866455	33.9080009460449	NA	NA
32	PH012.1	NA	30.492000579834	29.9610004425049	29.9650001525879	28.1469993591309	30.6709995269775	33.423999786377	37.3689994812012	NA	NA	30.6240005493164	NA	34.0009994506836	NA	NA	NA	29.158644	NA	NA	34.07357	35.9269981384277	29.5340003967285	28.2859992980957	32.4150009155273	NA	28.133417	31.14777	36.31851	39.5019989013672	NA	26.343704	NA	24.068000793457	32.17968	25.3719997406006	26.0960006713867	30.6450004577637	22.5970001220703	24.1720008850098	NA	NA	31.6089992523193
33	PH012.2	NA	30.1439990997314	30.3279991149902	29.67799949646	28.5769996643066	30.6009998321533	NA	NA	32.882999420166	34.8819999694824	30.2229995727539	NA	NA	32.892254	30.6019992828369	32.882999420166	28.916267	NA	26.26865	NA	NA	30.1749992370605	27.7019996643066	32.9799995422363	NA	27.975386	25.942554	32.64783	NA	32.867000579834	NA	37.375	24.1259994506836	NA	NA	26.0470008850098	NA	22.6009998321533	24.2600002288818	31.7770004272461	NA	31.943000793457
34	PH013	29.5769996643066	25.4090003967285	25.4209995269775	24.8500003814697	26.9689998626709	26.2759990692139	29.1259994506836	NA	27.8080005645752	29.32200050354	26.3519992828369	NA	27.9570007324219	NA	26.1790008544922	27.8080005645752	NA	33.5989990234375	26.166088	29.351313	26.0909996032715	22.8279991149902	22.2670001983643	26.5340003967285	27.533434	24.255234	26.91508	28.403074	25.2709999084473	NA	18.891966	28.3330001831055	25.1879997253418	NA	17.6660003662109	24.9370002746582	33.9560012817383	18.4330005645752	18.2800006866455	26.9080009460449	30.0960006713867	27.2299995422363
35	PH013.1	29.9899997711182	25.3470001220703	25.4419994354248	25.0049991607666	26.8950004577637	26.7119998931885	29.1380004882812	27.5450000762939	NA	29.4419994354248	26.4689998626709	31.0990009307861	28.2159996032715	26.591898	25.9379997253418	NA	23.742931	32.8680000305176	25.75363	NA	26.5510005950928	22.7859992980957	22.30299949646	26.6480007171631	27.666954	23.866348	27.038239	27.769278	25.17799949646	28.6700000762939	18.843735	29.0629997253418	25.1259994506836	29.431086	17.6499996185303	25.0249996185303	NA	18.4669990539551	18.2180004119873	27.0389995574951	29.7940006256104	27.5590000152588
36	PH013.2	29.5189990997314	25.3290004730225	25.6630001068115	24.7730007171631	26.8449993133545	26.5550003051758	29.132999420166	27.3409996032715	28.0370006561279	28.8339996337891	26.0960006713867	31.4909992218018	28.068000793457	26.667213	25.8299999237061	28.0370006561279	23.51885	NA	25.701561	29.7901	26.4489994049072	22.8680000305176	22.2789993286133	26.5160007476807	NA	24.178238	27.697643	NA	25.1959991455078	28.2430000305176	18.820417	28.617000579834	25.25	29.814768	17.8159999847412	25.173999786377	37.6279983520508	18.386999130249	18.238000869751	26.8500003814697	30.2019996643066	27.6849994659424
37	PH014	29.3050003051758	24.8589992523193	24.0860004425049	25.6119995117188	24.4409999847412	24.9370002746582	27.9899997711182	26.0979995727539	26.7639999389648	28.6749992370605	24.8120002746582	28.7889995574951	27.9409999847412	26.39302	25.3589992523193	26.7639999389648	22.82726	33.6290016174316	NA	28.852873	27.5060005187988	22.3899993896484	21.6450004577637	25.7310009002686	29.418762	22.637253	27.154606	NA	25.9340000152588	27.0440006256104	18.692083	28.0629997253418	24.4899997711182	29.595974	16.7059993743896	23.4360008239746	35.0960006713867	17.9370002746582	17.8589992523193	26.4109992980957	27.8349990844727	26.0739994049072
38	PH014.1	28.988000869751	24.4519996643066	24.0830001831055	25.5540008544922	24.4659996032715	25.0869998931885	27.867000579834	26.2180004119873	26.8649997711182	28.5499992370605	24.9260005950928	28.5930004119873	27.6840000152588	NA	25.2369995117188	26.8649997711182	22.829493	33.3129997253418	26.518719	29.709867	27.238000869751	22.4090003967285	21.7080001831055	25.7250003814697	NA	22.738972	26.498745	28.331188	26.1940002441406	27.5790004730225	18.579315	28.4659996032715	24.6989994049072	29.38882	16.6019992828369	23.4699993133545	33.7229995727539	17.931999206543	17.82200050354	26.375	28	26.625
39	PH014.2	28.9179992675781	24.3090000152588	24.1280002593994	25.7280006408691	24.5359992980957	24.8759994506836	27.7469997406006	26.1959991455078	26.9150009155273	28.6089992523193	24.7210006713867	28.7569999694824	27.8339996337891	26.013327	25.3799991607666	26.9150009155273	22.86769	33.5359992980957	27.012657	NA	27.19700050354	22.4580001831055	21.7049999237061	25.6060009002686	28.673923	22.56821	NA	28.984901	25.6350002288818	27.3159999847412	19.190903	28.1569995880127	24.5510005950928	30.045483	NA	23.443000793457	NA	17.8910007476807	17.8449993133545	26.0380001068115	28.1439990997314	26.1520004272461
40	PH015	NA	NA	NA	NA	NA	NA	NA	NA	30.4109992980957	37.2750015258789	NA	NA	35.2529983520508	NA	NA	30.4109992980957	31.142673	NA	NA	NA	NA	NA	NA	NA	NA	36.47538	29.904667	32.031193	38.9550018310547	NA	NA	34.257999420166	34.9010009765625	31.433584	33.1459999084473	35.2200012207031	35.6769981384277	28.0370006561279	NA	NA	NA	35.8359985351562
41	PH015.1	NA	NA	NA	31.17799949646	NA	NA	37.1300010681152	NA	30.3050003051758	NA	NA	NA	37.3219985961914	NA	33.6940002441406	30.3050003051758	32.611397	NA	NA	NA	38.9889984130859	NA	39.2919998168945	19.7569999694824	32.620907	37.040936	NA	32.9162	39.7900009155273	NA	30.18894	NA	NA	33.03996	33.6829986572266	33.7719993591309	NA	29.2329998016357	NA	31.6429996490479	NA	35.9700012207031
42	PH015.2	NA	36.5169982910156	NA	35.2120018005371	NA	NA	NA	34.9550018310547	NA	36.4410018920898	NA	NA	35.4939994812012	17.602917	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.5089988708496	NA	33.94587	NA	NA	NA	NA	31.189983	30.9400005340576	NA	NA	NA	34.4990005493164	NA	33.7239990234375	NA	NA	NA	NA
43	PH016	30.4160003662109	24.5970001220703	23.7140007019043	24.4039993286133	23.875	26.17799949646	31.6860008239746	27.8390007019043	29.0639991760254	28.2910003662109	24.8500003814697	29.5	28.931999206543	NA	24.8139991760254	29.0639991760254	22.487873	NA	28.476362	NA	27.0799999237061	23.0750007629395	21.8020000457764	NA	29.0918	22.639803	NA	29.292624	29.1299991607666	28.1089992523193	20.826155	28.4039993286133	23.8449993133545	29.03965	20.423999786377	23.2150001525879	35.4650001525879	19.7329998016357	19.7220001220703	26.6889991760254	29.2520008087158	25.4890003204346
44	PH016.1	NA	24.7169990539551	23.6609992980957	24.4890003204346	23.875	26.1019992828369	NA	28.6790008544922	28.6949996948242	NA	24.7609996795654	30.0550003051758	28.7070007324219	27.182367	24.80299949646	28.6949996948242	21.911037	34.7690010070801	28.35144	31.414291	NA	23.1149997711182	21.7600002288818	24.7290000915527	32.156452	22.575382	26.302378	NA	29.4169998168945	27.3250007629395	21.344017	28.8349990844727	23.7450008392334	NA	20.451000213623	23.1509990692139	NA	19.7099990844727	20.2479991912842	26.9330005645752	NA	25.7530002593994
45	PH016.2	29.8470001220703	24.6019992828369	23.7369995117188	24.3490009307861	23.8990001678467	26.2819995880127	31.5499992370605	28.3020000457764	28.5809993743896	29.1340007781982	24.8579998016357	29.7929992675781	28.6520004272461	27.637589	24.9060001373291	28.5809993743896	NA	32.7589988708496	28.751204	31.074965	27.613000869751	23.2409992218018	21.8250007629395	24.9309997558594	NA	22.63423	26.618736	29.302183	29.7999992370605	27.9179992675781	NA	28.1420001983643	23.8379993438721	28.690004	20.826000213623	23.2259998321533	28.2159996032715	19.8589992523193	19.8729991912842	NA	29.0629997253418	25.6870002746582
46	PH017	29.8400001525879	24.9449996948242	25.0809993743896	25.5860004425049	26.4330005645752	26.8150005340576	30.2089996337891	25.7870006561279	26.9029998779297	27.5930004119873	26.8990001678467	NA	28.7810001373291	25.288315	25.8059997558594	26.9029998779297	22.80278	NA	NA	29.562174	24.2110004425049	21.8570003509521	21.8229999542236	26.2479991912842	27.651321	23.284065	27.596745	30.36147	23.7749996185303	28.6730003356934	18.432926	28.556999206543	24.5160007476807	29.932875	17.0799999237061	23.7350006103516	37.3940010070801	17.4829998016357	17.4039993286133	27.3290004730225	NA	25.7059993743896
