SAMPLE	AIM2	CTLA4	EOMES	FOXP3	IFIH1	IL10	IL17A	IL17F	IL22	IL4	INFG	OAS2	PYCARD	TIGIT2
121	P031_PMA	22.5590000152588	22.9020004272461	22.2369995117188	25.7950000762939	25.8819999694824	26.6189994812012	20.9799995422363	24.757999420166	26.2900009155273	27.7509994506836	17.4389991760254	24.8020000457764	29.5419998168945	24.6720008850098
122	P031_PMA.1	22.4179992675781	22.923999786377	22.5	25.8640003204346	25.9080009460449	26.9740009307861	20.9990005493164	24.007999420166	26.2029991149902	27.3770008087158	17.5049991607666	24.8050003051758	30.1840000152588	24.7339992523193
123	P031_PMA.2	22.4389991760254	22.9729995727539	22.2649993896484	25.9440002441406	25.7770004272461	27.0919990539551	21.261999130249	24.2859992980957	25.9340000152588	27.4249992370605	17.5960006713867	24.8899993896484	29.673999786377	24.7409992218018
124	P031_SEB	21.2409992218018	19.4850006103516	19.4589996337891	21.9860000610352	21.7959995269775	23.2479991912842	21.0429992675781	18.6089992523193	23.92799949646	26.1119995117188	14.9969997406006	20.3050003051758	23.0939998626709	21.9050006866455
125	P031_SEB.1	21.2569999694824	19.3999996185303	19.4909992218018	22.136999130249	21.8509998321533	23.068000793457	20.9869995117188	18.6529998779297	23.9300003051758	26.2999992370605	15.0799999237061	20.25	23.1450004577637	22.068000793457
126	P031_SEB.2	21.1529998779297	19.5510005950928	19.5669994354248	22.2259998321533	21.7810001373291	23.3290004730225	20.9950008392334	18.4340000152588	23.7479991912842	26.076000213623	14.9289999008179	20.5310001373291	23.2269992828369	21.9799995422363
127	P032_72h	24.7880001068115	27.875	24.2490005493164	26.6079998016357	24.8369998931885	27.5	35.6889991760254	34.9210014343262	NA	NA	31.5349998474121	23.923999786377	23.0590000152588	25.3640003204346
128	P032_72h.1	25.2399997711182	27.4820003509521	24.17799949646	26.6790008544922	NA	27.4389991760254	NA	NA	17.9839992523193	NA	NA	23.9069995880127	22.5410003662109	25.5349998474121
129	P032_72h.2	25.4419994354248	28.0699996948242	24.2999992370605	26.7660007476807	24.6809997558594	27.5540008544922	34.0550003051758	NA	NA	NA	26.0359992980957	23.8819999694824	23.1529998779297	25.4349994659424
130	P032_PMA	22.7999992370605	23.8020000457764	24.9389991760254	27.5410003662109	NA	27.2089996337891	22.2660007476807	24.8649997711182	25.4360008239746	25.6480007171631	17.3080005645752	25.1380004882812	30.3449993133545	25.3990001678467
131	P032_PMA.1	22.6340007781982	23.8640003204346	24.8290004730225	27.2689990997314	25.8379993438721	27.2259998321533	22.1599998474121	24.7339992523193	25.3369998931885	25.9389991760254	16.8059997558594	24.9179992675781	30.4220008850098	25.3409996032715
132	P032_PMA.2	22.6340007781982	23.8969993591309	25.1089992523193	27.3279991149902	25.8619995117188	27.3600006103516	22.1229991912842	25.371000289917	25.4680004119873	25.8840007781982	NA	24.886999130249	30.7549991607666	25.2159996032715
133	P032_SEB	22	21.0189990997314	21.6319999694824	23.0429992675781	22.7789993286133	21.8439998626709	21.7959995269775	20.0459995269775	25.5960006713867	24.7639999389648	17.4190006256104	21.3199996948242	23.9099998474121	23.5520000457764
134	P032_SEB.1	21.9899997711182	20.8279991149902	21.6159992218018	22.9190006256104	22.80299949646	21.992000579834	22.0370006561279	NA	25.9109992980957	25.0189990997314	NA	21.9839992523193	23.75	23.5069999694824
135	P032_SEB.2	22.0209999084473	20.9659996032715	21.7049999237061	22.69700050354	NA	21.92799949646	21.7999992370605	20.0349998474121	25.3980007171631	25.1060009002686	18.6280002593994	21.2929992675781	23.9669990539551	23.6219997406006
136	P033_72h	25.2490005493164	26.2819995880127	21.5179996490479	27.4230003356934	24.1100006103516	24.9379997253418	31.7980003356934	35.1450004577637	NA	32.1399993896484	28.7169990539551	22.3020000457764	22.5139999389648	23.1550006866455
137	P033_72h.1	25.1459999084473	26.2929992675781	21.5900001525879	27.4529991149902	NA	24.9950008392334	31.3279991149902	34.5359992980957	NA	NA	28.5270004272461	22.3840007781982	22.5750007629395	23.2950000762939
138	P033_72h.2	25.4769992828369	26.3449993133545	21.6539993286133	27.6509990692139	24.0240001678467	24.9080009460449	31.2900009155273	NA	NA	NA	28.8379993438721	22.3759994506836	22.5699996948242	23.1870002746582
139	P033_PMA	19.8589992523193	19.9309997558594	21.1060009002686	24.9120006561279	24.5160007476807	23.5300006866455	NA	NA	24.867000579834	24.798999786377	NA	22.5259990692139	28.5170001983643	22.3199996948242
140	P033_PMA.1	19.8889999389648	19.806999206543	21.1480007171631	24.8659992218018	24.9479999542236	23.5289993286133	20.931999206543	25.3279991149902	24.8700008392334	24.8570003509521	15.1339998245239	22.6240005493164	28.9150009155273	22.261999130249
141	P033_PMA.2	19.8799991607666	19.9459991455078	21.2059993743896	25.0610008239746	24.2819995880127	23.5879993438721	20.507999420166	24.9419994354248	24.9209995269775	24.7229995727539	15.2410001754761	22.5289993286133	28.4109992980957	22.3129997253418
142	P033_SEB	20.5470008850098	17.7369995117188	19.9710006713867	20.9640007019043	NA	21.878999710083	19.5990009307861	19.5480003356934	25.5139999389648	26.0690002441406	14.6780004501343	18.8090000152588	22.2089996337891	20.9220008850098
143	P033_SEB.1	20.6319999694824	17.7870006561279	19.9890003204346	20.9529991149902	21.0349998474121	21.9050006866455	19.6690006256104	19.7549991607666	25.6380004882812	25.8939990997314	14.5590000152588	18.8530006408691	22.0979995727539	21.128999710083
144	P033_SEB.2	20.5669994354248	17.8269996643066	20.0090007781982	20.9549999237061	21.7059993743896	21.9930000305176	19.7479991912842	19.4050006866455	25.5310001373291	25.7649993896484	14.6809997558594	18.8929996490479	22.1280002593994	21.0170001983643
145	P034_72h	25.5109996795654	26.9300003051758	22.6149997711182	27.9489994049072	23.8549995422363	25.4260005950928	33.6339988708496	34.9690017700195	33.8559989929199	33.5139999389648	NA	22.94700050354	22.0709991455078	24.8680000305176
146	P034_72h.1	25.2999992370605	26.9419994354248	22.7220001220703	27.9459991455078	23.9759998321533	25.4120006561279	31.4160003662109	36.1030006408691	33.0499992370605	NA	28.9349994659424	22.9309997558594	22.1070003509521	24.8050003051758
147	P034_72h.2	25.1800003051758	27.0939998626709	22.6830005645752	27.8600006103516	23.8969993591309	25.2399997711182	32.9659996032715	35.2519989013672	33.5190010070801	36.9710006713867	28.5139999389648	23.0389995574951	22.1529998779297	24.9090003967285
148	P034_PMA	22.1219997406006	21.9829998016357	22.6229991912842	27.0510005950928	25.0349998474121	24.931999206543	22.9300003051758	25.1140003204346	26.7119998931885	26.886999130249	16.673999786377	23.5709991455078	28.7320003509521	23.9340000152588
149	P034_PMA.1	22.0869998931885	21.9820003509521	22.5890007019043	27.0410003662109	25.1450004577637	24.8759994506836	22.7240009307861	25.0769996643066	26.8120002746582	26.9720001220703	16.4489994049072	23.757999420166	28.9979991912842	23.9459991455078
150	P034_PMA.2	22.1439990997314	22.0400009155273	22.6299991607666	27.1480007171631	24.7070007324219	24.8129997253418	22.6049995422363	25.011999130249	26.9720001220703	26.9039993286133	16.4629993438721	23.7150001525879	28.2250003814697	23.8840007781982
151	P034_SEB	NA	18.5709991455078	20.3889999389648	22.0149993896484	22.0310001373291	21.5160007476807	19.6100006103516	18.2630004882812	25.5300006866455	26.8549995422363	15.9969997406006	19.9090003967285	22.7430000305176	22.3290004730225
152	P034_SEB.1	21.0370006561279	18.5410003662109	20.5790004730225	NA	22.0160007476807	21.5170001983643	19.6060009002686	18.1270008087158	25.423999786377	26.5650005340576	16.1009998321533	19.9370002746582	22.4860000610352	22.3439998626709
153	P034_SEB.2	21.0279998779297	18.613000869751	20.7310009002686	22.0659999847412	21.9309997558594	21.4810009002686	19.6149997711182	18.1949996948242	25.3719997406006	26.6140003204346	16.1599998474121	19.7950000762939	22.5170001983643	22.3799991607666
154	P035_72h	26.9220008850098	28.1709995269775	24.5270004272461	28.2439994812012	26.8250007629395	26.7280006408691	NA	NA	33.3479995727539	NA	30.6949996948242	24.0620002746582	24.0440006256104	26.7059993743896
155	P035_72h.1	26.9850006103516	28.3530006408691	24.7350006103516	28.7870006561279	27.1459999084473	26.6690006256104	33.0849990844727	NA	NA	35.2760009765625	30.8309993743896	23.6180000305176	23.9479999542236	26.5779991149902
156	P035_72h.2	27.2940006256104	28.3400001525879	24.7709999084473	28.7059993743896	26.3689994812012	26.6639995574951	NA	NA	NA	33.326000213623	30.7479991912842	23.8700008392334	23.9489994049072	26.443000793457
157	P035_PMA	23.7649993896484	23.867000579834	25.3010005950928	27.8999996185303	NA	27.67799949646	22.9820003509521	26.8850002288818	26.9020004272461	27.1770000457764	NA	24.8770008087158	29.7439994812012	26
158	P035_PMA.1	23.931999206543	23.6520004272461	25.4120006561279	27.6380004882812	28.3990001678467	28.076000213623	22.7830009460449	27.4990005493164	27.5909996032715	26.5669994354248	20.5779991149902	24.5540008544922	28.7880001068115	25.9500007629395
159	P035_PMA.2	23.7950000762939	23.8290004730225	25.4290008544922	27.67799949646	29.7929992675781	28.1149997711182	NA	NA	26.9969997406006	26.4669990539551	27.7199993133545	24.6800003051758	NA	25.8010005950928
160	P035_SEB	21.261999130249	19.5620002746582	21.6100006103516	22.5769996643066	28.8659992218018	22.7789993286133	21.6770000457764	NA	25.681999206543	25.4009990692139	19.6949996948242	21.2819995880127	23.6410007476807	23.1340007781982
161	P035_SEB.1	20.9230003356934	20.0259990692139	21.5330009460449	22.5109996795654	NA	22.2840003967285	22.0839996337891	20.2029991149902	26.0450000762939	25.5540008544922	NA	21.5440006256104	23.2019996643066	22.6200008392334
162	P035_SEB.2	21.5510005950928	19.5750007629395	21.6159992218018	22.3339996337891	26.113000869751	22.7070007324219	21.6200008392334	19.8959999084473	25.8169994354248	25.2450008392334	18.7609996795654	20.9349994659424	23.5540008544922	23.0200004577637
163	P1_72h	26.1060009002686	26.4370002746582	24.2180004119873	26.7999992370605	23.4829998016357	23.0340003967285	NA	NA	NA	NA	31.2119998931885	22.5699996948242	21.8509998321533	25.1009998321533
164	P1_72h.1	26.2900009155273	26.3040008544922	24.2970008850098	26.5690002441406	23.3600006103516	23.011999130249	38.0250015258789	38.9259986877441	NA	NA	31.3190002441406	22.4610004425049	21.951000213623	25.1749992370605
165	P1_72h.2	26.7210006713867	26.3279991149902	24.2019996643066	26.5240001678467	23.2600002288818	23.2609996795654	NA	NA	NA	NA	31.5769996643066	22.6079998016357	22.0470008850098	25.0890007019043
166	P1_PMA	22.5669994354248	21.9109992980957	25.5160007476807	25.2889995574951	26.7189998626709	26.1639995574951	18.8990001678467	22.2119998931885	23.6420001983643	28.7029991149902	17.3729991912842	24.5160007476807	30.2250003814697	25.048999786377
167	P1_PMA.1	22.5049991607666	21.8659992218018	25.4529991149902	25.2910003662109	26.625	26.1989994049072	18.7700004577637	22.1919994354248	23.625	28.2569999694824	17.3850002288818	24.7189998626709	30.4080009460449	25.1219997406006
168	P1_PMA.2	22.4689998626709	21.8229999542236	25.3719997406006	25.3379993438721	26.2439994812012	26.3649997711182	18.9619998931885	22.2080001831055	23.548999786377	28.5	17.1849994659424	24.9209995269775	30.5270004272461	25.1070003509521
169	P1_SEB	22.4540004730225	18.6870002746582	23.9540004730225	20.8969993591309	23.1870002746582	25.4449996948242	20.5470008850098	18.5709991455078	25.125	29.2000007629395	16.5459995269775	20.8759994506836	23.0739994049072	22.9360008239746
170	P1_SEB.1	22.3980007171631	18.6940002441406	23.9260005950928	21.0550003051758	23.136999130249	25.496000289917	20.6200008392334	18.4939994812012	25.0400009155273	29.5230007171631	16.5970001220703	20.9160003662109	22.8939990997314	22.8999996185303
171	P1_SEB.2	22.3850002288818	18.5830001831055	23.9839992523193	20.8759994506836	23.0100002288818	25.4220008850098	20.6270008087158	18.4150009155273	25.132999420166	29.2980003356934	16.4860000610352	20.9300003051758	23.0860004425049	22.8600006103516
172	P10_72h	27.0550003051758	27.496000289917	23.7269992828369	27.9950008392334	25.1770000457764	26.0230007171631	NA	NA	NA	NA	28.9270000457764	23.6049995422363	23.2099990844727	25.4599990844727
173	P10_72h.1	27.2099990844727	27.4610004425049	23.6200008392334	28.3519992828369	25.2159996032715	26.1499996185303	NA	NA	NA	NA	28.4710006713867	23.6499996185303	23.2140007019043	25.4349994659424
174	P10_72h.2	27.1830005645752	27.4060001373291	23.6159992218018	28.3540000915527	25.0259990692139	26.0389995574951	NA	NA	NA	NA	28.1140003204346	23.632999420166	23.2740001678467	25.5459995269775
175	P10_PMA	24.3010005950928	23.8449993133545	26.1240005493164	27.5669994354248	26.886999130249	29.5020008087158	25.2929992675781	NA	30.3150005340576	27.1599998474121	19.2240009307861	25.3150005340576	30.5599994659424	25.9489994049072
176	P10_PMA.1	24.3250007629395	23.7180004119873	25.8430004119873	27.7189998626709	NA	29.4029998779297	25.1299991607666	30.7029991149902	30.5450000762939	27.0189990997314	19.367000579834	25.4619998931885	29.7830009460449	26.3050003051758
177	P10_PMA.2	24.3050003051758	23.8250007629395	26.136999130249	27.9209995269775	29.0410003662109	29.7369995117188	25.4060001373291	30.6410007476807	NA	26.693000793457	19.1459999084473	25.2029991149902	30.4680004119873	26.3549995422363
178	P10_SEB	21.7560005187988	19.5550003051758	21.0990009307861	22.1569995880127	29.4050006866455	23.2649993896484	21.19700050354	20.5629997253418	28.3120002746582	25.9440002441406	17.7970008850098	21.2819995880127	23.32200050354	23.5279998779297
179	P10_SEB.1	21.8199996948242	19.511999130249	21.0620002746582	22.2649993896484	NA	23.2310009002686	21.2049999237061	20.3540000915527	NA	25.9130001068115	17.4449996948242	21.2129993438721	23.3120002746582	23.7950000762939
180	P10_SEB.2	21.8549995422363	19.4340000152588	21.1030006408691	22.363000869751	27.1310005187988	23.306999206543	21.2290000915527	NA	28.5410003662109	26.0650005340576	17.5370006561279	21.261999130249	23.3929996490479	23.8400001525879
181	P11_72h	26.1089992523193	26.6909999847412	24.0610008239746	27.3719997406006	25.1809997558594	26.0009994506836	NA	35.939998626709	NA	33.5480003356934	31.3659992218018	23.378999710083	23.5139999389648	25.5890007019043
182	P11_72h.1	25.9820003509521	26.7830009460449	24.0939998626709	27.4409999847412	25.1079998016357	26.0520000457764	39.6520004272461	35.3629989624023	NA	NA	NA	23.4330005645752	23.3050003051758	26.0629997253418
183	P11_72h.2	26.0340003967285	27.2679996490479	24.1580009460449	27.6560001373291	25.0750007629395	26.1609992980957	NA	35.4049987792969	NA	NA	31.3540000915527	23.3719997406006	23.4780006408691	25.4559993743896
184	P11_PMA	24.4270000457764	23.5359992980957	25.7770004272461	NA	26.1219997406006	27.6840000152588	24.5699996948242	28.2169990539551	27.0559997558594	26.3250007629395	19.3120002746582	25.2029991149902	29.7089996337891	25.9759998321533
185	P11_PMA.1	24.5450000762939	23.4629993438721	25.80299949646	28.3740005493164	26.9190006256104	27.7169990539551	24.6499996185303	28.4009990692139	27.3729991912842	26.3840007781982	19.0879993438721	25.048999786377	29.871000289917	26.2320003509521
186	P11_PMA.2	24.5009994506836	23.4379997253418	25.7019996643066	28.5739994049072	26.4699993133545	27.7800006866455	24.6030006408691	28.1429996490479	27.2509994506836	26.1809997558594	19.2210006713867	25.0690002441406	29.806999206543	26.1800003051758
187	P11_SEB	20.8810005187988	18.5900001525879	21.378999710083	21.5370006561279	22.673999786377	23.5669994354248	22.8390007019043	21.6749992370605	28.0359992980957	24.7299995422363	18.3770008087158	20.4179992675781	22.7290000915527	23.4209995269775
188	P11_SEB.1	20.8540000915527	18.3500003814697	21.3610000610352	21.5690002441406	NA	23.5100002288818	22.826000213623	21.9529991149902	28.3250007629395	24.6529998779297	18.3239994049072	20.431999206543	22.7649993896484	23.443000793457
189	P11_SEB.2	20.9300003051758	18.386999130249	21.4370002746582	21.6560001373291	23.201000213623	23.6469993591309	22.943000793457	21.5139999389648	28.201000213623	24.8209991455078	18.3719997406006	20.4090003967285	22.7649993896484	23.4309997558594
190	P12_72h	25.1259994506836	27.3479995727539	23.4769992828369	27.3080005645752	25.8269996643066	26.0160007476807	NA	36.3779983520508	NA	NA	29.0869998931885	22.6660003662109	23.3519992828369	25.2000007629395
191	P12_72h.1	25.0659999847412	27.128999710083	23.5510005950928	27.6860008239746	31.2129993438721	26.0270004272461	34.3720016479492	NA	39.2439994812012	NA	28.9519996643066	22.4300003051758	23.4039993286133	25.6940002441406
192	P12_72h.2	24.988000869751	27.4020004272461	23.8080005645752	27.3199996948242	NA	26.1219997406006	34.8839988708496	36.193000793457	37.1660003662109	NA	28.8509998321533	NA	23.5069999694824	25.1450004577637
193	P12_PMA	21.5340003967285	20.8020000457764	21.5510005950928	24.1410007476807	25.5270004272461	25.1690006256104	19.0319995880127	22.4820003509521	25.9850006103516	27.806999206543	16.1310005187988	23.2600002288818	29.0090007781982	24.1380004882812
194	P12_PMA.1	21.5109996795654	20.7590007781982	21.4540004730225	24.1599998474121	25.4599990844727	25.0900001525879	19.0520000457764	22.1760005950928	25.8640003204346	27.9150009155273	16.0739994049072	23.1410007476807	28.8320007324219	24.1110000610352
195	P12_PMA.2	21.55299949646	20.746000289917	21.5170001983643	24.0949993133545	25.6319999694824	25.2259998321533	19.136999130249	22.2320003509521	25.9009990692139	27.8500003814697	16.173999786377	23.2390003204346	28.7740001678467	24.1499996185303
196	P12_SEB	24.3390007019043	21.7339992523193	22.3470001220703	22.9349994659424	24.9489994049072	25.3400001525879	24.7199993133545	21.9750003814697	27.048999786377	28.0359992980957	20.3250007629395	22.2759990692139	26.1429996490479	24.0990009307861
197	P12_SEB.1	24.4090003967285	21.7569999694824	22.3920001983643	22.8770008087158	24.5200004577637	25.3500003814697	25.1240005493164	NA	27.1639995574951	27.8120002746582	20.5510005950928	22.382999420166	26.0839996337891	24.2159996032715
198	P12_SEB.2	24.3659992218018	21.7469997406006	22.3990001678467	22.8540000915527	24.6709995269775	25.4909992218018	24.7350006103516	21.6030006408691	27.3680000305176	27.9130001068115	20.5289993286133	22.2999992370605	26.3889999389648	24.2320003509521
199	P13_72h	24.5979995727539	27.3099994659424	24.1900005340576	26.9330005645752	24.2740001678467	28.1030006408691	39.7849998474121	35.9109992980957	NA	NA	NA	23.056999206543	23.246000289917	25.9750003814697
200	P13_72h.1	24.9260005950928	27.0550003051758	24.2660007476807	27.1709995269775	25.0069999694824	27.9050006866455	38.8610000610352	NA	33.5099983215332	NA	28.8040008544922	22.9270000457764	23.1639995574951	25.9459991455078
201	P13_72h.2	24.5620002746582	26.9150009155273	24.2569999694824	27.3339996337891	24.3819999694824	27.8850002288818	NA	35.9269981384277	33.5719985961914	35.3979988098145	29.0209999084473	23.0919990539551	23.2830009460449	25.8929996490479
202	P13_PMA	22.2339992523193	22.9190006256104	23.6089992523193	26.8229999542236	25.1380004882812	26.9899997711182	21.5049991607666	24.4780006408691	24.4570007324219	26.2490005493164	15.8409996032715	22.7320003509521	29.4349994659424	25.3850002288818
203	P13_PMA.1	22.3430004119873	22.5979995727539	23.5359992980957	26.621000289917	25.1870002746582	27.0160007476807	21.7929992675781	NA	24.4810009002686	26.1609992980957	15.8290004730225	23.136999130249	29.7479991912842	25.2530002593994
204	P13_PMA.2	22.4039993286133	22.5319995880127	23.6079998016357	26.7199993133545	NA	26.7450008392334	21.5970001220703	24.6770000457764	NA	26.1620006561279	15.6120004653931	22.8719997406006	30.1809997558594	25.5
205	P13_SEB	20.9790000915527	18.378999710083	20.8530006408691	21.7339992523193	21.9489994049072	21.1359996795654	20.2940006256104	NA	23.492000579834	25.6760005950928	14.701000213623	19.2240009307861	22.4890003204346	22.9689998626709
206	P13_SEB.1	20.9669990539551	18.431999206543	20.8500003814697	21.82200050354	21.7800006866455	21.1490001678467	20.3110008239746	18.6359996795654	23.5139999389648	25.7180004119873	14.6709995269775	19.201000213623	22.6590003967285	22.7339992523193
207	P13_SEB.2	21.0030002593994	18.4249992370605	20.8570003509521	21.8239994049072	21.6229991912842	21.2299995422363	20.3640003204346	18.2849998474121	23.5149993896484	25.7299995422363	14.8339996337891	19.2649993896484	22.6009998321533	22.7880001068115
208	P14_72h	27.1650009155273	27.7189998626709	24.1840000152588	28.3040008544922	24.8899993896484	26.1770000457764	NA	36.3349990844727	NA	NA	28.5900001525879	23.1790008544922	23.3309993743896	26.1119995117188
209	P14_72h.1	26.9260005950928	27.878999710083	24.2509994506836	28.1040000915527	24.7159996032715	25.7929992675781	36.992000579834	NA	NA	NA	28.3269996643066	23.0690002441406	23.5020008087158	26.0970001220703
210	P14_72h.2	27.0510005950928	27.746000289917	24.3390007019043	28.3379993438721	24.9619998931885	26.0009994506836	39.0629997253418	35.2869987487793	NA	NA	28.7110004425049	23.1480007171631	23.6940002441406	26.0750007629395
211	P14_PMA	27.242000579834	26.5540008544922	28.0130004882812	30.4139995574951	29.8560009002686	30.4899997711182	30.1940002441406	32.2039985656738	32.3120002746582	30.6389999389648	21.3299999237061	27.1009998321533	NA	29.1049995422363
212	P14_PMA.1	27.1380004882812	26.4710006713867	27.826000213623	29.8250007629395	30.1509990692139	NA	30.1700000762939	32.507999420166	NA	30.9260005950928	21.3549995422363	27.32200050354	31.6110000610352	NA
213	P14_PMA.2	27.3409996032715	26.5189990997314	28.3139991760254	NA	29.6159992218018	31.1480007171631	30.4120006561279	32.382999420166	33.351001739502	31.4379997253418	21.4190006256104	27.0949993133545	31.19700050354	28.9619998931885
214	P14_SEB	23.2770004272461	19.3929996490479	22.0130004882812	22.5820007324219	23.5470008850098	23.6509990692139	21.4930000305176	20.4069995880127	26.5209999084473	26.8850002288818	16.3330001831055	21.1459999084473	24.7929992675781	24.2110004425049
215	P14_SEB.1	23.2520008087158	19.4270000457764	22.0279998779297	22.5359992980957	23.3460006713867	23.6650009155273	21.4780006408691	19.9260005950928	26.3899993896484	26.7959995269775	16.4060001373291	21.1149997711182	24.738000869751	NA
216	P14_SEB.2	23.2269992828369	19.3770008087158	21.9349994659424	22.6049995422363	23.2900009155273	23.5970001220703	21.3990001678467	20.2959995269775	26.0330009460449	27.0830001831055	16.3579998016357	21.1219997406006	24.6949996948242	24.2220001220703
217	P15_72h	26.3859996795654	26.6979999542236	25.2719993591309	27.9249992370605	NA	26.3500003814697	NA	NA	NA	18.2859992980957	29.8880004882812	23.4389991760254	23.2000007629395	26.3810005187988
218	P15_72h.1	26.0480003356934	26.9360008239746	24.9090003967285	27.9740009307861	25.0400009155273	26.2919998168945	35.2229995727539	NA	NA	NA	29.8560009002686	NA	23.4909992218018	26.6240005493164
219	P15_72h.2	25.9740009307861	26.8169994354248	24.7439994812012	28.0729999542236	33.2239990234375	26.3549995422363	38.1469993591309	35.4199981689453	NA	NA	30.2310009002686	23.826000213623	NA	26.6700000762939
220	P15_PMA	23.636999130249	23.0869998931885	25.1569995880127	26.4519996643066	NA	27.2259998321533	22.6609992980957	26.6219997406006	29.1399993896484	26.5650005340576	18.0419998168945	24.3390007019043	30.3239994049072	26.4139995574951
221	P15_PMA.1	23.55299949646	23.1240005493164	25.125	26.3090000152588	26.7229995727539	27.0289993286133	22.6550006866455	26.298999786377	28.5389995574951	26.4890003204346	17.2959995269775	24.1359996795654	30.3530006408691	26.382999420166
222	P15_PMA.2	23.5319995880127	22.9979991912842	25.1240005493164	26.4150009155273	26.7590007781982	27.2630004882812	22.6159992218018	26.4130001068115	NA	26.4570007324219	17.4120006561279	24.2770004272461	30.2070007324219	26.3090000152588
223	P15_SEB	21.7970008850098	18.8430004119873	21.8150005340576	20.8309993743896	23.0330009460449	22.6580009460449	20.9580001831055	20.4400005340576	29.2320003509521	26.0919990539551	NA	19.8819999694824	23.3369998931885	22.9379997253418
224	P15_SEB.1	21.8460006713867	18.8579998016357	21.8920001983643	20.8120002746582	33.7150001525879	22.6450004577637	NA	19.2660007476807	NA	25.8600006103516	16.9029998779297	19.8810005187988	23.3239994049072	NA
225	P15_SEB.2	21.9150009155273	18.8640003204346	21.9740009307861	20.8129997253418	NA	22.6639995574951	20.9669990539551	28.1809997558594	29.048999786377	26.1529998779297	17.136999130249	20.496000289917	23.4139995574951	22.7970008850098
226	P16_72h	26.8490009307861	28.2889995574951	24.0139999389648	27.8330001831055	NA	29.0100002288818	33.648998260498	NA	NA	NA	30.5400009155273	23.681999206543	24.92799949646	26.0620002746582
227	P16_72h.1	26.8460006713867	27.9449996948242	24.0699996948242	27.6979999542236	26.3490009307861	28.7299995422363	NA	34.8930015563965	33.4640007019043	NA	30.8840007781982	23.9050006866455	25.136999130249	26.1749992370605
228	P16_72h.2	26.7469997406006	28.1100006103516	24.0540008544922	27.2789993286133	26.5540008544922	28.951000213623	34.5979995727539	NA	39.0530014038086	NA	30.8239994049072	23.8099994659424	25.1879997253418	26.2080001831055
229	P16_PMA	21.7150001525879	21.1499996185303	22.423999786377	25.5900001525879	NA	24.931999206543	20.44700050354	NA	24.5520000457764	26.9540004730225	NA	22.4060001373291	29.4990005493164	23.6079998016357
230	P16_PMA.1	21.7700004577637	21.1800003051758	22.3969993591309	25.451000213623	27.9829998016357	25.0429992675781	20.443000793457	22.6760005950928	24.1219997406006	26.9519996643066	14.2569999694824	22.3250007629395	NA	23.863000869751
231	P16_PMA.2	21.6949996948242	21.1539993286133	22.4090003967285	25.6620006561279	28.0979995727539	25.0069999694824	20.4589996337891	22.1119995117188	23.863000869751	26.9559993743896	14.7170000076294	22.378999710083	29.988000869751	23.80299949646
232	P16_SEB	21.0249996185303	18.9559993743896	20.1800003051758	20.3850002288818	21.7819995880127	21.3700008392334	19.548999786377	NA	23.2630004882812	26.3700008392334	14.4630002975464	19.0750007629395	22.94700050354	21.7040004730225
233	P16_SEB.1	20.9699993133545	18.7980003356934	20.2350006103516	20.7439994812012	21.8479995727539	21.4839992523193	19.5580005645752	18.2310009002686	23.3470001220703	26.5540008544922	14.4359998703003	19.1009998321533	23.0349998474121	21.6679992675781
234	P16_SEB.2	21.121000289917	19.0510005950928	20.0009994506836	20.7940006256104	21.9750003814697	21.5499992370605	19.5979995727539	18.2430000305176	23.0960006713867	26.5270004272461	14.3330001831055	19.1280002593994	23.0990009307861	21.7549991607666
235	P17_72h	26.7999992370605	28.3150005340576	25.4899997711182	29.2299995422363	NA	27.1429996490479	33.9459991455078	35.3839988708496	31.8959999084473	NA	29.431999206543	24.7639999389648	24.8349990844727	27.3549995422363
236	P17_72h.1	26.7439994812012	28.7019996643066	25.246000289917	29.5189990997314	25.9979991912842	26.9419994354248	34.0740013122559	35.3019981384277	NA	NA	NA	24.8939990997314	24.9099998474121	27.4409999847412
237	P17_72h.2	26.7730007171631	28.2229995727539	25.3729991912842	29.4659996032715	26.9979991912842	27.2059993743896	29.1849994659424	35.0950012207031	NA	NA	28.69700050354	24.6410007476807	24.9179992675781	27.6310005187988
238	P17_PMA	23.0799999237061	21.8999996185303	24.7999992370605	25.548999786377	25.5709991455078	26.5380001068115	21.9740009307861	24.0790004730225	26.2019996643066	27.617000579834	16.1660003662109	24.3279991149902	31.1539993286133	25.6389999389648
239	P17_PMA.1	23.0860004425049	21.8729991912842	24.7999992370605	25.613000869751	25.5729999542236	26.42799949646	21.992000579834	24.0699996948242	26.0520000457764	27.9540004730225	16.1509990692139	24.3169994354248	NA	25.6599998474121
240	P17_PMA.2	22.9990005493164	21.8320007324219	24.6760005950928	25.6609992980957	25.4500007629395	26.5450000762939	22.3490009307861	23.9349994659424	26.2360000610352	27.9930000305176	16.0690002441406	24.2779998779297	30.7049999237061	25.6180000305176
241	P17_SEB	23.3379993438721	20.7660007476807	23.6259994506836	22.8939990997314	23.6860008239746	23.7520008087158	22.4489994049072	19.7229995727539	25.3430004119873	27.886999130249	17.6660003662109	21.1259994506836	25.382999420166	24.1079998016357
242	P17_SEB.1	23.3339996337891	20.7649993896484	23.5400009155273	22.8819999694824	23.5610008239746	23.742000579834	22.4549999237061	19.7469997406006	25.378999710083	28.1690006256104	17.7600002288818	21.1550006866455	25.2180004119873	24.132999420166
