,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,CCL5,,,,Bact,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,25.874000549316406,,,,14.02400016784668,,,,,,,,,,
,Kalibraator,25.740999221801758,,,,14.034999847412109,,,,,,,,,,
,,25.777999877929688,0.068647,25.797666549682617,,14.088000297546387,0.03422,14.049000104268393,,11.748666445414225,0,0.076704,,1,0.036158,
,,,,,,,,,,,,,,,,
,PH001,27.48699951171875,,,,17.246000289916992,,,,,,,,,,
,PH001,27.653999328613281,,,,17.49799919128418,,,,,,,,,,
,PH001,27.444999694824219,0.11055448911882272,27.528666178385418,,17.200000762939453,0.16042779583993227,17.314666748046875,,10.213999430338543,-1.5346670150756818,0.19483165231138108,,2.8972155326812756,0.091845,
,PT001,27.895000457763672,,,,19.156000137329102,,,,,,,,,,
,PT001,27.48900032043457,,,,19.131999969482422,,,,,,,,,,
,PT001,27.413999557495117,0.25878662124468965,27.599333445231121,,19.141000747680664,0.012124,19.14300028483073,,8.4563331604003906,-3.292333285013834,0.25907048454237414,,9.7969541267178393,0.12212699761679827,
,PH002,26.864999771118164,,,,17.496000289916992,,,,,,,,,,
,PH002,27.180000305175781,,,,17.554000854492187,,,,,,,,,,
,PH002,26.753999710083008,0.22099127321583492,26.932999928792317,,17.531999588012695,0.02928,17.527333577473957,,9.4056663513183594,-2.3430000940958653,0.22292260529402766,,5.0735659282130143,0.10508672392211942,
,PT002,28.187999725341797,,,,17.917999267578125,,,,,,,,,,
,PT002,28.591999053955078,,,,17.933000564575195,,,,,,,,,,
,PT002,28.35099983215332,0.20325071432803879,28.376999537150066,,17.934999465942383,0.009292,17.928666432698567,,10.4483331044515,-1.3003333409627249,0.20346300176028825,,2.4628578149615237,0.095913,
,PH003,27.041999816894531,,,,16.947999954223633,,,,,,,,,,
,PH003,27.354000091552734,,,,16.936000823974609,,,,,,,,,,
,PH003,27.131999969482422,0.16058655664566665,27.175999959309895,,17.041999816894531,0.058046,16.97533353169759,,10.200666427612305,-1.54800001780192,0.17075518189344938,,2.924114932881746,0.080495,
,PT003,27.145999908447266,,,,17.853000640869141,,,,,,,,,,
,PT003,27.121000289916992,,,,17.919000625610352,,,,,,,,,,
,PT003,27.148000717163086,0.015044,27.138333638509113,,17.940999984741211,0.045796,17.904333750406902,,9.2339998881022112,-2.5146665573120135,0.048204,,5.7146556073460708,0.022724,
,PH004,27.090000152587891,,,,17.454000473022461,,,,,,,,,,
,PH004,26.819999694824219,,,,,,,,,,,,,,
,PH004,26.798000335693359,0.16260797031572624,26.902666727701824,,17.577999114990234,0.08768,17.515999794006348,,9.3866669336954764,-2.3619995117187482,0.18474085529499462,,5.1408236099614726,0.09237,
,PT004,26.888999938964844,,,,17.952999114990234,,,,,,,,,,
,PT004,26.893999099731445,,,,18,,,,,,,,,,
,PT004,27.017999649047852,0.073078,26.933666229248047,,18.125999450683594,0.089456,18.026332855224609,,8.9073333740234375,-2.8413330713907872,0.11551054349778675,,7.1668197554737425,0.054452,
,PH005,25.822999954223633,,,,17.570999145507812,,,,,,,,,,
,PH005,25.638999938964844,,,,17.243999481201172,,,,,,,,,,
,PH005,26.040000915527344,0.20072668234287941,25.834000269571941,,17.141000747680664,0.22451285846524058,17.318666458129883,,8.5153338114420585,-3.2333326339721662,0.30115979914426222,,9.404378691399069,0.1419680907971243,
,PT005,27.076999664306641,,,,17.885000228881836,,,,,,,,,,
,PT005,27.124000549316406,,,,17.926000595092773,,,,,,,,,,
,PT005,26.652000427246094,0.26000562491612178,26.951000213623047,,17.893999099731445,0.021549,17.901666641235352,,9.0493335723876953,-2.6993328730265294,0.26089705994877815,,6.4950150697720321,0.12298805352094284,
,PH006,25.660999298095703,,,,16.433000564575195,,,,,,,,,,
,PH006,25.937000274658203,,,,16.763999938964844,,,,,,,,,,
,PH006,25.489999771118164,0.22554630989934626,25.695999781290691,,16.48699951171875,0.17757895372357421,16.561333338419598,,9.1346664428710937,-2.6140000025431309,0.28706344719377153,,6.121987090082289,0.13532300676100151,
,PT006,29.86400032043457,,,,19.090000152587891,,,,,,,,,,
,PT006,30.13599967956543,,,,19.093999862670898,,,,,,,,,,
,PT006,30.131999969482422,0.15589711400905723,30.043999989827473,,19.131999969482422,0.02318,19.10533332824707,,10.938666661580402,-0.80999978383382221,0.15761104622652955,,1.7532111799396943,0.074299,
,PH007,25.069999694824219,,,,16.878999710083008,,,,,,,,,,
,PH007,25.216999053955078,,,,16.915000915527344,,,,,,,,,,
,PH007,25.12700080871582,0.074114,25.137999852498371,,16.975000381469727,0.048498,16.923000335693359,,8.2149995168050118,-3.5336669286092128,0.088572,,11.580831432836597,0.041753,
,PT007,26.961000442504883,,,,18.819000244140625,,,,,,,,,,
,PT007,26.853000640869141,,,,18.934999465942383,,,,,,,,,,
,PT007,27.083999633789063,0.11558063054273698,26.966000239054363,,18.864999771118164,0.058412,18.872999827067058,,8.0930004119873047,-3.65566603342692,0.12950226906390128,,12.60274445512991,0.061048,
,PH008,27.687999725341797,,,,17.916999816894531,,,,,,,,,,
,PH008,28.229000091552734,,,,18.061000823974609,,,,,,,,,,
,PH008,28.090999603271484,0.28110924110790542,28.002666473388672,,18.187999725341797,0.13558881552132904,18.055333455403645,,9.9473330179850272,-1.8013334274291974,0.31210051638973541,,3.4854222063436757,0.14712559436733677,
,PT008,27.12700080871582,,,,17.055000305175781,,,,,,,,,,
,PT008,26.97599983215332,,,,17.048999786376953,,,,,,,,,,
,PT008,27.322999954223633,0.17398565299061927,27.142000198364258,,17.099000930786133,0.027301,17.067667007446289,,10.074333190917969,-1.6743332544962559,0.17611465034725635,,3.191718143153861,0.083021,
,PT009,Undetermined,,,,29.250999450683594,,,,,,,,,,
,PT009,Undetermined,,,,29.259000778198242,,,,,,,,,,
,PT009,Undetermined,#DIV/0!,#DIV/0!,,29.163999557495117,0.052691,29.224666595458984,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,PH010,24.947999954223633,,,,16.325000762939453,,,,,,,,,,
,PH010,24.915000915527344,,,,16.319000244140625,,,,,,,,,,
