,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,,
,,IFIH1,,,,B2mg,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,V8_PMA,25.666999816894531,,,,16.431999206542969,,,,,,,,,,,
,V8_PMA,25.893999099731445,0.11,25.79,,16.552999496459961,0.11,16.44,,9.35,-0.050001,0.16,,1.035,0.073884,,
,V8_SEB,22.950000762939453,,,,14.925999641418457,,,,,,,,,,,
,V8_SEB,22.959999084472656,,,,14.953000068664551,,,,,,,,,,,
,V8_SEB,22.745000839233398,0.12,22.89,,14.859999656677246,0.047844,14.91,,7.97,-1.42,0.13,,2.685,0.061489,,
,V8_72h,23.867000579833984,,,,14.272000312805176,,,,,,,,,,,
,V8_72h,23.531999588012695,,,,14.22700023651123,,,,,,,,,,,
,V8_72h,Undetermined,0.24,23.70,,14.071000099182129,0.11,14.19,,9.51,0.11,0.26,,0.925,0.14,,
,V9_PMA,29.415000915527344,,,,16.83799934387207,,,,,,,,,,,
,V9_PMA,Undetermined,,,,16.738000869750977,,,,,,,,,,,
,V9_PMA,Undetermined,#DIV/0!,29.42,,16.820999145507813,0.053506,16.80,,12.62,3.22,#DIV/0!,,0.107,#DIV/0!,,
,V9_SEB,27.148000717163086,,,,16.388999938964844,,,,,,,,,,,
,V9_SEB,,,,,15.923999786376953,,,,,,,,,,,
,V9_SEB,29.521999359130859,1.68,28.34,,16.405000686645508,0.27,16.24,,12.10,2.70,1.70,,0.154,0.91,,
,V9_72h,26.351999282836914,,,,17.948999404907227,,,,,,,,,,,
,V9_72h,26.386999130249023,,,,17.944000244140625,,,,,,,,,,,
,V9_72h,26.530000686645508,0.094304,26.42,,17.992000579833984,0.026389,17.96,,8.46,-0.94,0.097926,,1.912,0.046163,,
,V10_PMA,28.506999969482422,,,,19.680000305175781,,,,,,,,,,,
,V10_PMA,28.148000717163086,,,,19.75200080871582,,,,,,,,,,,
,V10_PMA,28.773000717163086,0.31,28.48,,19.819000244140625,0.069515,19.75,,8.73,-0.67,0.32,,1.592,0.15,,
,V10_SEB,23.254999160766602,,,,15.680000305175781,,,,,,,,,,,
,V10_SEB,23.031999588012695,,,,15.696999549865723,,,,,,,,,,,
,V10_SEB,23.181999206542969,0.11,23.16,,15.729000091552734,0.02488,15.70,,7.45,-1.94,0.12,,3.843,0.054864,,
,V10_72h,23.549999237060547,,,,15.557999610900879,,,,,,,,,,,
,V10_72h,23.566999435424805,,,,15.628000259399414,,,,,,,,,,,
,V10_72h,23.471000671386719,0.051228,23.53,,15.546999931335449,0.043936,15.58,,7.95,-1.45,0.067488,,2.723,0.031814,,
,V11_PMA,25.268999099731445,,,,15.906999588012695,,,,,,,,,,,
,V11_PMA,25.177999496459961,,,,15.85099983215332,,,,,,,,,,,
,V11_PMA,25.219999313354492,0.045545,25.22,,15.859999656677246,0.030072,15.87,,9.35,-0.047001,0.054577,,1.033,0.025728,,
,V11_SEB,22.606000900268555,,,,15.253999710083008,,,,,,,,,,,
,V11_SEB,22.534999847412109,,,,15.25100040435791,,,,,,,,,,,
,V11_SEB,23.059999465942383,0.28,22.73,,15.253999710083008,0.001732,15.25,,7.48,-1.92,0.28,,3.774,0.13,,
,V11_72h,23.298000335693359,,,,14.444999694824219,,,,,,,,,,,
,V11_72h,24.08799934387207,,,,14.814000129699707,,,,,,,,,,,
,V11_72h,,0.56,23.69,,14.420999526977539,0.22,14.56,,9.13,-0.26,0.60,,1.201,0.32,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
