,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,TIGIT2,,,,B2mg,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,25.834999084472656,,,,16.01099967956543,,,,,,,,,,
,Kalibraator,25.684000015258789,,,,15.942000389099121,,,,,,,,,,
,,25.771999359130859,0.075844,25.76,,15.907999992370605,0.052482,15.95,,9.81,0.00,0.092231,,1.000,0.043478,
,,,,,,,,,,,,,,,,
,P018_PMA,26.174999237060547,,,,18.096000671386719,,,,,,,,,,
,P018_PMA,26.13599967956543,,,,17.941999435424805,,,,,,,,,,
,P018_PMA,26.298999786376953,0.085114,26.20,,17.920000076293945,0.095896,17.99,,8.22,-1.59,0.13,,3.016,0.060444,
,P018_SEB,24.759000778198242,,,,16.795999526977539,,,,,,,,,,
,P018_SEB,24.673999786376953,,,,16.778999328613281,,,,,,,,,,
,P018_SEB,24.827999114990234,0.077138,24.75,,16.684000015258789,0.060357,16.75,,8.00,-1.81,0.097945,,3.505,0.046172,
,P018_72h,26.731000900268555,,,,16.995000839233398,,,,,,,,,,
,P018_72h,26.632999420166016,,,,16.990999221801758,,,,,,,,,,
,P018_72h,26.645999908447266,0.053227,26.67,,16.986000061035156,0.00451,16.99,,9.68,-0.13,0.053417,,1.095,0.025181,
,P019_PMA,25.271999359130859,,,,17.16200065612793,,,,,,,,,,
,P019_PMA,25.166000366210937,,,,17.180999755859375,,,,,,,,,,
,P019_PMA,25.253000259399414,0.056518,25.23,,17.158000946044922,0.012288,17.17,,8.06,-1.75,0.057838,,3.356,0.027265,
,P019_SEB,23.167999267578125,,,,15.75100040435791,,,,,,,,,,
,P019_SEB,23.13599967956543,,,,15.788000106811523,,,,,,,,,,
,P019_SEB,23.156000137329102,0.016166,23.15,,15.76200008392334,0.019,15.77,,7.39,-2.42,0.024946,,5.365,0.01176,
,P019_72h,27.743000030517578,,,,19.597000122070313,,,,,,,,,,
,P019_72h,28.03700065612793,,,,19.597999572753906,,,,,,,,,,
,P019_72h,27.572000503540039,0.24,27.78,,19.563999176025391,0.019348,19.59,,8.20,-1.61,0.24,,3.057,0.11,
,P020_PMA,25.545000076293945,,,,16.055000305175781,,,,,,,,,,
,P020_PMA,25.452999114990234,,,,16.08799934387207,,,,,,,,,,
,P020_PMA,25.628000259399414,0.087539,25.54,,16.048999786376953,0.021,16.06,,9.48,-0.33,0.090023,,1.259,0.042437,
,P020_SEB,22.334999084472656,,,,14.729000091552734,,,,,,,,,,
,P020_SEB,22.434000015258789,,,,14.763999938964844,,,,,,,,,,
,P020_SEB,22.447000503540039,0.061257,22.41,,14.906999588012695,0.094302,14.80,,7.61,-2.20,0.11,,4.610,0.05301,
,P020_72h,24.829000473022461,,,,15.50100040435791,,,,,,,,,,
,P020_72h,24.829999923706055,,,,15.484000205993652,,,,,,,,,,
,P020_72h,24.899999618530273,0.040706,24.85,,15.458999633789063,0.021127,15.48,,9.37,-0.44,0.045862,,1.355,0.02162,
,P021_PMA,25.075000762939453,,,,16.849000930786133,,,,,,,,,,
,P021_PMA,25.00200080871582,,,,16.863000869750977,,,,,,,,,,
,P021_PMA,25.027000427246094,0.037099,25.03,,16.840000152587891,0.011591,16.85,,8.18,-1.63,0.038867,,3.087,0.018322,
,P021_SEB,21.062999725341797,,,,14.845000267028809,,,,,,,,,,
,P021_SEB,21.047000885009766,,,,14.828000068664551,,,,,,,,,,
,P021_SEB,20.979000091552734,0.044602,21.03,,14.843000411987305,0.009292,14.84,,6.19,-3.62,0.04556,,12.286,0.021477,
,P021_72h,23.819999694824219,,,,16.427000045776367,,,,,,,,,,
,P021_72h,23.716999053955078,,,,16.451999664306641,,,,,,,,,,
,P021_72h,23.924999237060547,0.10,23.82,,16.483999252319336,0.028571,16.45,,7.37,-2.44,0.11,,5.440,0.050843,
,P022_PMA,27.523000717163086,,,,18.266000747680664,,,,,,,,,,
,P022_PMA,27.38599967956543,,,,18.292999267578125,,,,,,,,,,
,P022_PMA,27.541000366210938,0.084773,27.48,,18.329999923706055,0.03213,18.30,,9.19,-0.62,0.090657,,1.540,0.042736,
,P022_SEB,22.968999862670898,,,,14.35099983215332,,,,,,,,,,
,P022_SEB,23.01099967956543,,,,14.378999710083008,,,,,,,,,,
,P022_SEB,23.082000732421875,0.057117,23.02,,14.381999969482422,0.017098,14.37,,8.65,-1.16,0.059621,,2.235,0.028106,
,P022_72h,25.981000900268555,,,,16.580999374389648,,,,,,,,,,
,P022_72h,26.129999160766602,,,,16.621000289916992,,,,,,,,,,
