,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,,
,,IL17F,,,,B2mg,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,C8_PMA,24.034000396728516,,,,15.13599967956543,,,,,,,,,,,
,C8_PMA,24.49799919128418,,,,15.098999977111816,,,,,,,,,,,
,C8_PMA,24.02400016784668,0.27,24.19,,14.987000465393066,0.077582,15.07,,9.11,-1.94,0.28,,3.826,0.13,,
,C8_SEB,21.048000335693359,,,,14.925000190734863,,,,,,,,,,,
,C8_SEB,20.972999572753906,,,,14.88599967956543,,,,,,,,,,,
,C8_SEB,21.059000015258789,0.046801,21.03,,14.868000030517578,0.029138,14.89,,6.13,-4.91,0.05513,,30.141,0.025989,,
,C8_72h,Undetermined,,,,15.970000267028809,,,,,,,,,,,
,C8_72h,39.069000244140625,,,,16.01099967956543,,,,,,,,,,,
,C8_72h,38.008998870849609,0.75,38.54,,15.928000450134277,0.041501,15.97,,22.57,11.52,0.75,,0.00034,0.40,,
,C9_PMA,27.103000640869141,,,,15.104999542236328,,,,,,,,,,
,C9_PMA,26.944000244140625,,,,15.112000465393066,,,,,,,,,,
,C9_PMA,26.988000869750977,0.0821,27.01,,15.015999794006348,0.05352,15.08,,11.93,0.89,0.098004,,0.541,0.046199,
,C9_SEB,22.068000793457031,,,,14.416999816894531,,,,,,,,,,
,C9_SEB,21.77400016784668,,,,14.467000007629395,,,,,,,,,,
,C9_SEB,21.892000198364258,0.15,21.91,,14.430000305175781,0.025942,14.44,,7.47,-3.57,0.15,,11.909,0.070809,
,C9_72h,,,,,15.517999649047852,,,,,,,,,,
,C9_72h,34.570999145507812,,,,15.550000190734863,,,,,,,,,,
,C9_72h,34.771999359130859,0.14,34.67,,15.465000152587891,0.04293,15.51,,19.16,8.11,0.15,,0.003612,0.079361,
,C10_PMA,28.976999282836914,,,,17.91200065612793,,,,,,,,,,
,C10_PMA,28.850000381469727,,,,17.98699951171875,,,,,,,,,,
,C10_PMA,,0.089802,28.91,,18.091999053955078,0.090415,18.00,,10.92,-0.13,0.13,,1.095,0.068116,
,C10_SEB,20.437999725341797,,,,14.244999885559082,,,,,,,,,,
,C10_SEB,20.767999649047852,,,,14.265000343322754,,,,,,,,,,
,C10_SEB,20.73900032043457,0.18,20.65,,14.258999824523926,0.010263,14.26,,6.39,-4.66,0.18,,25.200,0.086276,
,C10_72h,Undetermined,,,,14.814999580383301,,,,,,,,,,
,C10_72h,39.265998840332031,,,,14.826999664306641,,,,,,,,,,,
,C10_72h,37.688999176025391,1.12,38.48,,14.805000305175781,0.011015,14.82,,23.66,12.61,1.12,,0.000159,0.60,,
,C11_PMA,23.190999984741211,,,,15.284000396728516,,,,,,,,,,,
,C11_PMA,23.333999633789063,,,,15.086999893188477,,,,,,,,,,,
,C11_PMA,23.097000122070313,0.12,23.21,,15.154999732971191,0.10,15.18,,8.03,-3.02,0.16,,8.085,0.073416,,
,C11_SEB,20.677000045776367,,,,14.640000343322754,,,,,,,,,,,
,C11_SEB,20.841999053955078,,,,14.576999664306641,,,,,,,,,,,
,C11_SEB,21.000999450683594,0.16,20.84,,14.590999603271484,0.033081,14.60,,6.24,-4.81,0.17,,28.051,0.077948,,
,C11_72h,Undetermined,,,,16.222999572753906,,,,,,,,,,,
,C11_72h,37.667999267578125,,,,16.186000823974609,,,,,,,,,,,
,C11_72h,Undetermined,#DIV/0!,37.67,,16.204000473022461,0.018502,16.20,,21.46,10.42,#DIV/0!,,0.000732,#DIV/0!,,
,C12_PMA,29.108999252319336,,,,15.119000434875488,,,,,,,,,,,
,C12_PMA,,,,,15.166999816894531,,,,,,,,,,,
,C12_PMA,29.120000839233398,0.007779,29.11,,14.996999740600586,0.087643,15.09,,14.02,2.97,0.087988,,0.127,0.047032,,
,C12_SEB,22.716999053955078,,,,14.586000442504883,,,,,,,,,,,
,C12_SEB,23.266000747680664,,,,14.595999717712402,,,,,,,,,,,
,C12_SEB,,0.39,22.99,,14.630999565124512,0.023629,14.60,,8.39,-2.66,0.39,,6.321,0.21,,
,C12_72h,Undetermined,,,,15.437999725341797,,,,,,,,,,,
,C12_72h,36.278999328613281,,,,15.425999641418457,,,,,,,,,,,
,C12_72h,29.35099983215332,4.90,32.81,,15.449000358581543,0.011504,15.44,,17.38,6.33,4.90,,0.01243,2.62,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
