,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,IL4,,,,B2mg,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,14.984999656677246,,,,,,,,,,
,Kalibraator,29.384000778198242,,,,14.845000267028809,,,,,,,,,,
,,29.268999099731445,0.081318,29.33,,14.800999641418457,0.096083,14.88,,14.45,0.00,0.13,,1.000,0.067283,
,,,,,,,,,,,,,,,,
,P1_PMA,28.702999114990234,,,,16.915000915527344,,,,,,,,,,
,P1_PMA,28.256999969482422,,,,16.916000366210937,,,,,,,,,,
,P1_PMA,28.5,0.22,28.49,,16.892000198364258,0.013577,16.91,,11.58,-2.87,0.22,,7.313,0.11,
,P1_SEB,29.200000762939453,,,,15.651000022888184,,,,,,,,,,
,P1_SEB,29.523000717163086,,,,15.657999992370605,,,,,,,,,,
,P1_SEB,29.298000335693359,0.17,29.34,,15.647000312805176,0.005568,15.65,,13.69,-0.76,0.17,,1.695,0.078113,
,P1_72h,Undetermined,,,,15.527000427246094,,,,,,,,,,
,P1_72h,Undetermined,,,,15.565999984741211,,,,,,,,,,
,P1_72h,Undetermined,#DIV/0!,#DIV/0!,,15.673999786376953,0.076151,15.59,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,P2_PMA,26.363000869750977,,,,16.496000289916992,,,,,,,,,,
,P2_PMA,26.267999649047852,,,,16.309000015258789,,,,,,,,,,
,P2_PMA,26.447000503540039,0.089557,26.36,,16.284999847412109,0.12,16.36,,10.00,-4.45,0.15,,21.910,0.068904,
,P2_SEB,25.219999313354492,,,,13.895000457763672,,,,,,,,,,
,P2_SEB,25.416000366210937,,,,13.866000175476074,,,,,,,,,,
,P2_SEB,25.14900016784668,0.14,25.26,,13.890000343322754,0.015503,13.88,,11.38,-3.07,0.14,,8.406,0.065599,
,P2_72h,Undetermined,,,,15.493000030517578,,,,,,,,,,
,P2_72h,Undetermined,,,,15.517999649047852,,,,,,,,,,
,P2_72h,38.986000061035156,#DIV/0!,38.99,,15.534999847412109,0.021126,15.52,,23.47,9.02,#DIV/0!,,0.001925,#DIV/0!,
,P3_PMA,28.391000747680664,,,,19.746000289916992,,,,,,,,,,
,P3_PMA,28.802000045776367,,,,19.771999359130859,,,,,,,,,,
,P3_PMA,28.413999557495117,0.23,28.54,,19.861000061035156,0.060308,19.79,,8.74,-5.71,0.24,,52.231,0.11,
,P3_SEB,27.208999633789062,,,,17.384000778198242,,,,,,,,,,
,P3_SEB,27.239999771118164,,,,17.351999282836914,,,,,,,,,,
,P3_SEB,27.454999923706055,0.13,27.30,,17.325000762939453,0.029535,17.35,,9.95,-4.50,0.14,,22.656,0.064675,
,P3_72h,Undetermined,,,,18.275999069213867,,,,,,,,,,
,P3_72h,Undetermined,,,,18.350000381469727,,,,,,,,,,
,P3_72h,Undetermined,#DIV/0!,#DIV/0!,,18.253999710083008,0.050293,18.29,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,P4_PMA,27.045999526977539,,,,16.813999176025391,,,,,,,,,,
,P4_PMA,27.443000793457031,,,,16.812000274658203,,,,,,,,,,
,P4_PMA,27.143999099731445,0.21,27.21,,16.811000823974609,0.001527,16.81,,10.40,-4.05,0.21,,16.574,0.097493,
,P4_SEB,25.25,,,,14.704000473022461,,,,,,,,,,
,P4_SEB,25.311000823974609,,,,14.680000305175781,,,,,,,,,,
,P4_SEB,25.243000030517578,0.037404,25.27,,14.649999618530273,0.027056,14.68,,10.59,-3.86,0.046163,,14.515,0.021762,
,P4_72h,Undetermined,,,,16.385000228881836,,,,,,,,,,
,P4_72h,Undetermined,,,,16.395000457763672,,,,,,,,,,
,P4_72h,Undetermined,#DIV/0!,#DIV/0!,,16.430000305175781,0.023629,16.40,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,P5_PMA,31.215999603271484,,,,17.653999328613281,,,,,,,,,,
,P5_PMA,30.978000640869141,,,,17.62299919128418,,,,,,,,,,
,P5_PMA,31.215000152587891,0.14,31.14,,17.680999755859375,0.029023,17.65,,13.48,-0.97,0.14,,1.953,0.066072,
,P5_SEB,25.679000854492188,,,,14.130000114440918,,,,,,,,,,
,P5_SEB,25.642000198364258,,,,14.121999740600586,,,,,,,,,,
,P5_SEB,25.833999633789063,0.10,25.72,,14.336999893188477,0.12,14.20,,11.52,-2.93,0.16,,7.608,0.074881,
,P5_72h,32.242000579833984,,,,14.62600040435791,,,,,,,,,,
,P5_72h,34.305000305175781,,,,14.612000465393066,,,,,,,,,,
,P5_72h,Undetermined,1.46,33.27,,14.704000473022461,0.049572,14.65,,18.63,4.18,1.46,,0.055297,0.78,
,P6_PMA,27.879999160766602,,,,16.688999176025391,,,,,,,,,,
,P6_PMA,27.600000381469727,,,,16.749000549316406,,,,,,,,,,
,P6_PMA,27.868999481201172,0.16,27.78,,16.701000213623047,0.03175,16.71,,11.07,-3.38,0.16,,10.407,0.076238,
,P6_SEB,25.833999633789063,,,,14.383000373840332,,,,,,,,,,
,P6_SEB,25.701000213623047,,,,14.291999816894531,,,,,,,,,,
,P6_SEB,25.871999740600586,0.08979,25.80,,14.288999557495117,0.053426,14.32,,11.48,-2.97,0.10,,7.827,0.049254,
,P6_72h,Undetermined,,,,14.687000274658203,,,,,,,,,,
,P6_72h,Undetermined,,,,14.682999610900879,,,,,,,,,,
,P6_72h,Undetermined,#DIV/0!,#DIV/0!,,14.644000053405762,0.023756,14.67,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,P7_PMA,26.051000595092773,,,,17.333000183105469,,,,,,,,,,
,P7_PMA,26.114999771118164,,,,17.354000091552734,,,,,,,,,,
,P7_PMA,25.979999542236328,0.06753,26.05,,17.325000762939453,0.014977,17.34,,8.71,-5.74,0.069171,,53.378,0.032608,
,P7_SEB,27.142999649047852,,,,16.780000686645508,,,,,,,,,,
,P7_SEB,27.219999313354492,,,,16.733999252319336,,,,,,,,,,
,P7_SEB,27.62700080871582,0.26,27.33,,16.715999603271484,0.033006,16.74,,10.59,-3.86,0.26,,14.549,0.12,
,P7_72h,Undetermined,,,,18.267000198364258,,,,,,,,,,
,P7_72h,Undetermined,,,,18.392999649047852,,,,,,,,,,
,P7_72h,Undetermined,#DIV/0!,#DIV/0!,,18.312000274658203,0.063851,18.32,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,P8_PMA,27.068000793457031,,,,17.295000076293945,,,,,,,,,,
,P8_PMA,26.900999069213867,,,,17.253000259399414,,,,,,,,,,
,P8_PMA,26.886999130249023,0.10,26.95,,17.594999313354492,0.19,17.38,,9.57,-4.88,0.21,,29.415,0.099921,
,P8_SEB,25.711000442504883,,,,14.189000129699707,,,,,,,,,,
