,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,INFG,,,,B2mg,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,15.991000175476074,,,,15.480999946594238,,,,,,,,,,
,Kalibraator,16.232999801635742,,,,15.559000015258789,,,,,,,,,,
,,15.98799991607666,0.14,16.07,,15.569999694824219,0.048521,15.54,,0.53,0.00,0.15,,1.000,0.070112,
,,,,,,,,,,,,,,,,
,V12_PMA,20.579000473022461,,,,17.900999069213867,,,,,,,,,,
,V12_PMA,21.118000030517578,,,,17.943000793457031,,,,,,,,,,
,V12_PMA,20.767999649047852,0.27,20.82,,17.957000732421875,0.029144,17.93,,2.89,2.35,0.28,,0.196,0.13,
,V12_SEB,19.259000778198242,,,,14.814999580383301,,,,,,,,,,
,V12_SEB,,,,,14.789999961853027,,,,,,,,,,
,V12_SEB,19.166000366210937,0.065761,19.21,,14.817999839782715,0.015373,14.81,,4.40,3.87,0.067534,,0.068354,0.036099,
,V12_72h,30.60099983215332,,,,15.128999710083008,,,,,,,,,,
,V12_72h,30.989999771118164,,,,15.144000053405762,,,,,,,,,,
,V12_72h,31.148000717163086,0.28,30.91,,15.027000427246094,0.063663,15.10,,15.81,15.28,0.29,,0.000025,0.14,
,V13_PMA,20.63599967956543,,,,17.993999481201172,,,,,,,,,,
,V13_PMA,20.541999816894531,,,,17.97599983215332,,,,,,,,,,
,V13_PMA,20.301000595092773,0.17,20.49,,17.916999816894531,0.040278,17.96,,2.53,2.00,0.18,,0.251,0.083638,
,V13_SEB,,,,,15.081000328063965,,,,,,,,,,
,V13_SEB,22.301000595092773,,,,15.059000015258789,,,,,,,,,,
,V13_SEB,25.992000579833984,2.61,24.15,,14.996000289916992,0.044117,15.05,,9.10,8.57,2.61,,0.002636,1.40,
,V13_72h,31.840999603271484,,,,15.590000152587891,,,,,,,,,,
,V13_72h,39.0260009765625,,,,15.177000045776367,,,,,,,,,,
,V13_72h,,5.08,35.43,,15.640000343322754,0.25,15.47,,19.96,19.43,5.09,,0.000001,2.72,
,V14_PMA,18.63599967956543,,,,15.335000038146973,,,,,,,,,,
,V14_PMA,15.86400032043457,,,,14.940999984741211,,,,,,,,,,
,V14_PMA,,1.96,17.25,,15.128000259399414,0.20,15.13,,2.12,1.58,1.97,,0.334,1.05,
,V14_SEB,,,,,14.539999961853027,,,,,,,,,,
,V14_SEB,15.605999946594238,,,,14.390000343322754,,,,,,,,,,
,V14_SEB,20.738000869750977,3.63,18.17,,14.383999824523926,0.088385,14.44,,3.73,3.20,3.63,,0.109,1.94,
,V14_72h,30.98699951171875,,,,15.753000259399414,,,,,,,,,,
,V14_72h,31.809000015258789,,,,15.791999816894531,,,,,,,,,,
,V14_72h,31.170999526977539,0.43,31.32,,15.86400032043457,0.056312,15.80,,15.52,14.99,0.44,,0.000031,0.21,
,V15_PMA,,,,,16.472000122070313,,,,,,,,,,
,V15_PMA,19.596000671386719,,,,16.490999221801758,,,,,,,,,,
,V15_PMA,19.524999618530273,0.050205,19.56,,16.53700065612793,0.033422,16.50,,3.06,2.53,0.060313,,0.174,0.032238,
,V15_SEB,16.583999633789063,,,,15.237000465393066,,,,,,,,,,
,V15_SEB,16.603000640869141,,,,15.295000076293945,,,,,,,,,,
,V15_SEB,16.822000503540039,0.13,16.67,,15.222999572753906,0.038175,15.25,,1.42,0.88,0.14,,0.542,0.064896,
,V15_72h,,,,,15.031000137329102,,,,,,,,,,
,V15_72h,31.88800048828125,,,,15.010000228881836,,,,,,,,,,
,V15_72h,32.4739990234375,0.41,32.18,,15.041000366210937,0.015822,15.03,,17.15,16.62,0.41,,0.00001,0.22,
,V16_PMA,17.666000366210938,,,,16.419000625610352,,,,,,,,,,
,V16_PMA,17.858999252319336,,,,16.399999618530273,,,,,,,,,,
,V16_PMA,18.443000793457031,0.40,17.99,,16.375,0.022068,16.40,,1.59,1.06,0.41,,0.481,0.19,
,V16_SEB,26.360000610351563,,,,14.567999839782715,,,,,,,,,,
,V16_SEB,,,,,14.524999618530273,,,,,,,,,,
,V16_SEB,17.629999160766602,6.17,21.99,,14.548999786376953,0.021549,14.55,,7.45,6.91,6.17,,0.008294,3.30,
,V16_72h,,,,,17.233999252319336,,,,,,,,,,
,V16_72h,20.454999923706055,,,,16.930000305175781,,,,,,,,,,
,V16_72h,24.363000869750977,2.76,22.41,,17.184999465942383,0.16,17.12,,5.29,4.76,2.77,,0.03694,1.48,
,V17_PMA,Undetermined,,,,15.954999923706055,,,,,,,,,,
,V17_PMA,18.153999328613281,,,,15.857999801635742,,,,,,,,,,
