,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,,
,,CTLA4,,,,B2mg,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,V7_72h,29.070999145507812,0.22,29.25,,16.986000061035156,0.019925,16.97,,12.27,3.90,0.22,,0.067063,0.10,,
,V8_PMA,23.965999603271484,,,,16.339000701904297,,,,,,,,,,,
,V8_PMA,23.947000503540039,,,,16.431999206542969,,,,,,,,,,,
,V8_PMA,23.856000900268555,0.058796,23.92,,16.552999496459961,0.11,16.44,,7.48,-0.89,0.12,,1.858,0.057679,,
,V8_SEB,19.040000915527344,,,,14.925999641418457,,,,,,,,,,,
,V8_SEB,19.03700065612793,,,,14.953000068664551,,,,,,,,,,,
,V8_SEB,19.056999206542969,0.010785,19.04,,14.859999656677246,0.047844,14.91,,4.13,-4.24,0.049044,,18.944,0.02312,,
,V8_72h,26.357999801635742,,,,14.272000312805176,,,,,,,,,,,
,V8_72h,26.294000625610352,,,,14.22700023651123,,,,,,,,,,,
,V8_72h,26.677000045776367,0.21,26.44,,14.071000099182129,0.11,14.19,,12.25,3.88,0.23,,0.068031,0.11,,
,V9_PMA,25.14900016784668,,,,16.83799934387207,,,,,,,,,,,
,V9_PMA,25.294000625610352,,,,16.738000869750977,,,,,,,,,,,
,V9_PMA,25.184000015258789,0.075664,25.21,,16.820999145507813,0.053506,16.80,,8.41,0.034666,0.092671,,0.976,0.043686,,
,V9_SEB,22.270999908447266,,,,16.388999938964844,,,,,,,,,,,
,V9_SEB,22.424999237060547,,,,15.923999786376953,,,,,,,,,,,
,V9_SEB,22.347999572753906,0.077,22.35,,16.405000686645508,0.27,16.24,,6.11,-2.27,0.28,,4.812,0.13,,
,V9_72h,31.198999404907227,,,,17.948999404907227,,,,,,,,,,,
,V9_72h,31.599000930786133,,,,17.944000244140625,,,,,,,,,,,
,V9_72h,,0.28,31.40,,17.992000579833984,0.026389,17.96,,13.44,5.06,0.28,,0.029935,0.15,,
,V10_PMA,28.128000259399414,,,,19.680000305175781,,,,,,,,,,,
,V10_PMA,28.354999542236328,,,,19.75200080871582,,,,,,,,,,,
,V10_PMA,28.405000686645508,0.15,28.30,,19.819000244140625,0.069515,19.75,,8.55,0.17,0.16,,0.889,0.07692,,
,V10_SEB,21.60099983215332,,,,15.680000305175781,,,,,,,,,,,
,V10_SEB,21.750999450683594,,,,15.696999549865723,,,,,,,,,,,
,V10_SEB,21.72599983215332,0.080364,21.69,,15.729000091552734,0.02488,15.70,,5.99,-2.38,0.084127,,5.222,0.039658,,
,V10_72h,30.551000595092773,,,,15.557999610900879,,,,,,,,,,,
,V10_72h,29.826999664306641,,,,15.628000259399414,,,,,,,,,,,
,V10_72h,30.097999572753906,0.37,30.16,,15.546999931335449,0.043936,15.58,,14.58,6.21,0.37,,0.013549,0.17,,
,V11_PMA,23.155000686645508,,,,15.906999588012695,,,,,,,,,,,
,V11_PMA,23.167999267578125,,,,15.85099983215332,,,,,,,,,,,
,V11_PMA,23.069999694824219,0.053226,23.13,,15.859999656677246,0.030072,15.87,,7.26,-1.12,0.061134,,2.169,0.028819,,
,V11_SEB,18.434999465942383,,,,15.253999710083008,,,,,,,,,,,
,V11_SEB,18.392000198364258,,,,15.25100040435791,,,,,,,,,,,
,V11_SEB,18.386999130249023,0.026388,18.40,,15.253999710083008,0.001732,15.25,,3.15,-5.22,0.026445,,37.366,0.012466,,
,V11_72h,25.552999496459961,,,,14.444999694824219,,,,,,,,,,,
,V11_72h,25.520000457763672,,,,14.814000129699707,,,,,,,,,,,
