,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,IL17A,,,,B2mg,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,24.079999923706055,,,,14.984999656677246,,,,,,,,,,
,Kalibraator,24.225000381469727,,,,14.845000267028809,,,,,,,,,,
,,24.173999786376953,0.073555,24.16,,14.800999641418457,0.096083,14.88,,9.28,0.00,0.12,,1.000,0.057043,
,,,,,,,,,,,,,,,,
,C1_PMA,21.250999450683594,,,,14.89900016784668,,,,,,,,,,
,C1_PMA,20.931999206542969,,,,14.781000137329102,,,,,,,,,,
,C1_PMA,20.936000823974609,0.18,21.04,,14.907999992370605,0.070868,14.86,,6.18,-3.11,0.20,,8.608,0.092523,
,C1_SEB,20.468999862670898,,,,14.199000358581543,,,,,,,,,,
,C1_SEB,20.544000625610352,,,,14.520000457763672,,,,,,,,,,
,C1_SEB,20.476999282836914,0.041187,20.50,,14.506999969482422,0.18,14.41,,6.09,-3.19,0.19,,9.156,0.087824,
,C1_72h,36.259998321533203,,,,16.781000137329102,,,,,,,,,,
,C1_72h,Undetermined,,,,16.791999816894531,,,,,,,,,,
,C1_72h,Undetermined,#DIV/0!,36.26,,16.778999328613281,0.007,16.78,,19.48,10.19,#DIV/0!,,0.000854,#DIV/0!,
,C2_PMA,21.892999649047852,,,,17.610000610351563,,,,,,,,,,
,C2_PMA,21.829999923706055,,,,17.600000381469727,,,,,,,,,,
,C2_PMA,21.926000595092773,0.048775,21.88,,17.707000732421875,0.059102,17.64,,4.24,-5.04,0.076629,,32.869,0.036123,
,C2_SEB,21.107000350952148,,,,14.324999809265137,,,,,,,,,,
,C2_SEB,21.034000396728516,,,,14.182999610900879,,,,,,,,,,
,C2_SEB,21.070999145507813,0.036501,21.07,,14.211000442504883,0.075215,14.24,,6.83,-2.45,0.083604,,5.470,0.039411,
,C2_72h,36.243000030517578,,,,17.267000198364258,,,,,,,,,,
,C2_72h,Undetermined,,,,17.283000946044922,,,,,,,,,,
,C2_72h,Undetermined,#DIV/0!,36.24,,17.264999389648438,0.009866,17.27,,18.97,9.69,#DIV/0!,,0.001212,#DIV/0!,
,C3_PMA,22.215000152587891,,,,16.948999404907227,,,,,,,,,,
,C3_PMA,22.100000381469727,,,,16.924999237060547,,,,,,,,,,
,C3_PMA,22.204999923706055,0.063705,22.17,,16.983999252319336,0.02967,16.95,,5.22,-4.06,0.070275,,16.703,0.033128,
,C3_SEB,21.791999816894531,,,,14.682999610900879,,,,,,,,,,
,C3_SEB,21.915000915527344,,,,14.746999740600586,,,,,,,,,,
,C3_SEB,21.916999816894531,0.071599,21.87,,14.77400016784668,0.046737,14.73,,7.14,-2.14,0.085503,,4.416,0.040306,
,C3_72h,30.843999862670898,,,,17.749000549316406,,,,,,,,,,
,C3_72h,30.517000198364258,,,,17.802000045776367,,,,,,,,,,
,C3_72h,32.265998840332031,0.93,31.21,,17.756999969482422,0.028571,17.77,,13.44,4.16,0.93,,0.056056,0.44,
,C4_PMA,21.177000045776367,,,,15.480999946594238,,,,,,,,,,
,C4_PMA,21.006999969482422,,,,15.559000015258789,,,,,,,,,,
,C4_PMA,21.051000595092773,0.088234,21.08,,15.569999694824219,0.048521,15.54,,5.54,-3.74,0.10,,13.371,0.047468,
,C4_SEB,20.167999267578125,,,,13.746000289916992,,,,,,,,,,
,C4_SEB,20.205999374389648,,,,13.732999801635742,,,,,,,,,,
,C4_SEB,20.246999740600586,0.03951,20.21,,13.852999687194824,0.065851,13.78,,6.43,-2.85,0.076794,,7.225,0.036201,
,C4_72h,Undetermined,,,,14.734999656677246,,,,,,,,,,
,C4_72h,38.863998413085937,,,,14.711999893188477,,,,,,,,,,
,C4_72h,32.985000610351563,4.16,35.92,,14.723999977111816,0.011504,14.72,,21.20,11.92,4.16,,0.000258,2.22,
,C5_PMA,23.395000457763672,,,,16.218999862670898,,,,,,,,,,
,C5_PMA,23.375999450683594,,,,16.23900032043457,,,,,,,,,,
,C5_PMA,23.378000259399414,0.010441,23.38,,16.204000473022461,0.017559,16.22,,7.16,-2.12,0.020429,,4.348,0.00963,
,C5_SEB,20.409000396728516,,,,14.303000450134277,,,,,,,,,,
,C5_SEB,20.496000289916992,,,,14.270000457763672,,,,,,,,,,
