,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,,
,,IL4,,,,B2mg,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,29.356000900268555,,,,16.01099967956543,,,,,,,,,,,
,Kalibraator,29.218000411987305,,,,15.942000389099121,,,,,,,,,,,
,,29.37700080871582,0.086377,29.32,,15.907999992370605,0.052482,15.95,,13.36,0.00,0.10,,1.000,0.047645,,
,,,,,,,,,,,,,,,,,
,C13_PMA,25.618999481201172,,,,16.483999252319336,,,,,,,,,,,
,C13_PMA,25.496999740600586,,,,16.535999298095703,,,,,,,,,,,
,C13_PMA,25.996000289916992,0.26,25.70,,16.464000701904297,0.037166,16.49,,9.21,-4.15,0.26,,17.802,0.12,,
,C13_SEB,25.194000244140625,,,,13.814999580383301,,,,,,,,,,,
,C13_SEB,25.184999465942383,,,,13.831000328063965,,,,,,,,,,,
,C13_SEB,25.24799919128418,0.034073,25.21,,13.829000473022461,0.008718,13.83,,11.38,-1.98,0.035171,,3.943,0.01658,,
,C13_72h,33.428001403808594,,,,16.121000289916992,,,,,,,,,,,
,C13_72h,Undetermined,,,,16.243999481201172,,,,,,,,,,,
,C13_72h,36.756000518798828,2.35,35.09,,16.281000137329102,0.083763,16.22,,18.88,5.51,2.35,,0.021894,1.26,
,C14_PMA,27.392999649047852,,,,18.999000549316406,,,,,,,,,,
,C14_PMA,27.48699951171875,,,,19.135000228881836,,,,,,,,,,
,C14_PMA,27.535999298095703,0.07267,27.47,,19.013999938964844,0.074568,19.05,,8.42,-4.94,0.10,,30.711,0.049083,
,C14_SEB,26.642999649047852,,,,16.391000747680664,,,,,,,,,,
,C14_SEB,26.743999481201172,,,,16.420999526977539,,,,,,,,,,
,C14_SEB,26.722999572753906,0.053295,26.70,,16.441999435424805,0.025631,16.42,,10.29,-3.08,0.059138,,8.444,0.027878,
,C14_72h,36.300998687744141,,,,18.148000717163086,,,,,,,,,,
,C14_72h,Undetermined,,,,18.125999450683594,,,,,,,,,,
,C14_72h,Undetermined,#DIV/0!,36.30,,18.02400016784668,0.066161,18.10,,18.20,4.84,#DIV/0!,,0.034956,#DIV/0!,
,C15_PMA,23.951000213623047,,,,14.951999664306641,,,,,,,,,,
,C15_PMA,24.048000335693359,,,,14.930999755859375,,,,,,,,,,
,C15_PMA,23.964000701904297,0.052653,23.99,,14.951999664306641,0.012124,14.94,,9.04,-4.32,0.054031,,19.983,0.02547,
,C15_SEB,26.034999847412109,,,,13.506999969482422,,,,,,,,,,
,C15_SEB,26.347999572753906,,,,13.451999664306641,,,,,,,,,,
,C15_SEB,26.146999359130859,0.16,26.18,,13.493000030517578,0.028583,13.48,,12.69,-0.67,0.16,,1.592,0.075967,
,C15_72h,Undetermined,,,,15.01099967956543,,,,,,,,,,
,C15_72h,33.455001831054687,,,,15.01099967956543,,,,,,,,,,
,C15_72h,Undetermined,#DIV/0!,33.46,,15.104000091552734,0.053694,15.04,,18.41,5.05,#DIV/0!,,0.030192,#DIV/0!,
,C16_PMA,25.66200065612793,,,,15.741000175476074,,,,,,,,,,
,C16_PMA,,,,,15.102999687194824,,,,,,,,,,
,C16_PMA,26.054000854492188,0.28,25.86,,15.675999641418457,0.35,15.51,,10.35,-3.01,0.45,,8.067,0.24,
,C16_SEB,26.197999954223633,,,,13.904999732971191,,,,,,,,,,
,C16_SEB,26.221000671386719,,,,14.291000366210938,,,,,,,,,,
,C16_SEB,26.306999206542969,0.057454,26.24,,14.288999557495117,0.22,14.16,,12.08,-1.28,0.23,,2.433,0.11,
,C16_72h,33.589000701904297,,,,15.246000289916992,,,,,,,,,,
,C16_72h,Undetermined,,,,15.178999900817871,,,,,,,,,,
,C16_72h,Undetermined,#DIV/0!,33.59,,15.218000411987305,0.03365,15.21,,18.37,5.01,#DIV/0!,,0.031005,#DIV/0!,
,C17_PMA,29.982000350952148,,,,17.103000640869141,,,,,,,,,,
,C17_PMA,29.916999816894531,,,,17.145999908447266,,,,,,,,,,
,C17_PMA,29.634000778198242,0.19,29.84,,17.208999633789063,0.053313,17.15,,12.69,-0.67,0.19,,1.593,0.090773,
,C17_SEB,24.976999282836914,,,,14.855999946594238,,,,,,,,,,
,C17_SEB,24.985000610351563,,,,14.85200023651123,,,,,,,,,,
,C17_SEB,24.996000289916992,0.00954,24.99,,14.529999732971191,0.19,14.75,,10.24,-3.12,0.19,,8.714,0.088301,
,C17_72h,Undetermined,,,,20.076999664306641,,,,,,,,,,
,C17_72h,Undetermined,,,,20.070999145507813,,,,,,,,,,
,C17_72h,Undetermined,#DIV/0!,#DIV/0!,,20.082000732421875,0.005508,20.08,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,C18_PMA,25.579999923706055,,,,17.867000579833984,,,,,,,,,,
,C18_PMA,25.711999893188477,,,,17.813999176025391,,,,,,,,,,
,C18_PMA,25.701000213623047,0.073242,25.66,,17.827999114990234,0.027466,17.84,,7.83,-5.54,0.078222,,46.377,0.036874,
,C18_SEB,26.152000427246094,,,,15.734999656677246,,,,,,,,,,
,C18_SEB,25.929000854492188,,,,15.732000350952148,,,,,,,,,,
,C18_SEB,26.194999694824219,0.14,26.09,,15.689000129699707,0.025736,15.72,,10.37,-2.99,0.15,,7.945,0.068396,
,C18_72h,Undetermined,,,,18.406999588012695,,,,,,,,,,
,C18_72h,Undetermined,,,,18.469999313354492,,,,,,,,,,
,C18_72h,Undetermined,#DIV/0!,#DIV/0!,,18.482000350952148,0.040287,18.45,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,C19_PMA,30.534999847412109,,,,16.48699951171875,,,,,,,,,,
,C19_PMA,29.770000457763672,,,,16.569999694824219,,,,,,,,,,
,C19_PMA,30.194999694824219,0.38,30.17,,16.611000061035156,0.063175,16.56,,13.61,0.25,0.39,,0.842,0.18,
,C19_SEB,31.166999816894531,,,,15.697999954223633,,,,,,,,,,
,C19_SEB,31.246000289916992,,,,15.72599983215332,,,,,,,,,,
,C19_SEB,31.489999771118164,0.17,31.30,,15.791999816894531,0.048263,15.74,,15.56,2.20,0.18,,0.218,0.08257,
,C19_72h,Undetermined,,,,17.033000946044922,,,,,,,,,,
,C19_72h,Undetermined,,,,17.187999725341797,,,,,,,,,,
,C19_72h,Undetermined,#DIV/0!,#DIV/0!,,17.222000122070312,0.10,17.15,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,
,C20_PMA,24.909999847412109,,,,14.788999557495117,,,,,,,,,,
,C20_PMA,24.846000671386719,,,,14.781999588012695,,,,,,,,,,
,C20_PMA,24.648000717163086,0.14,24.80,,14.730999946594238,0.031659,14.77,,10.03,-3.33,0.14,,10.051,0.066097,
,C20_SEB,26.284000396728516,,,,14.569999694824219,,,,,,,,,,
,C20_SEB,26.350000381469727,,,,14.604999542236328,,,,,,,,,,
,C20_SEB,26.316999435424805,0.033,26.32,,14.585000038146973,0.017559,14.59,,11.73,-1.63,0.037381,,3.102,0.017622,
,C20_72h,Undetermined,,,,15.883999824523926,,,,,,,,,,
,C20_72h,33.858001708984375,,,,15.911999702453613,,,,,,,,,,
,C20_72h,Undetermined,#DIV/0!,33.86,,15.970999717712402,0.044411,15.92,,17.94,4.57,#DIV/0!,,0.042033,#DIV/0!,
,C21_PMA,25.284999847412109,,,,15.493000030517578,,,,,,,,,,
,C21_PMA,24.971000671386719,,,,15.53600025177002,,,,,,,,,,
,C21_PMA,25.200000762939453,0.16,25.15,,15.498000144958496,0.023516,15.51,,9.64,-3.72,0.16,,13.181,0.077359,
,C21_SEB,27.10099983215332,,,,15.762999534606934,,,,,,,,,,
,C21_SEB,26.716999053955078,,,,15.769000053405762,,,,,,,,,,
,C21_SEB,27.027999877929687,0.20,26.95,,15.781999588012695,0.009713,15.77,,11.18,-2.19,0.20,,4.550,0.096239,
,C21_72h,Undetermined,,,,16.007999420166016,,,,,,,,,,
,C21_72h,Undetermined,,,,15.914999961853027,,,,,,,,,,
,C21_72h,33.970001220703125,#DIV/0!,33.97,,15.925999641418457,0.050816,15.95,,18.02,4.66,#DIV/0!,,0.039637,#DIV/0!,
,C22_PMA,25.541999816894531,,,,15.137999534606934,,,,,,,,,,
,C22_PMA,25.788999557495117,,,,15.140000343322754,,,,,,,,,,
,C22_PMA,25.580999374389648,0.13,25.64,,15.135000228881836,0.002517,15.14,,10.50,-2.86,0.13,,7.279,0.062608,
,C22_SEB,24.992000579833984,,,,14.548000335693359,,,,,,,,,,
,C22_SEB,25.013999938964844,,,,14.520000457763672,,,,,,,,,,
,C22_SEB,25.024999618530273,0.016802,25.01,,14.763999938964844,0.13,14.61,,10.40,-2.96,0.13,,7.801,0.063441,
,C22_72h,Undetermined,,,,17.496999740600586,,,,,,,,,,
,C22_72h,34.917999267578125,,,,17.437999725341797,,,,,,,,,,
,C22_72h,Undetermined,#DIV/0!,34.92,,17.455999374389648,0.030238,17.46,,17.45,4.09,#DIV/0!,,0.05868,#DIV/0!,
,C23_PMA,27.378000259399414,,,,18.006999969482422,,,,,,,,,,
,C23_PMA,27.202999114990234,,,,18.090999603271484,,,,,,,,,,
,C23_PMA,26.940999984741211,0.22,27.17,,18.099000930786133,0.050964,18.07,,9.11,-4.26,0.23,,19.093,0.11,
,C23_SEB,26.697000503540039,,,,15.23900032043457,,,,,,,,,,
,C23_SEB,26.552000045776367,,,,15.244000434875488,,,,,,,,,,
,C23_SEB,26.378000259399414,0.16,26.54,,15.215000152587891,0.015503,15.23,,11.31,-2.05,0.16,,4.152,0.075646,
,C23_72h,Undetermined,,,,15.953000068664551,,,,,,,,,,
,C23_72h,36.747001647949219,,,,16.00200080871582,,,,,,,,,,
,C23_72h,Undetermined,#DIV/0!,36.75,,16.025999069213867,0.037206,15.99,,20.75,7.39,#DIV/0!,,0.005962,#DIV/0!,
,C24_PMA,26.777000427246094,,,,16.495000839233398,,,,,,,,,,
,C24_PMA,26.923000335693359,,,,16.471000671386719,,,,,,,,,,
,C24_PMA,27.018999099731445,0.12,26.91,,16.443000793457031,0.026026,16.47,,10.44,-2.93,0.12,,7.604,0.05874,
,C24_SEB,27.434999465942383,,,,15.532999992370605,,,,,,,,,,
,C24_SEB,27.058000564575195,,,,15.58899974822998,,,,,,,,,,
