,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,,
,,FOXP3,,,,B2mg,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,V5_72h,27.650999069213867,,,,16.690999984741211,,,,,,,,,,,
,V5_72h,27.971000671386719,0.19,27.87,,16.676000595092773,0.008963,16.68,,11.19,-0.34,0.19,,1.265,0.090038,,
,V6_PMA,28.78700065612793,,,,17.648000717163086,,,,,,,,,,,
,V6_PMA,28.965000152587891,,,,17.618000030517578,,,,,,,,,,,
,V6_PMA,28.927000045776367,0.093744,28.89,,17.582000732421875,0.033045,17.62,,11.28,-0.25,0.099398,,1.192,0.046857,,
,V6_SEB,22.615999221801758,,,,14.892999649047852,,,,,,,,,,,
,V6_SEB,22.670000076293945,,,,14.829999923706055,,,,,,,,,,,
,V6_SEB,22.677000045776367,0.033382,22.65,,14.864999771118164,0.031565,14.86,,7.79,-3.74,0.045942,,13.346,0.021657,,
,V6_72h,32.166999816894531,,,,16.545000076293945,,,,,,,,,,,
,V6_72h,32.694000244140625,,,,16.555999755859375,,,,,,,,,,,
,V6_72h,32.387001037597656,0.26,32.42,,,0.007778,16.55,,15.87,4.34,0.26,,0.049532,0.13,,
,V7_PMA,27.982000350952148,,,,17.350000381469727,,,,,,,,,,,
,V7_PMA,28.208999633789063,,,,17.312999725341797,,,,,,,,,,,
,V7_PMA,28.047000885009766,0.12,28.08,,17.228000640869141,0.062554,17.30,,10.78,-0.75,0.13,,1.679,0.062502,,
,V7_SEB,22.551000595092773,,,,13.895000457763672,,,,,,,,,,,
,V7_SEB,22.548999786376953,,,,13.946999549865723,,,,,,,,,,,
,V7_SEB,22.538999557495117,0.00643,22.55,,13.942999839782715,0.028936,13.93,,8.62,-2.91,0.029642,,7.527,0.013973,,
,V7_72h,28.527999877929688,,,,16.951999664306641,,,,,,,,,,,
,V7_72h,29.322000503540039,,,,16.98699951171875,,,,,,,,,,,
,V7_72h,28.919000625610352,0.40,28.92,,16.986000061035156,0.019925,16.97,,11.95,0.42,0.40,,0.748,0.19,,
,V8_PMA,27.815999984741211,,,,16.339000701904297,,,,,,,,,,,
,V8_PMA,28.277000427246094,,,,16.431999206542969,,,,,,,,,,,
,V8_PMA,28.194000244140625,0.25,28.10,,16.552999496459961,0.11,16.44,,11.65,0.12,0.27,,0.917,0.13,,
,V8_SEB,21.826000213623047,,,,14.925999641418457,,,,,,,,,,,
,V8_SEB,21.898000717163086,,,,14.953000068664551,,,,,,,,,,,
,V8_SEB,21.875999450683594,0.036896,21.87,,14.859999656677246,0.047844,14.91,,6.95,-4.58,0.060418,,23.857,0.028481,,
,V8_72h,26.405000686645508,,,,14.272000312805176,,,,,,,,,,,
,V8_72h,,,,,14.22700023651123,,,,,,,,,,,
,V8_72h,26.447999954223633,0.030405,26.43,,14.071000099182129,0.11,14.19,,12.24,0.71,0.11,,0.613,0.058679,,
,V9_PMA,27.790000915527344,,,,16.83799934387207,,,,,,,,,,,
,V9_PMA,28.128999710083008,,,,16.738000869750977,,,,,,,,,,,
