,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,IL10,,,,B2mg,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,27.708000183105469,,,,14.984999656677246,,,,,,,,,,
,Kalibraator,27.618999481201172,,,,14.845000267028809,,,,,,,,,,
,,27.481000900268555,0.11,27.60,,14.800999641418457,0.096083,14.88,,12.73,0.00,0.15,,1.000,0.070418,
,,,,,,,,,,,,,,,,
,P1_PMA,26.163999557495117,,,,16.915000915527344,,,,,,,,,,
,P1_PMA,26.198999404907227,,,,16.916000366210937,,,,,,,,,,
,P1_PMA,26.364999771118164,0.11,26.24,,16.892000198364258,0.013577,16.91,,9.33,-3.39,0.11,,10.488,0.051022,
,P1_SEB,25.444999694824219,,,,15.651000022888184,,,,,,,,,,
,P1_SEB,25.496000289916992,,,,15.657999992370605,,,,,,,,,,
,P1_SEB,25.422000885009766,0.037872,25.45,,15.647000312805176,0.005568,15.65,,9.80,-2.92,0.038279,,7.586,0.018045,
,P1_72h,23.034000396728516,,,,15.527000427246094,,,,,,,,,,
,P1_72h,23.011999130249023,,,,15.565999984741211,,,,,,,,,,
,P1_72h,23.26099967956543,0.14,23.10,,15.673999786376953,0.076151,15.59,,7.51,-5.21,0.16,,37.074,0.074239,
,P2_PMA,28.381999969482422,,,,16.496000289916992,,,,,,,,,,
,P2_PMA,28.400999069213867,,,,16.309000015258789,,,,,,,,,,
,P2_PMA,28.215000152587891,0.10,28.33,,16.284999847412109,0.12,16.36,,11.97,-0.76,0.15,,1.689,0.072753,
,P2_SEB,21.968000411987305,,,,13.895000457763672,,,,,,,,,,
,P2_SEB,22.186000823974609,,,,13.866000175476074,,,,,,,,,,
,P2_SEB,21.979000091552734,0.12,22.04,,13.890000343322754,0.015503,13.88,,8.16,-4.57,0.12,,23.670,0.058353,
,P2_72h,27.277999877929687,,,,15.493000030517578,,,,,,,,,,
,P2_72h,27.722999572753906,,,,15.517999649047852,,,,,,,,,,
,P2_72h,27.89900016784668,0.32,27.63,,15.534999847412109,0.021126,15.52,,12.12,-0.61,0.32,,1.524,0.15,
,P3_PMA,30.756000518798828,,,,19.746000289916992,,,,,,,,,,
,P3_PMA,31.26099967956543,,,,19.771999359130859,,,,,,,,,,
,P3_PMA,31.583000183105469,0.42,31.20,,19.861000061035156,0.060308,19.79,,11.41,-1.32,0.42,,2.494,0.20,
,P3_SEB,26.086000442504883,,,,17.384000778198242,,,,,,,,,,
,P3_SEB,26.038000106811523,,,,17.351999282836914,,,,,,,,,,
,P3_SEB,25.969999313354492,0.058287,26.03,,17.325000762939453,0.029535,17.35,,8.68,-4.05,0.065343,,16.541,0.030803,
,P3_72h,28.785999298095703,,,,18.275999069213867,,,,,,,,,,
,P3_72h,29.068000793457031,,,,18.350000381469727,,,,,,,,,,
,P3_72h,29.253999710083008,0.24,29.04,,18.253999710083008,0.050293,18.29,,10.74,-1.98,0.24,,3.953,0.11,
,P4_PMA,26.566999435424805,,,,16.813999176025391,,,,,,,,,,
,P4_PMA,26.516000747680664,,,,16.812000274658203,,,,,,,,,,
,P4_PMA,26.525999069213867,0.027024,26.54,,16.811000823974609,0.001527,16.81,,9.72,-3.00,0.027067,,8.009,0.01276,
,P4_SEB,22.569000244140625,,,,14.704000473022461,,,,,,,,,,
,P4_SEB,22.509000778198242,,,,14.680000305175781,,,,,,,,,,
,P4_SEB,22.589000701904297,0.041633,22.56,,14.649999618530273,0.027056,14.68,,7.88,-4.85,0.049652,,28.800,0.023406,
,P4_72h,25.180000305175781,,,,16.385000228881836,,,,,,,,,,
,P4_72h,25.163000106811523,,,,16.395000457763672,,,,,,,,,,
,P4_72h,25.229999542236328,0.034828,25.19,,16.430000305175781,0.023629,16.40,,8.79,-3.94,0.042087,,15.327,0.01984,
,P5_PMA,29.597999572753906,,,,17.653999328613281,,,,,,,,,,
,P5_PMA,29.634000778198242,,,,17.62299919128418,,,,,,,,,,
,P5_PMA,29.826999664306641,0.12,29.69,,17.680999755859375,0.029023,17.65,,12.03,-0.69,0.13,,1.616,0.059641,
,P5_SEB,23.36400032043457,,,,14.130000114440918,,,,,,,,,,
,P5_SEB,23.312999725341797,,,,14.121999740600586,,,,,,,,,,
,P5_SEB,23.384000778198242,0.036611,23.35,,14.336999893188477,0.12,14.20,,9.16,-3.57,0.13,,11.862,0.059994,
,P5_72h,23.996999740600586,,,,14.62600040435791,,,,,,,,,,
,P5_72h,23.993000030517578,,,,14.612000465393066,,,,,,,,,,
,P5_72h,24.150999069213867,0.090088,24.05,,14.704000473022461,0.049572,14.65,,9.40,-3.33,0.10,,10.028,0.048473,
,P6_PMA,27.985000610351563,,,,16.688999176025391,,,,,,,,,,
,P6_PMA,28.358999252319336,,,,16.749000549316406,,,,,,,,,,
,P6_PMA,28.136999130249023,0.19,28.16,,16.701000213623047,0.03175,16.71,,11.45,-1.28,0.19,,2.426,0.08992,
,P6_SEB,23.441999435424805,,,,14.383000373840332,,,,,,,,,,
,P6_SEB,23.395000457763672,,,,14.291999816894531,,,,,,,,,,
,P6_SEB,23.445999145507813,0.02836,23.43,,14.288999557495117,0.053426,14.32,,9.11,-3.62,0.060487,,12.289,0.028514,
,P6_72h,25.607999801635742,,,,14.687000274658203,,,,,,,,,,
,P6_72h,25.445999145507812,,,,14.682999610900879,,,,,,,,,,
,P6_72h,25.538000106811523,0.081249,25.53,,14.644000053405762,0.023756,14.67,,10.86,-1.87,0.084651,,3.646,0.039905,
,P7_PMA,27.954999923706055,,,,17.333000183105469,,,,,,,,,,
,P7_PMA,27.760000228881836,,,,17.354000091552734,,,,,,,,,,
,P7_PMA,27.792999267578125,0.10,27.84,,17.325000762939453,0.014977,17.34,,10.50,-2.23,0.11,,4.682,0.049704,
,P7_SEB,23.392999649047852,,,,16.780000686645508,,,,,,,,,,
,P7_SEB,23.474000930786133,,,,16.733999252319336,,,,,,,,,,
,P7_SEB,23.53700065612793,0.072188,23.47,,16.715999603271484,0.033006,16.74,,6.72,-6.00,0.079375,,64.044,0.037418,
,P7_72h,31.158000946044922,,,,18.267000198364258,,,,,,,,,,
,P7_72h,,,,,18.392999649047852,,,,,,,,,,
,P7_72h,31.375999450683594,0.15,31.27,,18.312000274658203,0.063851,18.32,,12.94,0.22,0.17,,0.860,0.089185,
,P8_PMA,27.020000457763672,,,,17.295000076293945,,,,,,,,,,
,P8_PMA,27.01300048828125,,,,17.253000259399414,,,,,,,,,,
,P8_PMA,27.139999389648437,0.071388,27.06,,17.594999313354492,0.19,17.38,,9.68,-3.05,0.20,,8.276,0.094144,
,P8_SEB,24.892999649047852,,,,14.189000129699707,,,,,,,,,,
,P8_SEB,24.917999267578125,,,,14.16100025177002,,,,,,,,,,
,P8_SEB,24.96299934387207,0.035473,24.92,,14.21399974822998,0.026514,14.19,,10.74,-1.99,0.044287,,3.970,0.020877,
,P8_72h,25.99799919128418,,,,16.233999252319336,,,,,,,,,,
,P8_72h,26.084999084472656,,,,16.191999435424805,,,,,,,,,,
,P8_72h,25.874000549316406,0.11,25.99,,16.27400016784668,0.041004,16.23,,9.75,-2.97,0.11,,7.853,0.053594,
,P9_PMA,24.489999771118164,,,,15.800000190734863,,,,,,,,,,,
,P9_PMA,24.441999435424805,,,,15.758000373840332,,,,,,,,,,,
,P9_PMA,24.504999160766602,0.032909,24.48,,15.798999786376953,0.023965,15.79,,8.69,-4.03,0.04071,,16.363,0.019191,,
,P9_SEB,22.41200065612793,,,,15.008000373840332,,,,,,,,,,,
,P9_SEB,22.431999206542969,,,,14.986000061035156,,,,,,,,,,,
,P9_SEB,22.343999862670898,0.04613,22.40,,14.993000030517578,0.01124,15.00,,7.40,-5.33,0.04748,,40.095,0.022382,,
,P9_72h,27.985000610351563,,,,16.471000671386719,,,,,,,,,,,
,P9_72h,28.025999069213867,,,,,,,,,,,,,,,
,P9_72h,27.961000442504883,0.032868,27.99,,16.517000198364258,0.032527,16.49,,11.50,-1.23,0.046241,,2.344,0.023121,,
,P10_PMA,29.50200080871582,,,,17.343000411987305,,,,,,,,,,,
,P10_PMA,29.402999877929688,,,,17.290000915527344,,,,,,,,,,,
,P10_PMA,29.73699951171875,0.17,29.55,,17.316999435424805,0.026501,17.32,,12.23,-0.50,0.17,,1.409,0.08183,,
,P10_SEB,23.264999389648438,,,,15.236000061035156,,,,,,,,,,,
,P10_SEB,23.231000900268555,,,,15.196999549865723,,,,,,,,,,,
,P10_SEB,23.306999206542969,0.038069,23.27,,15.220000267028809,0.019605,15.22,,8.05,-4.68,0.042821,,25.557,0.020186,,
,P10_72h,26.023000717163086,,,,16.069999694824219,,,,,,,,,,,
,P10_72h,26.149999618530273,,,,15.98799991607666,,,,,,,,,,
,P10_72h,26.038999557495117,0.069169,26.07,,15.928000450134277,0.071283,16.00,,10.08,-2.65,0.099326,,6.278,0.046823,
,P11_PMA,27.684000015258789,,,,17.320999145507813,,,,,,,,,,
,P11_PMA,27.716999053955078,,,,17.304000854492188,,,,,,,,,,
,P11_PMA,27.780000686645508,0.048775,27.73,,17.291999816894531,0.014571,17.31,,10.42,-2.30,0.050905,,4.939,0.023997,
,P11_SEB,23.566999435424805,,,,14.788999557495117,,,,,,,,,,
,P11_SEB,23.510000228881836,,,,14.789999961853027,,,,,,,,,,
,P11_SEB,23.646999359130859,0.068821,23.57,,14.802000045776367,0.007234,14.79,,8.78,-3.94,0.0692,,15.398,0.032621,
,P11_72h,26.000999450683594,,,,16.551000595092773,,,,,,,,,,
,P11_72h,26.052000045776367,,,,16.586999893188477,,,,,,,,,,
,P11_72h,26.160999298095703,0.081733,26.07,,16.638999938964844,0.044241,16.59,,9.48,-3.25,0.092939,,9.492,0.043812,
,P12_PMA,25.169000625610352,,,,16.375,,,,,,,,,,
,P12_PMA,25.090000152587891,,,,16.572000503540039,,,,,,,,,,
,P12_PMA,25.22599983215332,0.068296,25.16,,16.349000930786133,0.12,16.43,,8.73,-4.00,0.14,,15.956,0.065884,
,P12_SEB,25.340000152587891,,,,16.875,,,,,,,,,,
,P12_SEB,25.350000381469727,,,,16.910999298095703,,,,,,,,,,
,P12_SEB,25.490999221801758,0.084441,25.39,,16.916999816894531,0.022715,16.90,,8.49,-4.23,0.087443,,18.804,0.041221,,
,P12_72h,26.016000747680664,,,,15.434000015258789,,,,,,,,,,,
,P12_72h,26.027000427246094,,,,15.418000221252441,,,,,,,,,,,
,P12_72h,26.121999740600586,0.058283,26.06,,15.416999816894531,0.009539,15.42,,10.63,-2.09,0.059059,,4.268,0.027841,,
,P13_PMA,26.989999771118164,,,,16.100000381469727,,,,,,,,,,,
,P13_PMA,27.016000747680664,,,,15.567999839782715,,,,,,,,,,,
,P13_PMA,26.745000839233398,0.15,26.92,,15.598999977111816,0.30,15.76,,11.16,-1.56,0.33,,2.957,0.16,,
,P13_SEB,21.13599967956543,,,,13.692999839782715,,,,,,,,,,,
,P13_SEB,21.14900016784668,,,,13.741999626159668,,,,,,,,,,,
,P13_SEB,21.229999542236328,0.050934,21.17,,13.862000465393066,0.086951,13.77,,7.41,-5.32,0.10,,39.937,0.047504,,
,P13_72h,28.103000640869141,,,,15.694000244140625,,,,,,,,,,,
,P13_72h,27.905000686645508,,,,15.720999717712402,,,,,,,,,,,
,P13_72h,27.885000228881836,0.12,27.96,,15.744999885559082,0.025515,15.72,,12.24,-0.48,0.12,,1.396,0.058066,,
,P14_PMA,30.489999771118164,,,,19.795999526977539,,,,,,,,,,,
,P14_PMA,,,,,19.926000595092773,,,,,,,,,,,
,P14_PMA,31.148000717163086,0.47,30.82,,19.992000579833984,0.099727,19.90,,10.91,-1.81,0.48,,3.510,0.25,,
,P14_SEB,23.650999069213867,,,,15.873000144958496,,,,,,,,,,,
