,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,
,,INFG,,,,B2mg,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,15.991000175476074,,,,15.480999946594238,,,,,,,,,,
,Kalibraator,16.232999801635742,,,,15.559000015258789,,,,,,,,,,
,,15.98799991607666,0.14,16.07,,15.569999694824219,0.048521,15.54,,0.53,0.00,0.15,,1.000,0.070112,
,,,,,,,,,,,,,,,,
,C13_PMA,,,,,16.483999252319336,,,,,,,,,,
,C13_PMA,17.368999481201172,,,,16.535999298095703,,,,,,,,,,
,C13_PMA,17.349000930786133,0.014141,17.36,,16.464000701904297,0.037166,16.49,,0.86,0.33,0.039765,,0.795,0.021255,
,C13_SEB,,,,,13.814999580383301,,,,,,,,,,
,C13_SEB,15.74899959564209,,,,13.831000328063965,,,,,,,,,,
,C13_SEB,15.756999969482422,0.005657,15.75,,13.829000473022461,0.008718,13.83,,1.93,1.39,0.010393,,0.381,0.005555,
,C13_72h,Undetermined,,,,16.121000289916992,,,,,,,,,,
,C13_72h,31.812999725341797,,,,16.243999481201172,,,,,,,,,,
,C13_72h,31.947999954223633,0.09546,31.88,,16.281000137329102,0.083763,16.22,,15.67,15.13,0.13,,0.000028,0.067884,
,C14_PMA,,,,,18.999000549316406,,,,,,,,,,
,C14_PMA,19.443000793457031,,,,19.135000228881836,,,,,,,,,,
,C14_PMA,18.705999374389648,0.52,19.07,,19.013999938964844,0.074568,19.05,,0.025167,-0.51,0.53,,1.423,0.28,
,C14_SEB,19.111000061035156,,,,16.391000747680664,,,,,,,,,,
,C14_SEB,18.455999374389648,,,,16.420999526977539,,,,,,,,,,
,C14_SEB,18.669000625610352,0.33,18.75,,16.441999435424805,0.025631,16.42,,2.33,1.79,0.34,,0.289,0.16,
,C14_72h,32.389999389648438,,,,18.148000717163086,,,,,,,,,,
,C14_72h,32.935001373291016,,,,18.125999450683594,,,,,,,,,,
,C14_72h,,0.39,32.66,,18.02400016784668,0.066161,18.10,,14.56,14.03,0.39,,0.00006,0.21,
,C15_PMA,14.751999855041504,,,,14.951999664306641,,,,,,,,,,
,C15_PMA,14.901000022888184,,,,14.930999755859375,,,,,,,,,,
,C15_PMA,14.958000183105469,0.11,14.87,,14.951999664306641,0.012124,14.94,,-0.074666,-0.61,0.11,,1.525,0.050468,
,C15_SEB,15.006999969482422,,,,13.506999969482422,,,,,,,,,,
,C15_SEB,15.102999687194824,,,,13.451999664306641,,,,,,,,,,
,C15_SEB,15.543000221252441,0.29,15.22,,13.493000030517578,0.028583,13.48,,1.73,1.20,0.29,,0.435,0.14,
,C15_72h,,,,,15.01099967956543,,,,,,,,,,
,C15_72h,25.37299919128418,,,,15.01099967956543,,,,,,,,,,
,C15_72h,26.805999755859375,1.01,26.09,,15.104000091552734,0.053694,15.04,,11.05,10.51,1.01,,0.000684,0.54,
,C16_PMA,,,,,15.741000175476074,,,,,,,,,,
,C16_PMA,19.629999160766602,,,,15.102999687194824,,,,,,,,,,
,C16_PMA,18.188999176025391,1.02,18.91,,15.675999641418457,0.35,15.51,,3.40,2.87,1.08,,0.137,0.58,
,C16_SEB,14.607000350952148,,,,13.904999732971191,,,,,,,,,,
,C16_SEB,14.628999710083008,,,,14.291000366210938,,,,,,,,,,
,C16_SEB,14.640000343322754,0.016803,14.63,,14.288999557495117,0.22,14.16,,0.46,-0.070333,0.22,,1.050,0.11,
,C16_72h,,,,,15.246000289916992,,,,,,,,,,
,C16_72h,32.287998199462891,,,,15.178999900817871,,,,,,,,,,
,C16_72h,32.342998504638672,0.038891,32.32,,15.218000411987305,0.03365,15.21,,17.10,16.57,0.051428,,0.00001,0.02749,
,C17_PMA,17.840999603271484,,,,17.103000640869141,,,,,,,,,,
,C17_PMA,18.201999664306641,,,,17.145999908447266,,,,,,,,,,
,C17_PMA,18.086999893188477,0.18,18.04,,17.208999633789063,0.053313,17.15,,0.89,0.36,0.19,,0.781,0.090496,
,C17_SEB,16.996000289916992,,,,14.855999946594238,,,,,,,,,,
,C17_SEB,17.11199951171875,,,,14.85200023651123,,,,,,,,,,
,C17_SEB,16.812999725341797,0.15,16.97,,14.529999732971191,0.19,14.75,,2.23,1.69,0.24,,0.309,0.11,
,C17_72h,34.971000671386719,,,,20.076999664306641,,,,,,,,,,
,C17_72h,Undetermined,,,,20.070999145507813,,,,,,,,,,
,C17_72h,32.456001281738281,1.78,33.71,,20.082000732421875,0.005508,20.08,,13.64,13.10,1.78,,0.000114,0.95,
,C18_PMA,17.625,,,,17.867000579833984,,,,,,,,,,
